SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S5CVNA0N101050,constant,15584,15584,0,22,76.0,92.0,111.0,396.0,679.0,1768160605,97043439003325041
S5CVNA0N101050,constant,31464,31464,0,63,77.0,93.0,136.0,691.0,1535.0,1768160608,97043445257095002
S5CVNA0N101050,constant,47255,47255,0,118,77.0,93.0,165.0,1456.0,2456.0,1768160610,97043451493253463
S5CVNA0N101050,constant,62902,62902,0,142,77.0,94.0,336.0,1920.0,2918.0,1768160613,97043457739868019
S5CVNA0N101050,constant,79069,79069,0,182,78.0,96.0,506.0,2082.0,3034.0,1768160615,97043463988908285
S5CVNA0N101050,constant,95656,95656,0,218,78.0,99.0,911.0,2438.0,3541.0,1768160618,97043470238695956
S5CVNA0N101050,constant,110891,110891,0,252,79.0,105.0,1156.0,2673.0,3376.0,1768160621,97043476484199573
S5CVNA0N101050,constant,126567,126567,0,294,79.0,113.0,1346.0,2810.0,3585.0,1768160623,97043482719359709
S5CVNA0N101050,constant,143199,143199,0,345,80.0,121.0,1632.0,3051.0,3682.0,1768160626,97043488968944976
S5CVNA0N101050,constant,158961,158961,0,376,81.0,127.0,1749.0,2990.0,3690.0,1768160628,97043495220617538
S5CVNA0N101050,constant,175080,175080,0,427,81.0,128.0,1227.0,2590.0,3260.0,1768160631,97043501468361489
S5CVNA0N101050,constant,189924,189924,0,521,84.0,158.0,2988.0,5378.0,5827.0,1768160634,97043507719849878
S5CVNA0N101050,constant,206504,206504,0,498,85.0,157.0,2698.0,3815.0,4512.0,1768160636,97043513976555342
S5CVNA0N101050,constant,221079,221079,0,595,87.0,212.0,2812.0,3866.0,4542.0,1768160639,97043520219309519
S5CVNA0N101050,constant,238218,238218,0,589,91.0,387.0,2898.0,4061.0,4840.0,1768160641,97043526483530289
S5CVNA0N101050,constant,253642,253642,0,721,92.0,626.0,3060.0,4154.0,4940.0,1768160644,97043532745638981
S5CVNA0N101050,constant,270107,270107,0,769,93.0,997.0,3304.0,4424.0,5289.0,1768160647,97043539013450250
S5CVNA0N101050,constant,284418,284418,0,764,95.0,1108.0,3311.0,4472.0,5566.0,1768160649,97043545274173818
S5CVNA0N101050,constant,302276,302276,0,876,102.0,1429.0,3465.0,4655.0,5706.0,1768160652,97043551543604274
S5CVNA0N101050,constant,317101,317101,0,875,106.0,1487.0,3399.0,4473.0,5198.0,1768160654,97043557809606774
S5CVNA0N101050,constant,333264,333264,0,946,117.0,1653.0,3510.0,4555.0,5361.0,1768160657,97043564081319432
S5CVNA0N101050,constant,348773,348773,0,1162,133.0,1983.0,3868.0,5263.0,6308.0,1768160660,97043570361214791
S5CVNA0N101050,constant,365986,365986,0,1043,190.0,1891.0,3600.0,4681.0,5565.0,1768160662,97043576636246562
S5CVNA0N101050,constant,382337,382337,0,1154,427.0,2093.0,3739.0,4826.0,5556.0,1768160665,97043582915772246
S5CVNA0N101050,constant,397293,397293,0,1348,452.0,2280.0,3937.0,5134.0,6028.0,1768160668,97043589198164487
S5CVNA0N101050,constant,411896,411896,0,1978,544.0,2817.0,4790.0,6084.0,7071.0,1768160670,97043595479912124
S5CVNA0N101050,constant,429034,429034,0,1304,741.0,2727.0,4446.0,5782.0,7263.0,1768160673,97043601769942449
S5CVNA0N101050,constant,444066,443920,132,1351,955.0,3423.0,5274.0,6771.0,inf,1768160675,97043608060683042
S5CVNA0N101050,constant,459032,458233,722,1444,1546.0,3886.0,5944.0,inf,inf,1768160678,97043614353092214
S5CVNA0N101050,constant,477072,475136,1749,1545,1942.0,4417.0,6604.0,inf,inf,1768160681,97043620651309485
S5CVNA0N101050,constant,492647,481151,10381,1610,2239.0,5409.0,inf,inf,inf,1768160683,97043626953816141
S5CVNA0N101050,constant,509350,504076,4763,1662,1830.0,4522.0,inf,inf,inf,1768160686,97043633260673337
S5CVNA0N101050,constant,524325,493560,27818,1677,3040.0,6951.0,inf,inf,inf,1768160689,97043639562537693
S5CVNA0N101050,constant,540838,495994,40533,1823,3451.0,8366.0,inf,inf,inf,1768160691,97043645878129359
S5CVNA0N101050,constant,556042,488060,61506,1749,4092.0,inf,inf,inf,inf,1768160694,97043652193528932
S5CVNA0N101050,constant,571015,494225,69361,1917,4132.0,inf,inf,inf,inf,1768160696,97043658517529460
S5CVNA0N101050,constant,588195,499839,79766,2180,4308.0,inf,inf,inf,inf,1768160699,97043664841758768
S5CVNA0N101050,constant,604685,514308,81502,1886,3905.0,inf,inf,inf,inf,1768160702,97043671167537066
S5CVNA0N101050,constant,619856,493568,113924,2004,4982.0,inf,inf,inf,inf,1768160704,97043677491256089
S5CVNA0N101050,constant,635891,510543,113160,2081,4715.0,inf,inf,inf,inf,1768160707,97043683818587889
S5CVNA0N101050,constant,652838,535491,105843,2173,4191.0,inf,inf,inf,inf,1768160710,97043690150148678
S5CVNA0N101050,constant,666893,541487,113334,2225,3997.0,inf,inf,inf,inf,1768160712,97043696476392882
S5CVNA0N101050,constant,681018,537932,129431,2235,4452.0,inf,inf,inf,inf,1768160715,97043702807132910
S5CVNA0N101050,constant,696444,522037,157817,2217,5090.0,inf,inf,inf,inf,1768160718,97043709143200575
S5CVNA0N101050,constant,714747,518718,176921,2239,5445.0,inf,inf,inf,inf,1768160720,97043715485737461
S5CVNA0N101050,constant,728876,526520,182513,2449,5443.0,inf,inf,inf,inf,1768160723,97043721827902737
S5CVNA0N101050,constant,746221,535440,190492,2304,5336.0,inf,inf,inf,inf,1768160725,97043728164995463
S5CVNA0N101050,constant,763905,511634,227702,2579,6551.0,inf,inf,inf,inf,1768160728,97043734511187225
S5CVNA0N101050,constant,780082,517592,236913,2627,6526.0,inf,inf,inf,inf,1768160731,97043740857596826
S5CVNA0N101050,constant,795466,500570,266383,2489,7427.0,inf,inf,inf,inf,1768160733,97043747203300668
