SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KC02077,constant,54334,54334,0,107,75.0,89.0,119.0,148.0,180.0,1707848723,1426742174110761
S39WNA0KC02077,constant,109506,109506,0,225,77.0,91.0,133.0,161.0,199.0,1707848728,1426753239094953
S39WNA0KC02077,constant,164097,164097,0,369,78.0,94.0,141.0,180.0,220.0,1707848733,1426764292560444
S39WNA0KC02077,constant,219641,219641,0,500,81.0,99.0,150.0,194.0,238.0,1707848737,1426775362021044
S39WNA0KC02077,constant,274102,274102,0,635,83.0,106.0,159.0,209.0,256.0,1707848742,1426786428418140
S39WNA0KC02077,constant,328956,328956,0,822,85.0,115.0,170.0,224.0,281.0,1707848747,1426797528059013
S39WNA0KC02077,constant,384526,384526,0,969,87.0,124.0,183.0,243.0,303.0,1707848751,1426808630968626
S39WNA0KC02077,constant,438783,438783,0,1120,89.0,131.0,196.0,260.0,331.0,1707848756,1426819748430336
S39WNA0KC02077,constant,493039,493039,0,1274,91.0,139.0,211.0,283.0,359.0,1707848760,1426830861409974
S39WNA0KC02077,constant,547060,547060,0,1463,93.0,147.0,226.0,303.0,379.0,1707848765,1426841996851023
S39WNA0KC02077,constant,604203,604203,0,1725,96.0,157.0,245.0,336.0,432.0,1707848770,1426853150118756
S39WNA0KC02077,constant,659040,659040,0,1994,100.0,167.0,265.0,363.0,463.0,1707848774,1426864311121269
S39WNA0KC02077,constant,713487,713487,0,2183,104.0,179.0,289.0,397.0,504.0,1707848779,1426875478936308
S39WNA0KC02077,constant,768303,768303,0,2443,109.0,194.0,317.0,441.0,565.0,1707848784,1426886657986251
S39WNA0KC02077,constant,822448,822448,0,2602,116.0,213.0,354.0,497.0,649.0,1707848788,1426897855920735
S39WNA0KC02077,constant,878067,878067,0,2981,124.0,237.0,397.0,566.0,748.0,1707848793,1426909060246149
S39WNA0KC02077,constant,932760,932760,0,3194,137.0,266.0,456.0,676.0,1145.0,1707848798,1426920280363860
S39WNA0KC02077,constant,988135,988135,0,3505,168.0,335.0,588.0,1011.0,1910.0,1707848802,1426931511929211
S39WNA0KC02077,constant,1040750,1019025,58786,5255,577.0,6829.0,inf,inf,inf,1707848807,1426942750955058
S39WNA0KC02077,constant,1095515,1018659,207922,6523,2383.0,3942.0,inf,inf,inf,1707848812,1426954077173628
