SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KC01659,constant,39162,39162,0,68,75.0,88.0,110.0,143.0,159.0,1767940488,96517591003734249
S39WNA0KC01659,constant,79031,79031,0,146,76.0,89.0,126.0,154.0,190.0,1767940491,96517597252147551
S39WNA0KC01659,constant,118464,118464,0,296,77.0,92.0,136.0,166.0,205.0,1767940493,96517603494955104
S39WNA0KC01659,constant,158404,158404,0,424,79.0,95.0,141.0,179.0,219.0,1767940496,96517609739426409
S39WNA0KC01659,constant,198175,198175,0,553,81.0,98.0,147.0,189.0,229.0,1767940499,96517615996764354
S39WNA0KC01659,constant,238213,238213,0,706,83.0,103.0,154.0,200.0,249.0,1767940501,96517622244514935
S39WNA0KC01659,constant,278352,278352,0,774,85.0,108.0,160.0,210.0,258.0,1767940504,96517628497621026
S39WNA0KC01659,constant,318826,318826,0,947,86.0,115.0,169.0,221.0,272.0,1767940506,96517634756219871
S39WNA0KC01659,constant,356959,356959,0,1013,87.0,120.0,177.0,233.0,287.0,1767940509,96517641006345732
S39WNA0KC01659,constant,396830,396830,0,1211,89.0,127.0,187.0,250.0,315.0,1767940512,96517647268103307
S39WNA0KC01659,constant,435618,435618,0,1337,90.0,132.0,196.0,261.0,328.0,1767940514,96517653528096813
S39WNA0KC01659,constant,477018,477018,0,1451,91.0,138.0,207.0,277.0,351.0,1767940517,96517659800129772
S39WNA0KC01659,constant,516641,516641,0,1640,93.0,143.0,218.0,294.0,368.0,1767940519,96517666068983772
S39WNA0KC01659,constant,555808,555808,0,1688,95.0,149.0,228.0,309.0,388.0,1767940522,96517672342194207
S39WNA0KC01659,constant,595416,595416,0,1842,97.0,156.0,243.0,331.0,419.0,1767940525,96517678612602141
S39WNA0KC01659,constant,635880,635880,0,1979,99.0,163.0,257.0,352.0,448.0,1767940527,96517684890385113
S39WNA0KC01659,constant,675663,675663,0,2178,102.0,172.0,274.0,373.0,476.0,1767940530,96517691176228785
S39WNA0KC01659,constant,714830,714830,0,2408,105.0,180.0,290.0,395.0,500.0,1767940532,96517697459604642
S39WNA0KC01659,constant,754679,754679,0,2542,109.0,191.0,311.0,434.0,550.0,1767940535,96517703747683044
S39WNA0KC01659,constant,794461,794461,0,2699,114.0,205.0,337.0,464.0,586.0,1767940538,96517710034470960
S39WNA0KC01659,constant,833366,833366,0,2906,119.0,220.0,364.0,518.0,684.0,1767940540,96517716324212964
S39WNA0KC01659,constant,873533,873533,0,3260,125.0,237.0,398.0,560.0,722.0,1767940543,96517722627630444
S39WNA0KC01659,constant,913922,913922,0,3366,134.0,258.0,433.0,633.0,965.0,1767940546,96517728927393945
S39WNA0KC01659,constant,952465,952465,0,3523,145.0,283.0,487.0,729.0,1199.0,1767940548,96517735232059989
S39WNA0KC01659,constant,991393,991393,0,3817,172.0,341.0,586.0,967.0,1708.0,1767940551,96517741540896723
S39WNA0KC01659,constant,1027831,1016844,9938,5046,552.0,6895.0,inf,inf,inf,1767940553,96517747848254778
S39WNA0KC01659,constant,1073030,1019855,47928,4528,2167.0,5220.0,inf,inf,inf,1767940556,96517754214564186
S39WNA0KC01659,constant,1112004,1017691,85072,4897,2450.0,4285.0,inf,inf,inf,1767940559,96517760560119624
S39WNA0KC01659,constant,1152623,1017404,121976,5284,2627.0,inf,inf,inf,inf,1767940561,96517766906073027
S39WNA0KC01659,constant,1191766,1019975,154956,5304,2743.0,inf,inf,inf,inf,1767940564,96517773253405335
