SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S47ANA0M400877,constant,17274,17274,0,28,75.0,91.0,129.0,615.0,1090.0,1707848507,15296865322958883
S47ANA0M400877,constant,34666,34666,0,57,75.0,91.0,205.0,1132.0,2396.0,1707848511,15296876371220577
S47ANA0M400877,constant,52233,52233,0,100,75.0,92.0,485.0,1804.0,2746.0,1707848516,15296887412251233
S47ANA0M400877,constant,69694,69694,0,154,75.0,93.0,883.0,2586.0,5192.0,1707848521,15296898441647040
S47ANA0M400877,constant,87028,87028,0,174,76.0,96.0,1177.0,2671.0,3323.0,1707848525,15296909494762359
S47ANA0M400877,constant,104383,104383,0,242,76.0,103.0,1607.0,2955.0,4272.0,1707848530,15296920539729966
S47ANA0M400877,constant,121320,121320,0,270,76.0,118.0,1911.0,3076.0,3757.0,1707848534,15296931584457543
S47ANA0M400877,constant,139116,139116,0,291,77.0,133.0,2125.0,3237.0,4174.0,1707848539,15296942643369690
S47ANA0M400877,constant,157001,157001,0,316,77.0,149.0,2308.0,3362.0,4575.0,1707848544,15296953703112780
S47ANA0M400877,constant,174186,174186,0,396,77.0,209.0,2557.0,3680.0,5021.0,1707848548,15296964771971466
S47ANA0M400877,constant,192004,192004,0,420,78.0,387.0,2682.0,3756.0,5040.0,1707848553,15296975851391256
S47ANA0M400877,constant,209045,209045,0,475,79.0,638.0,2938.0,3915.0,4916.0,1707848557,15296986913689086
S47ANA0M400877,constant,226436,226436,0,549,80.0,792.0,2998.0,3953.0,4566.0,1707848562,15296997990548514
S47ANA0M400877,constant,243956,243956,0,518,82.0,955.0,3114.0,4208.0,5499.0,1707848567,15297009076870020
S47ANA0M400877,constant,261867,261867,0,611,87.0,1154.0,3215.0,4166.0,5088.0,1707848571,15297020178324330
S47ANA0M400877,constant,279148,279148,0,656,93.0,1425.0,3385.0,4353.0,5354.0,1707848576,15297031267363719
S47ANA0M400877,constant,296893,296893,0,693,102.0,1569.0,3426.0,4344.0,5227.0,1707848581,15297042383618127
S47ANA0M400877,constant,314241,314241,0,761,150.0,1819.0,3621.0,4685.0,5628.0,1707848585,15297053488977168
S47ANA0M400877,constant,332384,332384,0,814,354.0,2130.0,3891.0,5090.0,6267.0,1707848590,15297064608216468
S47ANA0M400877,constant,348963,348963,0,917,523.0,2312.0,4004.0,5189.0,6222.0,1707848595,15297075723359076
