SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM00001C5D1,constant,24814,24814,0,41,19.0,86.0,275.0,1091.0,1164.0,1767935870,96504084213017325
SDM00001C5D1,constant,49492,49492,0,107,19.0,86.0,180.0,343.0,399.0,1767935873,96504090459350886
SDM00001C5D1,constant,73714,73714,0,153,19.0,86.0,249.0,351.0,426.0,1767935876,96504096692531118
SDM00001C5D1,constant,98474,98474,0,230,19.0,87.0,273.0,365.0,424.0,1767935878,96504102943783128
SDM00001C5D1,constant,124707,124707,0,257,20.0,87.0,290.0,379.0,1254.0,1767935881,96504109193250801
SDM00001C5D1,constant,147678,147678,0,362,20.0,88.0,300.0,386.0,663.0,1767935883,96504115423999584
SDM00001C5D1,constant,173689,173689,0,442,20.0,89.0,307.0,394.0,1569.0,1767935886,96504121686392904
SDM00001C5D1,constant,198041,198041,0,525,20.0,90.0,313.0,403.0,1069.0,1767935889,96504127924312494
SDM00001C5D1,constant,223503,223503,0,618,21.0,91.0,322.0,417.0,1436.0,1767935891,96504134181264492
SDM00001C5D1,constant,247147,247147,0,663,21.0,93.0,334.0,486.0,1829.0,1767935894,96504140425905360
SDM00001C5D1,constant,273134,273134,0,748,22.0,95.0,344.0,499.0,1542.0,1767935897,96504146684273661
SDM00001C5D1,constant,298552,298552,0,847,22.0,99.0,350.0,507.0,1911.0,1767935899,96504152939549448
SDM00001C5D1,constant,323105,323105,0,860,23.0,106.0,357.0,526.0,1893.0,1767935902,96504159192977676
SDM00001C5D1,constant,346601,346601,0,935,23.0,118.0,364.0,540.0,2333.0,1767935904,96504165454579488
SDM00001C5D1,constant,371480,371480,0,1110,24.0,141.0,370.0,552.0,1950.0,1767935907,96504171712564746
SDM00001C5D1,constant,397802,397802,0,1127,25.0,164.0,383.0,568.0,2143.0,1767935910,96504177976489197
SDM00001C5D1,constant,422438,422438,0,1242,26.0,180.0,393.0,583.0,2289.0,1767935912,96504184242061596
SDM00001C5D1,constant,448119,448119,0,1265,27.0,193.0,408.0,571.0,2078.0,1767935915,96504190509555939
SDM00001C5D1,constant,471262,471262,0,1467,28.0,206.0,421.0,616.0,2412.0,1767935917,96504196772915796
SDM00001C5D1,constant,496991,496991,0,1590,29.0,218.0,434.0,851.0,2590.0,1767935920,96504203044419252
SDM00001C5D1,constant,521014,521014,0,1664,30.0,229.0,443.0,684.0,2397.0,1767935923,96504209313082143
SDM00001C5D1,constant,548354,548354,0,1778,32.0,241.0,456.0,681.0,2339.0,1767935925,96504215591307060
SDM00001C5D1,constant,571354,571354,0,1815,35.0,251.0,465.0,766.0,2346.0,1767935928,96504221864930508
SDM00001C5D1,constant,597475,597475,0,1888,37.0,263.0,481.0,786.0,2408.0,1767935930,96504228143907450
SDM00001C5D1,constant,620796,620796,0,2008,41.0,275.0,498.0,1092.0,2523.0,1767935933,96504234419744463
SDM00001C5D1,constant,645374,645374,0,2181,45.0,286.0,511.0,988.0,2534.0,1767935936,96504240704907858
SDM00001C5D1,constant,670307,670307,0,2160,52.0,298.0,525.0,931.0,2538.0,1767935938,96504246989159877
SDM00001C5D1,constant,696607,696607,0,2382,62.0,331.0,723.0,1448.0,2570.0,1767935941,96504253273004814
SDM00001C5D1,constant,719916,704190,14195,2933,2889.0,5745.0,inf,inf,inf,1767935944,96504259563448002
SDM00001C5D1,constant,745807,704342,37374,2656,3292.0,6484.0,inf,inf,inf,1767935946,96504265895320068
