SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S47ANA0M403318,constant,17232,17232,0,151,76.0,92.0,129.0,543.0,1295.0,1707875038,2084818052580471
S47ANA0M403318,constant,34654,34654,0,337,76.0,92.0,201.0,1091.0,2093.0,1707875043,2084827266820797
S47ANA0M403318,constant,52049,52049,0,497,76.0,93.0,469.0,1783.0,2657.0,1707875048,2084836497315645
S47ANA0M403318,constant,69390,69390,0,683,76.0,94.0,811.0,2382.0,4577.0,1707875052,2084845700651783
S47ANA0M403318,constant,86797,86797,0,884,76.0,96.0,1185.0,2888.0,4926.0,1707875057,2084854909195329
S47ANA0M403318,constant,104191,104191,0,1063,77.0,104.0,1530.0,3028.0,5216.0,1707875061,2084864121543331
S47ANA0M403318,constant,121523,121523,0,1231,77.0,121.0,1980.0,3301.0,5192.0,1707875066,2084873348699805
S47ANA0M403318,constant,138948,138948,0,1481,77.0,134.0,2176.0,3247.0,3855.0,1707875071,2084882576478047
S47ANA0M403318,constant,156184,156184,0,1662,78.0,150.0,2348.0,3384.0,4021.0,1707875075,2084891798357485
S47ANA0M403318,constant,174266,174266,0,1942,78.0,197.0,2519.0,3473.0,4009.0,1707875080,2084901033586427
S47ANA0M403318,constant,190393,190393,0,2285,79.0,352.0,2619.0,3633.0,4770.0,1707875085,2084910254987033
S47ANA0M403318,constant,208417,208417,0,2448,80.0,604.0,2880.0,4138.0,5434.0,1707875089,2084919488044613
S47ANA0M403318,constant,225454,225454,0,2744,81.0,823.0,3070.0,3997.0,4790.0,1707875094,2084928732182519
S47ANA0M403318,constant,242466,242466,0,2990,83.0,994.0,3140.0,4045.0,4622.0,1707875098,2084937971065431
S47ANA0M403318,constant,260565,260565,0,3244,86.0,1108.0,3139.0,4045.0,4733.0,1707875103,2084947231869671
S47ANA0M403318,constant,277442,277442,0,3683,92.0,1374.0,3395.0,4630.0,5732.0,1707875108,2084956480557579
S47ANA0M403318,constant,294947,294947,0,3861,105.0,1608.0,3480.0,4391.0,5012.0,1707875112,2084965732444517
S47ANA0M403318,constant,311836,311836,0,4201,144.0,1750.0,3554.0,4495.0,5191.0,1707875117,2084974991431257
S47ANA0M403318,constant,329870,329870,0,4633,255.0,1946.0,3716.0,4814.0,5731.0,1707875122,2084984259274757
S47ANA0M403318,constant,347060,347060,0,5265,573.0,2422.0,4119.0,5325.0,6482.0,1707875126,2084993522818249
