SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM000015A60,constant,19734,19734,0,34,17.0,84.0,681.0,1139.0,1182.0,1710132064,1296559322650341
SDM000015A60,constant,39798,39798,0,58,17.0,84.0,115.0,329.0,415.0,1710132068,1296570374862480
SDM000015A60,constant,59539,59539,0,100,17.0,84.0,203.0,341.0,410.0,1710132073,1296581410131135
SDM000015A60,constant,79497,79497,0,144,17.0,84.0,239.0,348.0,419.0,1710132078,1296592449118929
SDM000015A60,constant,99751,99751,0,203,17.0,84.0,266.0,360.0,425.0,1710132082,1296603494341140
SDM000015A60,constant,118957,118957,0,249,17.0,85.0,279.0,370.0,692.0,1710132087,1296614539138392
SDM000015A60,constant,139476,139476,0,297,17.0,85.0,286.0,374.0,687.0,1710132092,1296625605280191
SDM000015A60,constant,158959,158959,0,349,18.0,85.0,294.0,384.0,870.0,1710132096,1296636629955504
SDM000015A60,constant,179051,179051,0,389,18.0,86.0,300.0,389.0,1034.0,1710132101,1296647692514625
SDM000015A60,constant,199226,199226,0,460,18.0,86.0,306.0,404.0,1092.0,1710132105,1296658756069578
SDM000015A60,constant,218844,218844,0,549,18.0,87.0,315.0,427.0,1234.0,1710132110,1296669815269980
SDM000015A60,constant,239316,239316,0,554,19.0,88.0,322.0,467.0,1226.0,1710132115,1296680902176810
SDM000015A60,constant,259641,259641,0,629,19.0,89.0,331.0,480.0,1482.0,1710132119,1296691969664469
SDM000015A60,constant,278493,278493,0,717,19.0,90.0,335.0,489.0,1606.0,1710132124,1296703037710980
SDM000015A60,constant,298585,298585,0,748,20.0,92.0,340.0,504.0,1835.0,1710132128,1296714122950854
SDM000015A60,constant,318878,318878,0,811,20.0,94.0,346.0,518.0,1922.0,1710132133,1296725212366851
SDM000015A60,constant,339199,339199,0,928,21.0,97.0,349.0,520.0,1922.0,1710132138,1296736305748152
SDM000015A60,constant,359007,359007,0,937,21.0,102.0,355.0,525.0,1811.0,1710132142,1296747394975083
SDM000015A60,constant,378864,378864,0,1044,22.0,109.0,360.0,536.0,1850.0,1710132147,1296758496448788
SDM000015A60,constant,398840,398840,0,1179,22.0,120.0,369.0,547.0,2071.0,1710132152,1296769596070428
SDM000015A60,constant,418543,418543,0,1197,23.0,137.0,381.0,554.0,2193.0,1710132156,1296780703975878
SDM000015A60,constant,438892,438892,0,1219,24.0,153.0,392.0,564.0,2233.0,1710132161,1296791812337610
SDM000015A60,constant,458878,458878,0,1310,24.0,165.0,403.0,572.0,2315.0,1710132165,1296802923862632
SDM000015A60,constant,478471,478471,0,1390,25.0,177.0,412.0,578.0,2339.0,1710132170,1296814039239234
SDM000015A60,constant,498806,498806,0,1527,26.0,188.0,419.0,590.0,2275.0,1710132175,1296825160776744
SDM000015A60,constant,518392,518392,0,1567,28.0,200.0,427.0,606.0,2270.0,1710132179,1296836281534935
SDM000015A60,constant,538263,538263,0,1699,29.0,208.0,437.0,625.0,2323.0,1710132184,1296847414153137
SDM000015A60,constant,557669,557669,0,1818,31.0,218.0,446.0,637.0,2313.0,1710132189,1296858544778604
SDM000015A60,constant,578247,578247,0,1833,33.0,228.0,457.0,673.0,2365.0,1710132193,1296869675193120
SDM000015A60,constant,598344,598344,0,1993,35.0,238.0,468.0,704.0,2480.0,1710132198,1296880817755638
