SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S47ANA0M403393,constant,13498,13498,0,41,76.0,92.0,113.0,334.0,842.0,1768160492,32973361412196237
S47ANA0M403393,constant,27775,27775,0,79,77.0,93.0,140.0,910.0,2018.0,1768160494,32973367687751808
S47ANA0M403393,constant,41317,41317,0,98,77.0,93.0,161.0,1201.0,2504.0,1768160497,32973373925599752
S47ANA0M403393,constant,55212,55212,0,165,78.0,94.0,185.0,1271.0,2592.0,1768160500,32973380171059758
S47ANA0M403393,constant,68711,68711,0,199,78.0,95.0,255.0,1695.0,2513.0,1768160502,32973386404177656
S47ANA0M403393,constant,83781,83781,0,242,78.0,97.0,587.0,2163.0,2967.0,1768160505,32973392658556887
S47ANA0M403393,constant,96554,96554,0,266,79.0,100.0,859.0,2527.0,3270.0,1768160507,32973398900154744
S47ANA0M403393,constant,109843,109843,0,341,79.0,105.0,1098.0,2634.0,3226.0,1768160510,32973405142630503
S47ANA0M403393,constant,124853,124853,0,411,79.0,110.0,1192.0,2685.0,3242.0,1768160513,32973411391453572
S47ANA0M403393,constant,139049,139049,0,432,80.0,118.0,1411.0,2793.0,3410.0,1768160515,32973417640726161
S47ANA0M403393,constant,151865,151865,0,418,81.0,125.0,1729.0,2909.0,3620.0,1768160518,32973423881264427
S47ANA0M403393,constant,166701,166701,0,556,82.0,130.0,1684.0,4828.0,5743.0,1768160520,32973430132183275
S47ANA0M403393,constant,179424,179424,0,568,83.0,143.0,2545.0,5017.0,5722.0,1768160523,32973436378802574
S47ANA0M403393,constant,194352,194352,0,620,84.0,147.0,2533.0,3697.0,4334.0,1768160526,32973442638903618
S47ANA0M403393,constant,207573,207573,0,629,85.0,154.0,2605.0,3756.0,4535.0,1768160528,32973448892909979
S47ANA0M403393,constant,221511,221511,0,762,87.0,183.0,2760.0,3933.0,4568.0,1768160531,32973455141617905
S47ANA0M403393,constant,235494,235494,0,790,91.0,282.0,2813.0,3865.0,4446.0,1768160533,32973461405374794
S47ANA0M403393,constant,250611,250611,0,815,92.0,554.0,2956.0,4024.0,4713.0,1768160536,32973467669815728
S47ANA0M403393,constant,263764,263764,0,814,94.0,765.0,3094.0,4199.0,4809.0,1768160539,32973473921677464
S47ANA0M403393,constant,278534,278534,0,974,95.0,951.0,3160.0,4180.0,4812.0,1768160541,32973480192941889
S47ANA0M403393,constant,292255,292255,0,978,99.0,1280.0,3336.0,4406.0,5386.0,1768160544,32973486456229290
S47ANA0M403393,constant,304234,304234,0,1118,101.0,1296.0,3309.0,4287.0,4996.0,1768160546,32973492721616652
S47ANA0M403393,constant,319086,319086,0,1052,109.0,1404.0,3325.0,4353.0,5117.0,1768160549,32973498993548253
S47ANA0M403393,constant,333797,333797,0,1131,124.0,1593.0,3426.0,4355.0,5201.0,1768160552,32973505266276885
S47ANA0M403393,constant,346617,346617,0,1721,122.0,1828.0,3735.0,4950.0,6211.0,1768160554,32973511545859176
S47ANA0M403393,constant,359952,359952,0,1285,149.0,2380.0,4343.0,5748.0,6931.0,1768160557,32973517817992500
S47ANA0M403393,constant,374353,374353,0,1420,189.0,2408.0,4420.0,5864.0,7263.0,1768160560,32973524099985303
S47ANA0M403393,constant,387660,387660,0,1405,386.0,2206.0,3835.0,4972.0,5946.0,1768160562,32973530379402471
S47ANA0M403393,constant,403340,403340,0,1516,349.0,2537.0,4255.0,5508.0,6482.0,1768160565,32973536665538025
S47ANA0M403393,constant,415406,415406,0,1737,763.0,2967.0,4834.0,6089.0,7125.0,1768160567,32973542951397402
S47ANA0M403393,constant,430008,429972,33,1693,1053.0,3073.0,4979.0,6467.0,8371.0,1768160570,32973549239003028
S47ANA0M403393,constant,445807,445668,126,1715,1109.0,2966.0,4777.0,6506.0,inf,1768160573,32973555532537410
S47ANA0M403393,constant,458362,458350,11,1705,1303.0,3216.0,4936.0,6291.0,7307.0,1768160575,32973561820373664
S47ANA0M403393,constant,472492,472478,12,1856,1303.0,3150.0,4740.0,6010.0,7101.0,1768160578,32973568116648891
S47ANA0M403393,constant,484933,479732,4701,1986,1347.0,4548.0,inf,inf,inf,1768160581,32973574411295073
S47ANA0M403393,constant,498959,472791,23645,2013,3116.0,7060.0,inf,inf,inf,1768160583,32973580711993068
S47ANA0M403393,constant,513683,486824,24277,2015,2875.0,6594.0,inf,inf,inf,1768160586,32973587023326756
S47ANA0M403393,constant,526932,497963,26152,1965,2809.0,6635.0,inf,inf,inf,1768160588,32973593338964463
S47ANA0M403393,constant,542249,489028,48034,2004,3841.0,10531.0,inf,inf,inf,1768160591,32973599653015008
S47ANA0M403393,constant,555810,494982,54913,2022,3840.0,inf,inf,inf,inf,1768160594,32973605970457224
S47ANA0M403393,constant,569207,489198,72393,2181,4344.0,inf,inf,inf,inf,1768160596,32973612284062344
S47ANA0M403393,constant,583264,505425,70331,2249,3841.0,inf,inf,inf,inf,1768160599,32973618609501744
S47ANA0M403393,constant,595749,496392,89841,2379,4543.0,inf,inf,inf,inf,1768160602,32973624930218703
S47ANA0M403393,constant,610441,519137,82409,2413,3885.0,inf,inf,inf,inf,1768160604,32973631258888989
S47ANA0M403393,constant,626942,520098,96330,2535,4292.0,inf,inf,inf,inf,1768160607,32973637586051649
S47ANA0M403393,constant,640232,521095,107449,2353,4441.0,inf,inf,inf,inf,1768160609,32973643913920197
S47ANA0M403393,constant,655056,525184,117098,2539,4497.0,inf,inf,inf,inf,1768160612,32973650243543739
S47ANA0M403393,constant,668127,522534,131340,2557,4713.0,inf,inf,inf,inf,1768160615,32973656572158840
S47ANA0M403393,constant,680411,547867,119850,2583,4139.0,inf,inf,inf,inf,1768160617,32973662900086047
S47ANA0M403393,constant,693238,504389,170558,2604,5520.0,inf,inf,inf,inf,1768160620,32973669237841413
