SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S47ANA0M400877,constant,24860,24860,0,40,15.0,16.0,27.0,38.0,124.0,1707848608,15297109092887397
S47ANA0M400877,constant,49767,49767,0,100,15.0,17.0,32.0,48.0,315.0,1707848613,15297120136782474
S47ANA0M400877,constant,74527,74527,0,166,15.0,18.0,34.0,54.0,447.0,1707848618,15297131172821847
S47ANA0M400877,constant,99601,99601,0,185,15.0,21.0,36.0,56.0,400.0,1707848622,15297142222173549
S47ANA0M400877,constant,124878,124878,0,293,15.0,24.0,39.0,66.0,456.0,1707848627,15297153258739089
S47ANA0M400877,constant,149123,149123,0,315,16.0,27.0,40.0,64.0,517.0,1707848631,15297164308063761
S47ANA0M400877,constant,173948,173948,0,381,16.0,29.0,46.0,776.0,1420.0,1707848636,15297175361232783
S47ANA0M400877,constant,199143,199143,0,435,17.0,31.0,53.0,822.0,1413.0,1707848641,15297186408832494
S47ANA0M400877,constant,224379,224379,0,538,17.0,33.0,233.0,1684.0,3006.0,1707848645,15297197480554884
S47ANA0M400877,constant,249340,249340,0,549,19.0,34.0,451.0,1886.0,2507.0,1707848650,15297208551195111
S47ANA0M400877,constant,273773,273773,0,693,20.0,37.0,1313.0,2834.0,3592.0,1707848655,15297219637703925
S47ANA0M400877,constant,298567,298567,0,753,22.0,40.0,1333.0,2685.0,3812.0,1707848659,15297230718253359
S47ANA0M400877,constant,323452,323452,0,1509,25.0,55.0,2296.0,4941.0,5464.0,1707848664,15297241816233891
S47ANA0M400877,constant,348243,348227,42,1066,29.0,607.0,3782.0,5990.0,6589.0,1707848668,15297252921738948
S47ANA0M400877,constant,372719,372421,809,1236,35.0,1790.0,5154.0,9588.0,inf,1707848673,15297264030698889
S47ANA0M400877,constant,398214,394999,8695,1156,121.0,4130.0,9594.0,inf,inf,1707848678,15297275177218752
S47ANA0M400877,constant,423786,407290,44627,1231,2351.0,6619.0,inf,inf,inf,1707848682,15297286325941938
S47ANA0M400877,constant,448578,405577,116341,1203,4272.0,15600.0,inf,inf,inf,1707848687,15297297494520393
S47ANA0M400877,constant,472936,411679,165732,1374,4636.0,inf,inf,inf,inf,1707848692,15297308687144751
S47ANA0M400877,constant,497805,413807,227396,1432,4923.0,inf,inf,inf,inf,1707848696,15297319878991953
