SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM00001C5D1,constant,21850,21850,0,31,82.0,87.0,101.0,263.0,363.0,1768160305,97042718888773449
SDM00001C5D1,constant,43520,43520,0,88,83.0,88.0,124.0,302.0,396.0,1768160308,97042725135858054
SDM00001C5D1,constant,65238,65238,0,134,83.0,88.0,139.0,316.0,405.0,1768160310,97042731372602169
SDM00001C5D1,constant,87070,87070,0,200,84.0,89.0,154.0,335.0,421.0,1768160313,97042737612779955
SDM00001C5D1,constant,108852,108852,0,273,84.0,90.0,217.0,366.0,1508.0,1768160315,97042743858173457
SDM00001C5D1,constant,130718,130718,0,374,85.0,93.0,257.0,774.0,1229.0,1768160318,97042750106398983
SDM00001C5D1,constant,152400,152400,0,380,85.0,95.0,245.0,367.0,479.0,1768160321,97042756349778312
SDM00001C5D1,constant,173645,173645,0,439,85.0,98.0,270.0,380.0,1261.0,1768160323,97042762588417446
SDM00001C5D1,constant,196791,196791,0,510,85.0,100.0,275.0,391.0,1595.0,1768160326,97042768847374545
SDM00001C5D1,constant,218014,218014,0,581,86.0,104.0,302.0,777.0,1280.0,1768160328,97042775098673775
SDM00001C5D1,constant,240974,240974,0,657,86.0,107.0,295.0,406.0,1439.0,1768160331,97042781355016626
SDM00001C5D1,constant,261147,261147,0,704,86.0,111.0,301.0,425.0,1658.0,1768160334,97042787599370745
SDM00001C5D1,constant,283178,283178,0,807,87.0,115.0,308.0,445.0,1693.0,1768160336,97042793853919656
SDM00001C5D1,constant,306101,306101,0,847,87.0,121.0,329.0,916.0,2044.0,1768160339,97042800116165910
SDM00001C5D1,constant,327509,327509,0,981,87.0,125.0,325.0,522.0,2164.0,1768160341,97042806365973036
SDM00001C5D1,constant,348368,348368,0,1000,88.0,128.0,329.0,491.0,1859.0,1768160344,97042812622471794
SDM00001C5D1,constant,370994,370994,0,1084,88.0,133.0,342.0,595.0,2072.0,1768160347,97042818886289415
SDM00001C5D1,constant,393985,393985,0,1171,89.0,137.0,346.0,604.0,1983.0,1768160349,97042825150232988
SDM00001C5D1,constant,413879,413879,0,1250,89.0,139.0,357.0,712.0,2362.0,1768160352,97042831410173763
SDM00001C5D1,constant,436156,436156,0,1286,90.0,144.0,368.0,757.0,2171.0,1768160354,97042837678237341
SDM00001C5D1,constant,458866,458866,0,1402,90.0,149.0,378.0,755.0,2242.0,1768160357,97042843946180754
SDM00001C5D1,constant,481871,481871,0,1505,91.0,154.0,394.0,827.0,2341.0,1768160360,97042850217933507
SDM00001C5D1,constant,501184,501184,0,1568,92.0,160.0,415.0,1082.0,2433.0,1768160362,97042856483232936
SDM00001C5D1,constant,525167,525167,0,1654,93.0,167.0,432.0,1031.0,2369.0,1768160365,97042862758890138
SDM00001C5D1,constant,546280,546280,0,1705,94.0,174.0,457.0,1211.0,2440.0,1768160367,97042869032186979
SDM00001C5D1,constant,567565,567565,0,1843,95.0,186.0,501.0,1357.0,2520.0,1768160370,97042875308900418
SDM00001C5D1,constant,588678,588678,0,1888,96.0,196.0,532.0,1341.0,2491.0,1768160373,97042881585727818
SDM00001C5D1,constant,611742,611742,0,2052,97.0,207.0,558.0,1455.0,2540.0,1768160375,97042887865903935
SDM00001C5D1,constant,635421,635421,0,2073,98.0,219.0,605.0,1660.0,2671.0,1768160378,97042894151087499
SDM00001C5D1,constant,655004,655004,0,2197,100.0,233.0,641.0,1559.0,2665.0,1768160381,97042900431167787
SDM00001C5D1,constant,676724,676724,0,2366,101.0,244.0,702.0,1755.0,2639.0,1768160383,97042906721365053
SDM00001C5D1,constant,698444,698444,0,2362,103.0,261.0,764.0,1804.0,2697.0,1768160386,97042913008466436
SDM00001C5D1,constant,722180,722180,0,2555,105.0,280.0,825.0,1992.0,2748.0,1768160388,97042919298606801
SDM00001C5D1,constant,745262,745262,0,2556,107.0,296.0,903.0,1985.0,2749.0,1768160391,97042925595237564
SDM00001C5D1,constant,765987,765987,0,2690,109.0,312.0,1011.0,2040.0,2701.0,1768160394,97042931889302274
SDM00001C5D1,constant,787945,787945,0,2819,112.0,330.0,1095.0,2176.0,2820.0,1768160396,97042938184282707
SDM00001C5D1,constant,808897,808897,0,2878,114.0,346.0,1178.0,2195.0,2846.0,1768160399,97042944485697669
SDM00001C5D1,constant,831756,831756,0,3150,118.0,373.0,1276.0,2299.0,2889.0,1768160402,97042950789476631
SDM00001C5D1,constant,852338,852338,0,3097,121.0,409.0,1445.0,2452.0,2962.0,1768160404,97042957091899179
SDM00001C5D1,constant,872055,872055,0,3251,125.0,437.0,1535.0,2415.0,2954.0,1768160407,97042963398739638
SDM00001C5D1,constant,892307,892307,0,3485,130.0,499.0,1660.0,2550.0,3040.0,1768160409,97042969701155544
SDM00001C5D1,constant,918129,918129,0,3731,136.0,553.0,1733.0,2637.0,3212.0,1768160412,97042976020291218
SDM00001C5D1,constant,938984,938984,0,3694,141.0,635.0,1897.0,2732.0,3141.0,1768160415,97042982334881103
SDM00001C5D1,constant,962456,962456,0,3830,149.0,714.0,2037.0,2859.0,3375.0,1768160417,97042988650291929
SDM00001C5D1,constant,982121,982121,0,4200,158.0,783.0,2101.0,2932.0,3487.0,1768160420,97042994971225908
SDM00001C5D1,constant,1003930,1003930,0,4455,171.0,872.0,2265.0,3067.0,3628.0,1768160423,97043001289364205
SDM00001C5D1,constant,1025270,1025270,0,5058,194.0,977.0,2377.0,3186.0,3774.0,1768160425,97043007615357864
SDM00001C5D1,constant,1042119,1039611,2262,10298,1266.0,2636.0,6202.0,inf,inf,1768160428,97043013943395318
SDM00001C5D1,constant,1062569,1036865,23193,12882,1926.0,3301.0,inf,inf,inf,1768160430,97043020286606676
SDM00001C5D1,constant,1082054,1037972,39748,13549,2058.0,3402.0,inf,inf,inf,1768160433,97043026627913340
