SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM000024C8D,constant,21762,21762,0,40,82.0,87.0,417.0,1103.0,1183.0,1768160763,96997459414241886
SDM000024C8D,constant,43083,43083,0,98,82.0,88.0,133.0,334.0,416.0,1768160766,96997465658793645
SDM000024C8D,constant,65300,65300,0,172,82.0,88.0,192.0,347.0,416.0,1768160768,96997471911859527
SDM000024C8D,constant,87493,87493,0,241,82.0,89.0,237.0,360.0,565.0,1768160771,96997478157255216
SDM000024C8D,constant,108683,108683,0,322,83.0,90.0,264.0,365.0,429.0,1768160773,96997484400494820
SDM000024C8D,constant,131009,131009,0,365,83.0,92.0,286.0,387.0,933.0,1768160776,96997490647413057
SDM000024C8D,constant,152810,152810,0,415,84.0,95.0,290.0,386.0,1184.0,1768160779,96997496893497450
SDM000024C8D,constant,174835,174835,0,499,84.0,98.0,300.0,395.0,1002.0,1768160781,96997503142738953
SDM000024C8D,constant,196098,196098,0,594,85.0,101.0,307.0,408.0,1192.0,1768160784,96997509390034488
SDM000024C8D,constant,217909,217909,0,687,85.0,105.0,314.0,421.0,1771.0,1768160786,96997515634574586
SDM000024C8D,constant,240301,240301,0,745,85.0,112.0,322.0,423.0,1810.0,1768160789,96997521890666847
SDM000024C8D,constant,262713,262713,0,884,86.0,119.0,330.0,468.0,2111.0,1768160792,96997528141570104
SDM000024C8D,constant,283584,283584,0,902,86.0,125.0,334.0,470.0,2117.0,1768160794,96997534400775138
SDM000024C8D,constant,304301,304301,0,929,86.0,130.0,340.0,515.0,2317.0,1768160797,96997540646524314
SDM000024C8D,constant,326900,326900,0,1034,87.0,137.0,349.0,616.0,2220.0,1768160799,96997546911306810
SDM000024C8D,constant,350212,350212,0,1170,87.0,143.0,357.0,691.0,2353.0,1768160802,96997553169199212
SDM000024C8D,constant,371532,371532,0,1241,88.0,150.0,361.0,691.0,2382.0,1768160805,96997559431742421
SDM000024C8D,constant,392089,392089,0,1353,88.0,158.0,366.0,683.0,2316.0,1768160807,96997565692831026
SDM000024C8D,constant,415279,415279,0,1427,88.0,175.0,380.0,758.0,2293.0,1768160810,96997571960363085
SDM000024C8D,constant,436738,436738,0,1528,89.0,184.0,390.0,865.0,2338.0,1768160813,96997578225145116
SDM000024C8D,constant,458745,458745,0,1623,90.0,200.0,409.0,1076.0,2396.0,1768160815,96997584490431777
SDM000024C8D,constant,479500,479500,0,1660,90.0,209.0,414.0,869.0,2265.0,1768160818,96997590761909022
SDM000024C8D,constant,501734,501734,0,1838,91.0,222.0,442.0,1381.0,2519.0,1768160820,96997597031134644
SDM000024C8D,constant,523239,523239,0,1862,92.0,234.0,460.0,1289.0,2433.0,1768160823,96997603304923740
SDM000024C8D,constant,546036,546036,0,1984,93.0,248.0,498.0,1319.0,2592.0,1768160826,96997609580566458
SDM000024C8D,constant,567811,567811,0,2040,94.0,260.0,538.0,1606.0,2705.0,1768160828,96997615857941442
SDM000024C8D,constant,589985,589985,0,2123,95.0,273.0,572.0,1628.0,2654.0,1768160831,96997622137659399
SDM000024C8D,constant,610328,610328,0,2343,97.0,280.0,598.0,1675.0,2596.0,1768160833,96997628416049535
SDM000024C8D,constant,634033,634033,0,2313,98.0,294.0,654.0,1670.0,2648.0,1768160836,96997634701828920
SDM000024C8D,constant,655013,655013,0,2455,100.0,306.0,702.0,1849.0,2693.0,1768160839,96997640985059172
SDM000024C8D,constant,677155,677155,0,2613,102.0,316.0,747.0,1883.0,2645.0,1768160841,96997647267028044
SDM000024C8D,constant,699501,699501,0,2749,104.0,330.0,831.0,2046.0,2700.0,1768160844,96997653560371380
