SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KC01659,constant,19923,19923,0,19,74.0,88.0,99.0,2275.0,3358.0,1768160639,97045950960955929
S39WNA0KC01659,constant,39360,39360,0,71,75.0,89.0,747.0,2655.0,3406.0,1768160641,97045957179912660
S39WNA0KC01659,constant,59199,59199,0,128,75.0,89.0,1167.0,2750.0,3718.0,1768160644,97045963446698742
S39WNA0KC01659,constant,79156,79156,0,185,75.0,90.0,1480.0,2685.0,3560.0,1768160647,97045969690666182
S39WNA0KC01659,constant,98703,98703,0,228,76.0,91.0,1608.0,3421.0,5700.0,1768160649,97045975925078310
S39WNA0KC01659,constant,118297,118297,0,281,76.0,94.0,2058.0,4835.0,7760.0,1768160652,97045982163798816
S39WNA0KC01659,constant,139504,139504,0,342,76.0,97.0,2180.0,3222.0,4023.0,1768160655,97045988425949967
S39WNA0KC01659,constant,159275,159275,0,396,77.0,102.0,2352.0,3323.0,4183.0,1768160657,97045994674877514
S39WNA0KC01659,constant,179230,179230,0,468,77.0,112.0,2370.0,3525.0,4216.0,1768160660,97046000925285927
S39WNA0KC01659,constant,197384,197384,0,499,78.0,127.0,2419.0,3636.0,4596.0,1768160662,97046007175952139
S39WNA0KC01659,constant,217978,217978,0,529,79.0,139.0,2445.0,3599.0,4340.0,1768160665,97046013429030384
S39WNA0KC01659,constant,239034,239034,0,675,80.0,163.0,2520.0,3812.0,4362.0,1768160668,97046019691732428
S39WNA0KC01659,constant,257550,257550,0,721,81.0,303.0,2541.0,3867.0,4474.0,1768160670,97046025950466210
S39WNA0KC01659,constant,278472,278472,0,799,82.0,500.0,2591.0,3870.0,4382.0,1768160673,97046032210851147
S39WNA0KC01659,constant,297669,297669,0,790,85.0,628.0,2663.0,3985.0,4600.0,1768160675,97046038473495738
S39WNA0KC01659,constant,316790,316790,0,904,88.0,790.0,2735.0,4026.0,4511.0,1768160678,97046044738399620
S39WNA0KC01659,constant,337001,337001,0,999,89.0,853.0,2697.0,3957.0,4524.0,1768160681,97046051007214383
S39WNA0KC01659,constant,353910,353910,0,4006,97.0,1943.0,4600.0,8061.0,9542.0,1768160683,97046057278163814
