SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S47ANA0M403400,constant,11519,11519,0,26,17.0,86.0,96.0,415.0,638.0,1767982690,32546639787370728
S47ANA0M403400,constant,23017,23017,0,55,17.0,90.0,126.0,565.0,897.0,1767982692,32546646040678146
S47ANA0M403400,constant,34621,34621,0,76,17.0,91.0,179.0,727.0,1291.0,1767982695,32546652280105737
S47ANA0M403400,constant,45597,45597,0,119,18.0,91.0,278.0,888.0,1952.0,1767982697,32546658505219908
S47ANA0M403400,constant,57289,57289,0,155,18.0,92.0,406.0,1187.0,2102.0,1767982700,32546664751715220
S47ANA0M403400,constant,69542,69542,0,194,18.0,92.0,510.0,1522.0,2521.0,1767982703,32546670992048568
S47ANA0M403400,constant,81001,81001,0,221,18.0,92.0,557.0,1617.0,2673.0,1767982705,32546677237500888
S47ANA0M403400,constant,92320,92320,0,229,18.0,93.0,715.0,1842.0,2572.0,1767982708,32546683476662430
S47ANA0M403400,constant,104012,104012,0,282,18.0,93.0,754.0,1889.0,2696.0,1767982710,32546689723854624
S47ANA0M403400,constant,115480,115480,0,299,19.0,94.0,1169.0,3961.0,5643.0,1767982713,32546695973986386
S47ANA0M403400,constant,127180,127180,0,374,19.0,94.0,1096.0,2537.0,3373.0,1767982716,32546702212147869
S47ANA0M403400,constant,138350,138350,0,389,19.0,95.0,1147.0,2481.0,3212.0,1767982718,32546708456746938
S47ANA0M403400,constant,150018,150018,0,423,19.0,97.0,1288.0,2655.0,3363.0,1767982721,32546714711077815
S47ANA0M403400,constant,161926,161926,0,464,20.0,106.0,1404.0,2617.0,3244.0,1767982723,32546720966326215
S47ANA0M403400,constant,172203,172203,0,489,20.0,125.0,1472.0,2710.0,3343.0,1767982726,32546727206364882
S47ANA0M403400,constant,185390,185390,0,514,21.0,133.0,1551.0,2809.0,3792.0,1767982729,32546733465732378
S47ANA0M403400,constant,196910,196910,0,574,21.0,182.0,1922.0,3376.0,5476.0,1767982731,32546739714428682
S47ANA0M403400,constant,207978,207978,0,544,22.0,239.0,2021.0,3122.0,3871.0,1767982734,32546745971409663
S47ANA0M403400,constant,219514,219514,0,621,23.0,291.0,2044.0,3099.0,3621.0,1767982736,32546752224538302
S47ANA0M403400,constant,232127,232127,0,693,23.0,369.0,2048.0,3065.0,3639.0,1767982739,32546758483613412
S47ANA0M403400,constant,243462,243462,0,713,25.0,399.0,2125.0,3722.0,5620.0,1767982742,32546764742603403
S47ANA0M403400,constant,253821,253821,0,791,26.0,501.0,2356.0,3563.0,5329.0,1767982744,32546770996358589
S47ANA0M403400,constant,266621,266621,0,819,26.0,553.0,2386.0,3332.0,4114.0,1767982747,32546777259930549
S47ANA0M403400,constant,278088,278088,0,853,28.0,622.0,2392.0,3291.0,3832.0,1767982749,32546783522924838
S47ANA0M403400,constant,289230,289230,0,1043,31.0,745.0,2638.0,4869.0,5836.0,1767982752,32546789789337531
S47ANA0M403400,constant,300368,300368,0,926,30.0,743.0,2610.0,3447.0,3997.0,1767982755,32546796050085810
S47ANA0M403400,constant,313110,313110,0,1099,33.0,973.0,2828.0,3794.0,4346.0,1767982757,32546802314360736
S47ANA0M403400,constant,322995,322995,0,950,34.0,857.0,2559.0,3430.0,4074.0,1767982760,32546808578841969
S47ANA0M403400,constant,332890,332890,0,4131,37.0,1259.0,4705.0,14101.0,15665.0,1767982763,32546814853310724
S47ANA0M403400,constant,346334,346334,0,1167,39.0,1370.0,3134.0,4625.0,5781.0,1767982765,32546821124869227
