SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KB01161,constant,8574,8574,0,23,17.0,19.0,22.0,35.0,39.0,1767987207,3671327946881268
S39WNA0KB01161,constant,17036,17036,0,34,17.0,19.0,24.0,35.0,38.0,1767987210,3671334175499868
S39WNA0KB01161,constant,25353,25353,0,64,17.0,19.0,27.0,37.0,57.0,1767987212,3671340410435235
S39WNA0KB01161,constant,34231,34231,0,107,17.0,19.0,30.0,38.0,47.0,1767987215,3671346674213136
S39WNA0KB01161,constant,42686,42686,0,118,17.0,20.0,32.0,40.0,57.0,1767987217,3671352921157794
S39WNA0KB01161,constant,50832,50832,0,152,17.0,20.0,32.0,41.0,56.0,1767987220,3671359149969516
S39WNA0KB01161,constant,59992,59992,0,148,18.0,20.0,34.0,41.0,58.0,1767987223,3671365400792427
S39WNA0KB01161,constant,68130,68130,0,176,18.0,21.0,35.0,46.0,76.0,1767987225,3671371645873557
S39WNA0KB01161,constant,77425,77425,0,222,18.0,22.0,37.0,387.0,511.0,1767987228,3671377882416078
S39WNA0KB01161,constant,85675,85675,0,248,18.0,22.0,36.0,50.0,71.0,1767987230,3671384122345515
S39WNA0KB01161,constant,93743,93743,0,295,18.0,22.0,36.0,50.0,82.0,1767987233,3671390362616742
S39WNA0KB01161,constant,103311,103311,0,294,18.0,23.0,37.0,54.0,81.0,1767987236,3671396606833896
S39WNA0KB01161,constant,111822,111822,0,324,18.0,24.0,38.0,58.0,307.0,1767987238,3671402849829237
S39WNA0KB01161,constant,120373,120373,0,398,19.0,25.0,39.0,56.0,86.0,1767987241,3671409096168846
S39WNA0KB01161,constant,128698,128698,0,455,19.0,28.0,775.0,3313.0,4172.0,1767987243,3671415341166216
S39WNA0KB01161,constant,137640,137640,0,422,19.0,28.0,41.0,168.0,685.0,1767987246,3671421587073144
S39WNA0KB01161,constant,145392,145392,0,448,19.0,28.0,41.0,98.0,789.0,1767987249,3671427825760815
S39WNA0KB01161,constant,155011,155011,0,481,19.0,29.0,41.0,61.0,84.0,1767987251,3671434078021365
S39WNA0KB01161,constant,163199,163199,0,521,20.0,31.0,46.0,406.0,523.0,1767987254,3671440327953813
S39WNA0KB01161,constant,171357,171357,0,569,20.0,31.0,46.0,1822.0,2135.0,1767987256,3671446570066695
S39WNA0KB01161,constant,179859,179859,0,605,20.0,31.0,45.0,425.0,799.0,1767987259,3671452818911571
S39WNA0KB01161,constant,188993,188993,0,622,21.0,33.0,151.0,2438.0,3001.0,1767987262,3671459064501204
S39WNA0KB01161,constant,198098,198098,0,640,21.0,33.0,54.0,2066.0,2718.0,1767987264,3671465319088788
S39WNA0KB01161,constant,206329,206329,0,742,21.0,34.0,59.0,1459.0,1864.0,1767987267,3671471563736226
S39WNA0KB01161,constant,212992,212992,0,2370,22.0,37.0,3435.0,10574.0,11511.0,1767987269,3671477813371092
S39WNA0KB01161,constant,222417,222417,0,778,22.0,36.0,58.0,1546.0,1772.0,1767987272,3671484066431091
S39WNA0KB01161,constant,231914,231914,0,876,23.0,39.0,2154.0,5308.0,5857.0,1767987275,3671490318786015
S39WNA0KB01161,constant,239220,239220,0,883,23.0,38.0,1253.0,2384.0,3008.0,1767987277,3671496563750412
S39WNA0KB01161,constant,249167,249167,0,902,23.0,39.0,1098.0,2181.0,2759.0,1767987280,3671502827829144
S39WNA0KB01161,constant,257711,257711,0,914,24.0,42.0,1521.0,2539.0,2953.0,1767987282,3671509083724209
