SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM00001C5D1,constant,25020,25020,0,50,80.0,86.0,112.0,304.0,387.0,1708977909,28179347608443
SDM00001C5D1,constant,49811,49811,0,106,80.0,86.0,168.0,333.0,416.0,1708977914,28190407611330
SDM00001C5D1,constant,74300,74300,0,154,80.0,87.0,241.0,357.0,434.0,1708977918,28201424399106
SDM00001C5D1,constant,99377,99377,0,235,81.0,88.0,268.0,365.0,491.0,1708977923,28212508074957
SDM00001C5D1,constant,124582,124582,0,315,81.0,89.0,286.0,386.0,1024.0,1708977928,28223547398676
SDM00001C5D1,constant,149436,149436,0,349,81.0,93.0,298.0,393.0,969.0,1708977932,28234614906570
SDM00001C5D1,constant,174386,174386,0,436,82.0,96.0,307.0,405.0,1263.0,1708977937,28245679496904
SDM00001C5D1,constant,199442,199442,0,511,82.0,101.0,316.0,420.0,1618.0,1708977941,28256744505234
SDM00001C5D1,constant,223728,223728,0,575,83.0,107.0,323.0,427.0,1516.0,1708977946,28267816023732
SDM00001C5D1,constant,248823,248823,0,629,84.0,115.0,330.0,449.0,2014.0,1708977951,28278901764687
SDM00001C5D1,constant,273887,273887,0,776,84.0,125.0,338.0,486.0,2070.0,1708977955,28289975675847
SDM00001C5D1,constant,298871,298871,0,768,85.0,133.0,344.0,518.0,2240.0,1708977960,28301077704363
SDM00001C5D1,constant,323509,323509,0,867,85.0,140.0,349.0,560.0,2230.0,1708977964,28312176194079
SDM00001C5D1,constant,348516,348516,0,942,85.0,152.0,358.0,587.0,2185.0,1708977969,28323272321127
SDM00001C5D1,constant,373272,373272,0,1024,86.0,167.0,368.0,692.0,2393.0,1708977974,28334379563004
SDM00001C5D1,constant,398136,398136,0,1132,86.0,184.0,376.0,772.0,2401.0,1708977978,28345502605938
SDM00001C5D1,constant,423363,423363,0,1229,87.0,199.0,389.0,979.0,2439.0,1708977983,28356629269584
SDM00001C5D1,constant,448237,448237,0,1277,88.0,213.0,404.0,1083.0,2465.0,1708977988,28367749675179
SDM00001C5D1,constant,473003,473003,0,1298,88.0,226.0,427.0,1116.0,2461.0,1708977992,28378885073439
SDM00001C5D1,constant,498233,498233,0,1433,89.0,241.0,458.0,1229.0,2544.0,1708977997,28390016283402
SDM00001C5D1,constant,523811,523811,0,1491,90.0,253.0,491.0,1404.0,2569.0,1708978002,28401170151765
SDM00001C5D1,constant,547420,547420,0,1635,91.0,267.0,518.0,1588.0,2630.0,1708978006,28412311969338
SDM00001C5D1,constant,573084,573084,0,1720,93.0,279.0,553.0,1655.0,2578.0,1708978011,28423473024660
SDM00001C5D1,constant,597753,597753,0,1778,94.0,291.0,600.0,1785.0,2699.0,1708978015,28434633091851
SDM00001C5D1,constant,623754,623754,0,1927,96.0,302.0,642.0,1924.0,2749.0,1708978020,28445806636311
SDM00001C5D1,constant,647280,647280,0,1978,98.0,313.0,682.0,1894.0,2733.0,1708978025,28456975074087
SDM00001C5D1,constant,672802,672802,0,2131,100.0,327.0,746.0,1907.0,2768.0,1708978029,28468153784067
SDM00001C5D1,constant,698323,698323,0,2292,103.0,339.0,796.0,2003.0,2789.0,1708978034,28479339488598
SDM00001C5D1,constant,722855,722855,0,2460,105.0,357.0,867.0,2044.0,2799.0,1708978039,28490529083991
SDM00001C5D1,constant,746842,746842,0,2562,109.0,374.0,945.0,2095.0,2791.0,1708978043,28501723072428
SDM00001C5D1,constant,772237,772237,0,2585,113.0,399.0,1025.0,2169.0,2787.0,1708978048,28512928348914
SDM00001C5D1,constant,798573,798573,0,2744,118.0,432.0,1127.0,2264.0,2851.0,1708978053,28524147128664
SDM00001C5D1,constant,823198,823198,0,2930,124.0,467.0,1211.0,2278.0,2858.0,1708978057,28535367058470
SDM00001C5D1,constant,847595,847595,0,2900,132.0,513.0,1338.0,2376.0,2882.0,1708978062,28546583404461
SDM00001C5D1,constant,872906,872906,0,3039,142.0,567.0,1429.0,2410.0,2910.0,1708978067,28557819299031
SDM00001C5D1,constant,897095,897095,0,3426,155.0,633.0,1564.0,2512.0,2993.0,1708978071,28569056184771
SDM00001C5D1,constant,922836,922836,0,3607,175.0,724.0,1743.0,2644.0,3267.0,1708978076,28580299180644
SDM00001C5D1,constant,946985,946985,0,3737,200.0,809.0,1887.0,2722.0,3275.0,1708978081,28591547923311
SDM00001C5D1,constant,970254,970254,0,4271,235.0,941.0,2093.0,2908.0,3574.0,1708978086,28602792452712
SDM00001C5D1,constant,996966,996966,0,4468,287.0,1096.0,2295.0,3121.0,3979.0,1708978090,28614068924457
