SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KC02077,constant,17354,17354,0,23,74.0,88.0,101.0,2379.0,3074.0,1707848827,1426990973236995
S39WNA0KC02077,constant,34858,34858,0,68,74.0,88.0,761.0,2709.0,3792.0,1707848832,1427002021738113
S39WNA0KC02077,constant,52075,52075,0,99,74.0,88.0,1298.0,2800.0,3923.0,1707848836,1427013065634120
S39WNA0KC02077,constant,69767,69767,0,137,74.0,89.0,1670.0,3009.0,4245.0,1707848841,1427024125167276
S39WNA0KC02077,constant,87113,87113,0,216,74.0,89.0,1894.0,3223.0,4882.0,1707848846,1427035174013052
S39WNA0KC02077,constant,104341,104341,0,243,74.0,91.0,2046.0,3069.0,4036.0,1707848850,1427046217062207
S39WNA0KC02077,constant,121795,121795,0,295,74.0,93.0,2164.0,3428.0,4730.0,1707848855,1427057266710801
S39WNA0KC02077,constant,139003,139003,0,323,75.0,97.0,2255.0,3448.0,5052.0,1707848859,1427068337150148
S39WNA0KC02077,constant,156724,156724,0,376,75.0,101.0,2301.0,3342.0,4380.0,1707848864,1427079416515035
S39WNA0KC02077,constant,174427,174427,0,437,75.0,112.0,2333.0,3465.0,4551.0,1707848869,1427090479798869
S39WNA0KC02077,constant,191867,191867,0,478,76.0,128.0,2400.0,3629.0,4453.0,1707848873,1427101557690198
S39WNA0KC02077,constant,208825,208825,0,501,76.0,147.0,2509.0,3817.0,4761.0,1707848878,1427112634734558
S39WNA0KC02077,constant,226704,226704,0,602,77.0,262.0,2538.0,3805.0,4795.0,1707848882,1427123736496839
S39WNA0KC02077,constant,244141,244141,0,629,78.0,425.0,2566.0,3958.0,5413.0,1707848887,1427134828361697
S39WNA0KC02077,constant,261071,261071,0,752,78.0,611.0,2700.0,4100.0,5757.0,1707848892,1427145926952360
S39WNA0KC02077,constant,278346,278346,0,720,80.0,727.0,2695.0,4020.0,4685.0,1707848896,1427157021016224
S39WNA0KC02077,constant,296246,296246,0,771,81.0,855.0,2793.0,4165.0,5225.0,1707848901,1427168135406477
S39WNA0KC02077,constant,313774,313774,0,838,86.0,1050.0,2953.0,4305.0,5708.0,1707848906,1427179250939784
S39WNA0KC02077,constant,331723,331723,0,942,88.0,1135.0,2991.0,4248.0,5355.0,1707848910,1427190373411329
S39WNA0KC02077,constant,349195,349195,0,952,92.0,1347.0,3158.0,4443.0,6599.0,1707848915,1427201493149673
