SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM000024DB4,constant,24724,24724,0,43,20.0,87.0,398.0,1134.0,1185.0,1767974074,96549409328388639
SDM000024DB4,constant,49792,49792,0,140,20.0,87.0,203.0,344.0,406.0,1767974076,96549415560443022
SDM000024DB4,constant,73629,73629,0,219,20.0,87.0,256.0,359.0,431.0,1767974079,96549421803040080
SDM000024DB4,constant,98268,98268,0,302,20.0,87.0,275.0,368.0,1286.0,1767974081,96549428048999883
SDM000024DB4,constant,123672,123672,0,442,20.0,88.0,289.0,376.0,443.0,1767974084,96549434299329135
SDM000024DB4,constant,148028,148028,0,516,21.0,89.0,299.0,388.0,687.0,1767974087,96549440546564628
SDM000024DB4,constant,173104,173104,0,595,21.0,89.0,308.0,393.0,707.0,1767974089,96549446791205313
SDM000024DB4,constant,198538,198538,0,751,21.0,90.0,314.0,408.0,1813.0,1767974092,96549453043423023
SDM000024DB4,constant,222390,222390,0,842,22.0,92.0,321.0,414.0,1080.0,1767974095,96549459287800203
SDM000024DB4,constant,246684,246684,0,946,22.0,93.0,334.0,483.0,2041.0,1767974097,96549465539826894
SDM000024DB4,constant,272439,272439,0,1176,23.0,96.0,345.0,502.0,1919.0,1767974100,96549471797988570
SDM000024DB4,constant,297170,297170,0,1298,23.0,99.0,349.0,513.0,2010.0,1767974102,96549478050711723
SDM000024DB4,constant,320765,320765,0,1545,24.0,106.0,359.0,533.0,2026.0,1767974105,96549484308779151
SDM000024DB4,constant,347244,347244,0,1655,24.0,119.0,365.0,532.0,2053.0,1767974108,96549490573667502
SDM000024DB4,constant,370818,370818,0,1888,25.0,142.0,371.0,554.0,2133.0,1767974110,96549496829244795
SDM000024DB4,constant,395724,395724,0,2128,26.0,164.0,379.0,558.0,1990.0,1767974113,96549503094815973
SDM000024DB4,constant,420261,420261,0,2439,26.0,179.0,393.0,563.0,2203.0,1767974115,96549509357223720
SDM000024DB4,constant,444923,444923,0,2679,27.0,191.0,404.0,594.0,2407.0,1767974118,96549515622168648
SDM000024DB4,constant,469332,469332,0,3082,29.0,205.0,418.0,594.0,2396.0,1767974121,96549521890038111
SDM000024DB4,constant,495309,495309,0,3204,30.0,217.0,431.0,661.0,2541.0,1767974123,96549528163980780
SDM000024DB4,constant,519240,519240,0,3563,31.0,230.0,445.0,696.0,2453.0,1767974126,96549534434965992
SDM000024DB4,constant,543167,543167,0,4122,33.0,239.0,452.0,725.0,2529.0,1767974128,96549540709036014
SDM000024DB4,constant,568549,568549,0,4574,35.0,251.0,462.0,713.0,2467.0,1767974131,96549546986316693
SDM000024DB4,constant,592327,592327,0,4876,38.0,261.0,479.0,778.0,2407.0,1767974134,96549553265240988
SDM000024DB4,constant,617453,617453,0,5131,41.0,272.0,495.0,1013.0,2517.0,1767974136,96549559546239276
SDM000024DB4,constant,642775,642775,0,5872,46.0,285.0,509.0,941.0,2443.0,1767974139,96549565826657031
SDM000024DB4,constant,666049,666049,0,6185,51.0,297.0,523.0,1009.0,2471.0,1767974142,96549572111874462
SDM000024DB4,constant,688930,685415,3174,7549,76.0,2024.0,6934.0,inf,inf,1767974144,96549578398636824
SDM000024DB4,constant,721261,655089,59666,3260,3774.0,8067.0,inf,inf,inf,1767974147,96549584711687241
SDM000024DB4,constant,744513,654764,81020,3104,3976.0,inf,inf,inf,inf,1767974149,96549591042525672
