SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S5CVNA0N101050,constant,15798,15798,0,28,76.0,92.0,127.0,519.0,875.0,1768160756,97043801713665525
S5CVNA0N101050,constant,31072,31072,0,79,76.0,92.0,154.0,883.0,2271.0,1768160759,97043807948770713
S5CVNA0N101050,constant,47338,47338,0,98,77.0,93.0,440.0,1820.0,2872.0,1768160761,97043814212785833
S5CVNA0N101050,constant,63433,63433,0,124,77.0,94.0,695.0,2172.0,2737.0,1768160764,97043820445923324
S5CVNA0N101050,constant,78820,78820,0,169,77.0,96.0,983.0,2649.0,3262.0,1768160766,97043826687560934
S5CVNA0N101050,constant,95030,95030,0,222,77.0,99.0,1266.0,2643.0,3641.0,1768160769,97043832930450375
S5CVNA0N101050,constant,110809,110809,0,226,78.0,110.0,1662.0,2948.0,3475.0,1768160772,97043839182373107
S5CVNA0N101050,constant,126881,126881,0,292,78.0,123.0,1954.0,3119.0,3795.0,1768160774,97043845430729265
S5CVNA0N101050,constant,142526,142526,0,377,78.0,133.0,2136.0,3187.0,3927.0,1768160777,97043851675438380
S5CVNA0N101050,constant,158533,158533,0,362,79.0,143.0,2343.0,3336.0,3931.0,1768160780,97043857920501948
S5CVNA0N101050,constant,173789,173789,0,424,79.0,155.0,2502.0,3537.0,4083.0,1768160782,97043864174592111
S5CVNA0N101050,constant,189915,189915,0,454,80.0,213.0,2652.0,3597.0,4242.0,1768160785,97043870427226599
S5CVNA0N101050,constant,206939,206939,0,496,81.0,452.0,2859.0,3786.0,4382.0,1768160787,97043876688905718
S5CVNA0N101050,constant,222235,222235,0,601,83.0,569.0,2901.0,3841.0,4441.0,1768160790,97043882942700867
S5CVNA0N101050,constant,238005,238005,0,663,85.0,753.0,3011.0,3927.0,4615.0,1768160793,97043889204046422
S5CVNA0N101050,constant,254945,254945,0,687,88.0,920.0,3064.0,4007.0,4859.0,1768160795,97043895463602429
S5CVNA0N101050,constant,270709,270709,0,755,92.0,1073.0,3163.0,4151.0,4839.0,1768160798,97043901727255254
S5CVNA0N101050,constant,285170,285170,0,745,95.0,1237.0,3178.0,4059.0,4819.0,1768160800,97043907984901164
S5CVNA0N101050,constant,301391,301391,0,790,103.0,1442.0,3302.0,4241.0,4914.0,1768160803,97043914254495000
S5CVNA0N101050,constant,315267,315267,0,3308,103.0,1688.0,4177.0,10385.0,12033.0,1768160806,97043920527359817
S5CVNA0N101050,constant,332047,332047,0,900,277.0,2170.0,3932.0,4965.0,5720.0,1768160808,97043926795103667
S5CVNA0N101050,constant,348848,348848,0,1373,615.0,2572.0,4405.0,5827.0,7164.0,1768160811,97043933077711590
