SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM000024C8D,constant,21930,21930,0,42,82.0,87.0,101.0,229.0,329.0,1768160613,96997099086601431
SDM000024C8D,constant,43004,43004,0,63,83.0,88.0,126.0,306.0,426.0,1768160615,96997105319382114
SDM000024C8D,constant,65384,65384,0,142,83.0,88.0,140.0,337.0,655.0,1768160618,96997111571189154
SDM000024C8D,constant,87315,87315,0,190,84.0,89.0,164.0,340.0,417.0,1768160621,96997117818977739
SDM000024C8D,constant,108144,108144,0,300,84.0,90.0,197.0,349.0,460.0,1768160623,96997124057642061
SDM000024C8D,constant,130411,130411,0,318,85.0,93.0,216.0,357.0,451.0,1768160626,96997130307414744
SDM000024C8D,constant,152759,152759,0,391,85.0,95.0,243.0,366.0,498.0,1768160628,96997136551211631
SDM000024C8D,constant,174238,174238,0,488,85.0,98.0,271.0,379.0,1191.0,1768160631,96997142797182381
SDM000024C8D,constant,195584,195584,0,548,85.0,100.0,272.0,389.0,1047.0,1768160634,96997149040758510
SDM000024C8D,constant,218388,218388,0,616,86.0,104.0,298.0,797.0,1338.0,1768160636,96997155299769738
SDM000024C8D,constant,240134,240134,0,692,86.0,106.0,294.0,410.0,1126.0,1768160639,96997161547116807
SDM000024C8D,constant,262098,262098,0,797,86.0,111.0,306.0,440.0,2301.0,1768160642,96997167801506442
SDM000024C8D,constant,283052,283052,0,811,87.0,116.0,306.0,428.0,1774.0,1768160644,96997174049388282
SDM000024C8D,constant,305221,305221,0,913,87.0,121.0,329.0,899.0,1883.0,1768160647,96997180308489120
SDM000024C8D,constant,327336,327336,0,1008,87.0,125.0,324.0,489.0,1749.0,1768160649,96997186568808798
SDM000024C8D,constant,349209,349209,0,1049,88.0,129.0,334.0,599.0,2405.0,1768160652,96997192828485915
SDM000024C8D,constant,371043,371043,0,1087,88.0,133.0,340.0,610.0,2105.0,1768160655,96997199089283442
SDM000024C8D,constant,392782,392782,0,1239,89.0,137.0,345.0,589.0,2096.0,1768160657,96997205352023559
