SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KC02089,constant,24657,24657,0,37,14.0,16.0,26.0,35.0,227.0,1707848617,184719565054158
S39WNA0KC02089,constant,49426,49426,0,94,15.0,17.0,31.0,48.0,452.0,1707848622,184730608071168
S39WNA0KC02089,constant,74764,74764,0,173,15.0,18.0,33.0,51.0,330.0,1707848627,184741674851172
S39WNA0KC02089,constant,99446,99446,0,245,15.0,20.0,35.0,106.0,470.0,1707848631,184752718303656
S39WNA0KC02089,constant,124358,124358,0,290,15.0,24.0,36.0,62.0,445.0,1707848636,184763771242212
S39WNA0KC02089,constant,149398,149398,0,360,16.0,26.0,38.0,127.0,467.0,1707848641,184774830655989
S39WNA0KC02089,constant,174398,174398,0,476,16.0,29.0,44.0,797.0,1692.0,1707848645,184785898457733
S39WNA0KC02089,constant,199553,199553,0,521,17.0,31.0,850.0,2669.0,3570.0,1707848650,184796966524884
S39WNA0KC02089,constant,224074,224074,0,596,18.0,33.0,588.0,2000.0,2451.0,1707848654,184808038151976
S39WNA0KC02089,constant,248399,248399,0,1045,19.0,34.0,1557.0,6002.0,7222.0,1707848659,184819119456468
S39WNA0KC02089,constant,273781,273781,0,744,20.0,38.0,2364.0,3955.0,4927.0,1707848664,184830222252633
S39WNA0KC02089,constant,298930,298930,0,912,23.0,64.0,3203.0,5593.0,6381.0,1707848668,184841315841888
S39WNA0KC02089,constant,323368,323311,156,1602,26.0,456.0,4950.0,7314.0,inf,1707848673,184852428101454
S39WNA0KC02089,constant,348306,348110,531,1103,30.0,1165.0,5109.0,7682.0,inf,1707848677,184863551222391
S39WNA0KC02089,constant,374175,371770,6507,1196,49.0,3345.0,8822.0,inf,inf,1707848682,184874689544742
S39WNA0KC02089,constant,398868,394685,11316,1404,454.0,4119.0,inf,inf,inf,1707848687,184885842647724
S39WNA0KC02089,constant,422792,404732,48944,1355,2710.0,7137.0,inf,inf,inf,1707848691,184896993179319
S39WNA0KC02089,constant,448866,413476,95753,1479,3411.0,10438.0,inf,inf,inf,1707848696,184908186873663
S39WNA0KC02089,constant,473443,401916,193521,1558,5028.0,inf,inf,inf,inf,1707848701,184919386601724
S39WNA0KC02089,constant,498187,408131,243707,1726,5252.0,inf,inf,inf,inf,1707848705,184930598510004
