SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM000024DB4,constant,33238,33238,0,83,82.0,88.0,137.0,326.0,420.0,1767973879,96548940889749648
SDM000024DB4,constant,64922,64922,0,162,82.0,89.0,244.0,352.0,501.0,1767973881,96548947111036110
SDM000024DB4,constant,99074,99074,0,318,82.0,90.0,282.0,376.0,441.0,1767973884,96548953371034179
SDM000024DB4,constant,132479,132479,0,395,83.0,92.0,298.0,393.0,556.0,1767973886,96548959622998770
SDM000024DB4,constant,164570,164570,0,574,83.0,96.0,311.0,415.0,1636.0,1767973889,96548965868577759
SDM000024DB4,constant,198262,198262,0,700,84.0,102.0,321.0,421.0,1782.0,1767973892,96548972121537051
SDM000024DB4,constant,231626,231626,0,758,84.0,112.0,330.0,434.0,1607.0,1767973894,96548978370399315
SDM000024DB4,constant,263367,263367,0,914,85.0,126.0,341.0,459.0,2043.0,1767973897,96548984617146186
SDM000024DB4,constant,298438,298438,0,1102,86.0,140.0,348.0,519.0,1906.0,1767973899,96548990875737906
SDM000024DB4,constant,331077,331077,0,1270,86.0,155.0,357.0,618.0,2229.0,1767973902,96548997133940367
SDM000024DB4,constant,362536,362536,0,1410,87.0,177.0,370.0,696.0,2262.0,1767973905,96549003386810916
SDM000024DB4,constant,396506,396506,0,1736,88.0,204.0,387.0,830.0,2317.0,1767973907,96549009649220001
SDM000024DB4,constant,429414,429414,0,1897,88.0,221.0,406.0,830.0,2383.0,1767973910,96549015920160891
SDM000024DB4,constant,463803,463803,0,2080,89.0,238.0,442.0,1246.0,2483.0,1767973912,96549022188490032
SDM000024DB4,constant,495834,495834,0,2379,90.0,256.0,478.0,1462.0,2554.0,1767973915,96549028457417136
SDM000024DB4,constant,528641,528641,0,2593,92.0,271.0,501.0,1433.0,2650.0,1767973918,96549034732641324
SDM000024DB4,constant,560221,560221,0,2892,93.0,284.0,531.0,1696.0,2703.0,1767973920,96549041002716864
SDM000024DB4,constant,595216,595216,0,3219,95.0,298.0,576.0,1692.0,2665.0,1767973923,96549047286538701
SDM000024DB4,constant,627901,627901,0,3407,97.0,310.0,619.0,1759.0,2707.0,1767973925,96549053567439858
SDM000024DB4,constant,660349,660349,0,3720,100.0,325.0,681.0,1828.0,2641.0,1767973928,96549059850751995
SDM000024DB4,constant,691628,691628,0,3930,103.0,343.0,770.0,1959.0,2727.0,1767973931,96549066135615948
SDM000024DB4,constant,726661,726661,0,4411,107.0,364.0,847.0,2072.0,2759.0,1767973933,96549072430850664
SDM000024DB4,constant,756664,756664,0,4817,112.0,390.0,948.0,2137.0,2765.0,1767973936,96549078721411905
SDM000024DB4,constant,789860,789860,0,5292,119.0,425.0,1041.0,2210.0,2803.0,1767973939,96549085019252349
SDM000024DB4,constant,823571,823571,0,5610,128.0,471.0,1166.0,2319.0,2849.0,1767973941,96549091321586010
SDM000024DB4,constant,858269,858269,0,6009,144.0,536.0,1336.0,2380.0,2899.0,1767973944,96549097625996199
SDM000024DB4,constant,890820,890820,0,6368,169.0,617.0,1521.0,2512.0,2992.0,1767973946,96549103934884236
SDM000024DB4,constant,923349,923349,0,6707,205.0,724.0,1691.0,2619.0,3094.0,1767973949,96549110250905796
SDM000024DB4,constant,956931,956931,0,6710,290.0,926.0,1920.0,2784.0,3323.0,1767973952,96549116563758936
SDM000024DB4,constant,987936,985355,2326,8447,1187.0,3433.0,5859.0,inf,inf,1767973954,96549122885577513
