SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM000015A60,constant,24841,24841,0,33,79.0,85.0,111.0,313.0,405.0,1708977861,52285677693960
SDM000015A60,constant,49486,49486,0,95,79.0,85.0,166.0,333.0,402.0,1708977866,52296728624775
SDM000015A60,constant,74699,74699,0,145,80.0,86.0,240.0,352.0,433.0,1708977870,52307781581232
SDM000015A60,constant,100198,100198,0,183,80.0,87.0,270.0,371.0,535.0,1708977875,52318831809678
SDM000015A60,constant,124031,124031,0,223,80.0,89.0,285.0,383.0,768.0,1708977880,52329853735800
SDM000015A60,constant,149305,149305,0,276,81.0,91.0,294.0,390.0,747.0,1708977884,52340915542236
SDM000015A60,constant,174052,174052,0,342,81.0,95.0,306.0,402.0,1030.0,1708977889,52351962190806
SDM000015A60,constant,199084,199084,0,365,82.0,100.0,313.0,415.0,1590.0,1708977893,52363016749206
SDM000015A60,constant,224249,224249,0,461,82.0,105.0,321.0,424.0,1903.0,1708977898,52374089058696
SDM000015A60,constant,248909,248909,0,511,83.0,114.0,329.0,447.0,2102.0,1708977903,52385142056157
SDM000015A60,constant,273874,273874,0,576,83.0,123.0,334.0,470.0,2053.0,1708977907,52396225077306
SDM000015A60,constant,297694,297694,0,631,84.0,132.0,343.0,517.0,2153.0,1708977912,52407300457512
SDM000015A60,constant,324287,324287,0,683,84.0,140.0,350.0,553.0,2109.0,1708977916,52418388807252
SDM000015A60,constant,348898,348898,0,730,85.0,151.0,358.0,644.0,2316.0,1708977921,52429481613306
SDM000015A60,constant,373667,373667,0,823,85.0,166.0,367.0,698.0,2365.0,1708977926,52440564272328
SDM000015A60,constant,398419,398419,0,910,86.0,183.0,376.0,813.0,2463.0,1708977930,52451665765794
SDM000015A60,constant,423244,423244,0,1005,86.0,198.0,389.0,890.0,2393.0,1708977935,52462771161021
SDM000015A60,constant,448880,448880,0,1089,87.0,212.0,404.0,1028.0,2494.0,1708977940,52473876344460
SDM000015A60,constant,473863,473863,0,1108,88.0,225.0,424.0,1174.0,2473.0,1708977944,52484998921860
SDM000015A60,constant,499564,499564,0,1167,89.0,239.0,450.0,1280.0,2538.0,1708977949,52496119522914
SDM000015A60,constant,523482,523482,0,1252,89.0,252.0,483.0,1518.0,2601.0,1708977953,52507241001276
SDM000015A60,constant,547967,547967,0,1358,91.0,265.0,521.0,1529.0,2563.0,1708977958,52518363788940
SDM000015A60,constant,573777,573777,0,1475,92.0,277.0,547.0,1604.0,2595.0,1708977963,52529507135850
SDM000015A60,constant,598513,598513,0,1599,93.0,289.0,591.0,1745.0,2652.0,1708977967,52540644124413
SDM000015A60,constant,622822,622822,0,1613,95.0,299.0,629.0,1876.0,2718.0,1708977972,52551788305917
SDM000015A60,constant,647649,647649,0,1783,97.0,310.0,672.0,1954.0,2774.0,1708977977,52562939265429
SDM000015A60,constant,672340,672340,0,1832,99.0,321.0,721.0,1900.0,2742.0,1708977981,52574095022520
SDM000015A60,constant,698355,698355,0,1931,102.0,335.0,788.0,2036.0,2817.0,1708977986,52585255655610
SDM000015A60,constant,723680,723680,0,2019,104.0,352.0,853.0,2089.0,2833.0,1708977991,52596422124861
SDM000015A60,constant,747202,747202,0,2110,108.0,369.0,917.0,2123.0,2833.0,1708977995,52607596394517
SDM000015A60,constant,773041,773041,0,2123,112.0,395.0,1026.0,2186.0,2845.0,1708978000,52618773215301
SDM000015A60,constant,797638,797638,0,2347,117.0,429.0,1116.0,2261.0,2838.0,1708978005,52629952682028
SDM000015A60,constant,823094,823094,0,2536,122.0,465.0,1210.0,2263.0,2834.0,1708978009,52641146801763
SDM000015A60,constant,848143,848143,0,2542,130.0,525.0,1374.0,2402.0,2885.0,1708978014,52652333366313
SDM000015A60,constant,872307,872307,0,2724,138.0,570.0,1475.0,2449.0,2911.0,1708978019,52663539246909
SDM000015A60,constant,897511,897511,0,2889,150.0,637.0,1602.0,2545.0,3048.0,1708978023,52674745722243
SDM000015A60,constant,922696,922696,0,2904,163.0,727.0,1766.0,2671.0,3224.0,1708978028,52685958153981
SDM000015A60,constant,947486,947486,0,3136,183.0,841.0,1942.0,2784.0,3391.0,1708978033,52697172006771
SDM000015A60,constant,972722,972722,0,3286,208.0,958.0,2103.0,2877.0,3422.0,1708978037,52708397652885
SDM000015A60,constant,997421,997421,0,3487,246.0,1101.0,2295.0,3098.0,3827.0,1708978042,52719624739812
