SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KC02077,constant,24999,24999,0,35,14.0,16.0,26.0,35.0,196.0,1707848931,1427240448245913
S39WNA0KC02077,constant,49595,49595,0,101,15.0,17.0,31.0,40.0,133.0,1707848936,1427251491799254
S39WNA0KC02077,constant,74566,74566,0,146,15.0,18.0,33.0,56.0,340.0,1707848940,1427262526202406
S39WNA0KC02077,constant,99457,99457,0,211,15.0,20.0,35.0,94.0,482.0,1707848945,1427273591346654
S39WNA0KC02077,constant,124685,124685,0,276,15.0,24.0,36.0,71.0,487.0,1707848950,1427284651142475
S39WNA0KC02077,constant,148998,148998,0,377,16.0,27.0,40.0,893.0,1846.0,1707848954,1427295699906414
S39WNA0KC02077,constant,173842,173842,0,487,16.0,29.0,45.0,1189.0,2030.0,1707848959,1427306764363983
S39WNA0KC02077,constant,198840,198840,0,558,17.0,31.0,62.0,1574.0,2103.0,1707848963,1427317829862546
S39WNA0KC02077,constant,224180,224180,0,591,18.0,33.0,1062.0,2599.0,3510.0,1707848968,1427328908754327
S39WNA0KC02077,constant,249311,249311,0,693,19.0,36.0,1970.0,3403.0,4387.0,1707848973,1427339996853243
S39WNA0KC02077,constant,274061,274061,0,1119,20.0,37.0,1898.0,5352.0,6402.0,1707848977,1427351091478533
S39WNA0KC02077,constant,299495,299495,0,887,23.0,52.0,2864.0,5266.0,6174.0,1707848982,1427362186999497
S39WNA0KC02077,constant,323569,323548,58,1832,26.0,312.0,3147.0,7406.0,8511.0,1707848986,1427373288682221
S39WNA0KC02077,constant,347881,347134,2026,1176,31.0,1178.0,6632.0,inf,inf,1707848991,1427384402320065
S39WNA0KC02077,constant,373236,370363,7783,1185,46.0,3250.0,9534.0,inf,inf,1707848996,1427395540213986
S39WNA0KC02077,constant,397972,391997,16182,1406,758.0,4733.0,inf,inf,inf,1707849000,1427406693437853
S39WNA0KC02077,constant,423979,403919,54256,1418,2143.0,7147.0,inf,inf,inf,1707849005,1427417866772082
S39WNA0KC02077,constant,448845,421086,75064,1413,2500.0,8134.0,inf,inf,inf,1707849010,1427429051238492
S39WNA0KC02077,constant,474105,411519,169284,1651,4684.0,inf,inf,inf,inf,1707849014,1427440241677188
S39WNA0KC02077,constant,498249,406827,247325,1632,5462.0,inf,inf,inf,inf,1707849019,1427451449938101
