SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM000024C8D,constant,23120,23120,0,45,19.0,86.0,105.0,825.0,1139.0,1767975420,96552640424024769
SDM000024C8D,constant,45597,45597,0,103,19.0,86.0,173.0,338.0,413.0,1767975423,96552646651425486
SDM000024C8D,constant,69123,69123,0,155,20.0,87.0,246.0,354.0,415.0,1767975425,96552652910093394
SDM000024C8D,constant,91464,91464,0,244,20.0,87.0,274.0,362.0,421.0,1767975428,96552659131292349
SDM000024C8D,constant,115340,115340,0,329,20.0,88.0,286.0,379.0,612.0,1767975430,96552665388911151
SDM000024C8D,constant,139073,139073,0,385,20.0,88.0,298.0,388.0,541.0,1767975433,96552671637832386
SDM000024C8D,constant,161138,161138,0,508,20.0,89.0,303.0,393.0,2027.0,1767975436,96552677868225390
SDM000024C8D,constant,185515,185515,0,540,21.0,89.0,311.0,397.0,539.0,1767975438,96552684133133493
SDM000024C8D,constant,207938,207938,0,674,21.0,90.0,317.0,411.0,1749.0,1767975441,96552690382914867
SDM000024C8D,constant,232823,232823,0,781,21.0,92.0,329.0,463.0,2039.0,1767975443,96552696633997296
SDM000024C8D,constant,254418,254418,0,822,22.0,93.0,339.0,500.0,1990.0,1767975446,96552702881639370
SDM000024C8D,constant,276966,276966,0,989,22.0,95.0,347.0,512.0,1789.0,1767975449,96552709133910123
SDM000024C8D,constant,300763,300763,0,1059,23.0,100.0,351.0,511.0,1912.0,1767975451,96552715391122734
SDM000024C8D,constant,323771,323771,0,1171,23.0,106.0,355.0,526.0,1839.0,1767975454,96552721649523039
SDM000024C8D,constant,346880,346880,0,1298,24.0,120.0,363.0,543.0,2139.0,1767975456,96552727910523693
SDM000024C8D,constant,370487,370487,0,1408,24.0,141.0,368.0,548.0,2018.0,1767975459,96552734173661346
SDM000024C8D,constant,394069,394069,0,1518,25.0,161.0,378.0,562.0,2253.0,1767975462,96552740432878170
SDM000024C8D,constant,416608,416608,0,1620,26.0,178.0,388.0,573.0,2244.0,1767975464,96552746700379614
SDM000024C8D,constant,438548,438548,0,1767,27.0,191.0,404.0,587.0,2325.0,1767975467,96552752963877396
SDM000024C8D,constant,462802,462802,0,1844,28.0,201.0,417.0,623.0,2345.0,1767975470,96552759234457149
SDM000024C8D,constant,486490,486490,0,2137,29.0,213.0,431.0,632.0,2368.0,1767975472,96552765502291377
SDM000024C8D,constant,510170,510170,0,2296,30.0,226.0,438.0,630.0,2343.0,1767975475,96552771776304558
SDM000024C8D,constant,533021,533021,0,2315,32.0,236.0,449.0,675.0,2344.0,1767975477,96552778047777570
SDM000024C8D,constant,552914,552914,0,2601,34.0,247.0,462.0,746.0,2404.0,1767975480,96552784315508496
SDM000024C8D,constant,578496,578496,0,2699,37.0,258.0,471.0,797.0,2432.0,1767975483,96552790595028588
SDM000024C8D,constant,601216,601216,0,2821,42.0,266.0,480.0,810.0,2444.0,1767975485,96552796877651304
SDM000024C8D,constant,625511,625511,0,3205,48.0,278.0,499.0,959.0,2551.0,1767975488,96552803159716500
SDM000024C8D,constant,647467,647467,0,3206,508.0,3154.0,3834.0,4207.0,4486.0,1767975490,96552809444226330
SDM000024C8D,constant,670484,652472,16255,3143,3057.0,6368.0,inf,inf,inf,1767975493,96552815750627850
SDM000024C8D,constant,693442,653267,36333,2772,3693.0,7432.0,inf,inf,inf,1767975496,96552822074875308
