SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KC02078,constant,24714,24714,0,41,14.0,16.0,26.0,36.0,213.0,1707848613,3971440838125272
S39WNA0KC02078,constant,49790,49790,0,94,15.0,17.0,31.0,42.0,323.0,1707848618,3971451891897516
S39WNA0KC02078,constant,74394,74394,0,153,15.0,18.0,33.0,62.0,399.0,1707848622,3971462948279988
S39WNA0KC02078,constant,99532,99532,0,207,15.0,20.0,35.0,74.0,710.0,1707848627,3971474002314702
S39WNA0KC02078,constant,124352,124352,0,254,15.0,24.0,36.0,64.0,443.0,1707848632,3971485053970908
S39WNA0KC02078,constant,149530,149530,0,321,16.0,27.0,40.0,495.0,1096.0,1707848636,3971496108613068
S39WNA0KC02078,constant,174537,174537,0,363,16.0,29.0,42.0,953.0,2294.0,1707848641,3971507180555007
S39WNA0KC02078,constant,198283,198283,0,436,17.0,31.0,64.0,1907.0,2839.0,1707848646,3971518229220174
S39WNA0KC02078,constant,224097,224097,0,492,17.0,33.0,1131.0,2513.0,3225.0,1707848650,3971529325880835
S39WNA0KC02078,constant,249006,249006,0,608,19.0,35.0,1657.0,3311.0,3769.0,1707848655,3971540406110247
S39WNA0KC02078,constant,273736,273736,0,650,20.0,38.0,2537.0,4519.0,5505.0,1707848659,3971551495081893
S39WNA0KC02078,constant,299485,299485,0,725,23.0,48.0,2303.0,4139.0,5506.0,1707848664,3971562610518438
S39WNA0KC02078,constant,323483,323482,3,1192,27.0,526.0,3961.0,6310.0,6975.0,1707848669,3971573698253220
S39WNA0KC02078,constant,348541,346591,5281,1033,33.0,2336.0,8617.0,inf,inf,1707848673,3971584830266064
S39WNA0KC02078,constant,373865,371236,7115,1023,49.0,3125.0,10486.0,inf,inf,1707848678,3971595978398265
S39WNA0KC02078,constant,398338,392678,15327,1184,669.0,4642.0,inf,inf,inf,1707848683,3971607129735603
S39WNA0KC02078,constant,423287,400949,60460,1296,2447.0,7871.0,inf,inf,inf,1707848687,3971618297944470
S39WNA0KC02078,constant,448449,397401,138134,1591,4667.0,inf,inf,inf,inf,1707848692,3971629487504727
S39WNA0KC02078,constant,473742,426375,128018,1583,3315.0,20855.0,inf,inf,inf,1707848697,3971640698427720
S39WNA0KC02078,constant,497335,420541,207850,1812,4795.0,inf,inf,inf,inf,1707848701,3971651898954069
