SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KB01161,constant,7788,7788,0,14,75.0,89.0,93.0,1019.0,2465.0,1768161037,4088516174963289
S39WNA0KB01161,constant,15490,15490,0,43,76.0,90.0,99.0,1989.0,2622.0,1768161039,4088522397504645
S39WNA0KB01161,constant,23251,23251,0,71,76.0,90.0,110.0,2350.0,3126.0,1768161042,4088528642331543
S39WNA0KB01161,constant,31686,31686,0,84,76.0,90.0,145.0,2552.0,3494.0,1768161044,4088534911223880
S39WNA0KB01161,constant,39495,39495,0,110,77.0,91.0,930.0,2724.0,4111.0,1768161047,4088541136879008
S39WNA0KB01161,constant,47315,47315,0,133,77.0,91.0,1128.0,2739.0,3686.0,1768161050,4088547379186512
S39WNA0KB01161,constant,54784,54784,0,171,77.0,91.0,1273.0,2844.0,4065.0,1768161052,4088553610865676
S39WNA0KB01161,constant,63104,63104,0,194,77.0,92.0,1511.0,2864.0,3722.0,1768161055,4088559858845484
S39WNA0KB01161,constant,71892,71892,0,223,77.0,92.0,1588.0,2942.0,4095.0,1768161057,4088566110483351
S39WNA0KB01161,constant,78857,78857,0,229,77.0,93.0,1680.0,2922.0,3655.0,1768161060,4088572340616492
S39WNA0KB01161,constant,86986,86986,0,282,78.0,93.0,1789.0,2978.0,4073.0,1768161063,4088578596017424
S39WNA0KB01161,constant,94895,94895,0,305,78.0,94.0,1849.0,2972.0,3989.0,1768161065,4088584835343519
S39WNA0KB01161,constant,102351,102351,0,368,78.0,95.0,1928.0,3053.0,3985.0,1768161068,4088591080660614
S39WNA0KB01161,constant,111177,111177,0,342,78.0,95.0,1967.0,2969.0,4023.0,1768161070,4088597329065612
S39WNA0KB01161,constant,119619,119619,0,402,79.0,97.0,2059.0,3108.0,4078.0,1768161073,4088603578033767
S39WNA0KB01161,constant,126451,126451,0,415,79.0,98.0,2073.0,3053.0,3885.0,1768161076,4088609817094824
S39WNA0KB01161,constant,135328,135328,0,498,79.0,99.0,2071.0,3042.0,3939.0,1768161078,4088616066546624
S39WNA0KB01161,constant,142011,142011,0,485,80.0,100.0,2115.0,3057.0,3940.0,1768161081,4088622315210423
S39WNA0KB01161,constant,150024,150024,0,495,80.0,102.0,2154.0,3083.0,4032.0,1768161083,4088628561131634
S39WNA0KB01161,constant,157450,157450,0,549,80.0,104.0,2201.0,3112.0,3868.0,1768161086,4088634806905299
S39WNA0KB01161,constant,166322,166322,0,599,81.0,107.0,2248.0,3298.0,4213.0,1768161089,4088641058704773
S39WNA0KB01161,constant,174590,174590,0,625,81.0,109.0,2226.0,3168.0,4058.0,1768161091,4088647318733394
S39WNA0KB01161,constant,181747,181747,0,652,81.0,112.0,2210.0,3262.0,3950.0,1768161094,4088653567280169
S39WNA0KB01161,constant,189514,189514,0,673,82.0,116.0,2076.0,3067.0,3856.0,1768161096,4088659817989053
S39WNA0KB01161,constant,198507,198507,0,684,83.0,248.0,2790.0,5182.0,8424.0,1768161099,4088666079413433
S39WNA0KB01161,constant,205685,205685,0,734,83.0,133.0,2487.0,3687.0,4340.0,1768161102,4088672331337245
S39WNA0KB01161,constant,212760,212760,0,720,83.0,139.0,2494.0,3681.0,4369.0,1768161104,4088678578003719
