SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KB01161,constant,11390,11390,0,15,18.0,87.0,91.0,2248.0,2951.0,1767982512,3660061219853157
S39WNA0KB01161,constant,23066,23066,0,64,18.0,88.0,131.0,2552.0,3438.0,1767982515,3660067459295982
S39WNA0KB01161,constant,34452,34452,0,94,19.0,88.0,966.0,2696.0,3886.0,1767982518,3660073691833767
S39WNA0KB01161,constant,46129,46129,0,129,19.0,88.0,1458.0,2910.0,4083.0,1767982520,3660079942610883
S39WNA0KB01161,constant,57403,57403,0,143,19.0,88.0,1568.0,3000.0,4042.0,1767982523,3660086180627622
S39WNA0KB01161,constant,69384,69384,0,205,19.0,89.0,1846.0,3028.0,4022.0,1767982525,3660092425534857
S39WNA0KB01161,constant,80565,80565,0,225,19.0,89.0,1956.0,3125.0,4013.0,1767982528,3660098676458163
S39WNA0KB01161,constant,91838,91838,0,286,20.0,89.0,1995.0,3065.0,3981.0,1767982531,3660104910119718
S39WNA0KB01161,constant,104143,104143,0,306,20.0,90.0,2097.0,3226.0,4046.0,1767982533,3660111167666382
S39WNA0KB01161,constant,115408,115408,0,349,20.0,90.0,2001.0,3550.0,6457.0,1767982536,3660117403833177
S39WNA0KB01161,constant,126193,126193,0,369,21.0,91.0,2355.0,3591.0,4254.0,1767982538,3660123638478615
S39WNA0KB01161,constant,138166,138166,0,392,21.0,92.0,2339.0,3298.0,4242.0,1767982541,3660129892787094
S39WNA0KB01161,constant,150030,150030,0,409,21.0,92.0,2380.0,3497.0,4142.0,1767982544,3660136151821593
S39WNA0KB01161,constant,161199,161199,0,482,22.0,93.0,2328.0,3320.0,4040.0,1767982546,3660142396299597
S39WNA0KB01161,constant,172575,172575,0,492,22.0,94.0,2327.0,3328.0,3994.0,1767982549,3660148646029293
S39WNA0KB01161,constant,185024,185024,0,575,23.0,107.0,2546.0,4105.0,6405.0,1767982552,3660154898293341
S39WNA0KB01161,constant,196403,196403,0,621,23.0,110.0,2551.0,3620.0,4289.0,1767982554,3660161158227765
S39WNA0KB01161,constant,207171,207171,0,569,24.0,120.0,2477.0,3482.0,4116.0,1767982557,3660167405186298
S39WNA0KB01161,constant,219564,219564,0,726,25.0,155.0,2439.0,3457.0,4108.0,1767982559,3660173667160224
S39WNA0KB01161,constant,229968,229968,0,2204,27.0,608.0,3231.0,8665.0,9738.0,1767982562,3660179925266031
S39WNA0KB01161,constant,242373,242373,0,728,27.0,478.0,2585.0,3714.0,4322.0,1767982565,3660186185028072
S39WNA0KB01161,constant,254300,254300,0,844,28.0,439.0,2530.0,3491.0,4108.0,1767982567,3660192442914291
S39WNA0KB01161,constant,263040,263040,0,2756,30.0,641.0,3040.0,9136.0,10476.0,1767982570,3660198694956015
S39WNA0KB01161,constant,276775,276775,0,816,30.0,656.0,2637.0,3639.0,4237.0,1767982572,3660204966506481
S39WNA0KB01161,constant,288380,288380,0,932,32.0,670.0,2544.0,3519.0,4108.0,1767982575,3660211228425939
S39WNA0KB01161,constant,300146,300146,0,1043,35.0,1066.0,2888.0,4806.0,7800.0,1767982578,3660217493677092
S39WNA0KB01161,constant,312604,312604,0,971,36.0,944.0,2679.0,3625.0,4192.0,1767982580,3660223761264429
S39WNA0KB01161,constant,323149,323149,0,1074,39.0,1052.0,2684.0,4184.0,6426.0,1767982583,3660230026427181
S39WNA0KB01161,constant,334694,334694,0,1192,39.0,1009.0,2735.0,3820.0,4498.0,1767982585,3660236295930360
S39WNA0KB01161,constant,348124,348124,0,1179,42.0,1007.0,2632.0,3590.0,4151.0,1767982588,3660242571646086
