SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S47ANA0M403318,constant,54536,54536,0,576,78.0,94.0,140.0,170.0,211.0,1707874937,2084615736569031
S47ANA0M403318,constant,109142,109142,0,1163,80.0,101.0,155.0,201.0,255.0,1707874942,2084624941198289
S47ANA0M403318,constant,163596,163596,0,1952,82.0,117.0,172.0,235.0,300.0,1707874946,2084634149477875
S47ANA0M403318,constant,218573,218573,0,2834,87.0,130.0,195.0,270.0,356.0,1707874951,2084643387774565
S47ANA0M403318,constant,272780,272780,0,3623,90.0,141.0,220.0,314.0,426.0,1707874956,2084652622403005
S47ANA0M403318,constant,327509,327509,0,4780,93.0,153.0,252.0,360.0,490.0,1707874960,2084661870603739
S47ANA0M403318,constant,382214,382214,0,5936,96.0,168.0,288.0,427.0,612.0,1707874965,2084671114502559
S47ANA0M403318,constant,435824,435824,0,7349,101.0,189.0,339.0,514.0,701.0,1707874970,2084680371392563
S47ANA0M403318,constant,489503,489503,0,8892,110.0,218.0,403.0,614.0,853.0,1707874974,2084689635089451
S47ANA0M403318,constant,545897,545897,0,10800,125.0,261.0,507.0,786.0,1035.0,1707874979,2084698914962741
S47ANA0M403318,constant,599458,599458,0,12613,142.0,322.0,644.0,990.0,1395.0,1707874984,2084708201640511
S47ANA0M403318,constant,652867,652867,0,14709,161.0,427.0,877.0,1286.0,1723.0,1707874988,2084717498477375
S47ANA0M403318,constant,707207,707207,0,17031,261.0,726.0,1478.0,2643.0,3660.0,1707874993,2084726801252385
S47ANA0M403318,constant,762639,717874,121028,18876,2300.0,8678.0,inf,inf,inf,1707874997,2084736125823093
S47ANA0M403318,constant,816687,717430,268373,20386,4229.0,inf,inf,inf,inf,1707875002,2084745497851089
S47ANA0M403318,constant,871139,717337,416021,21721,4807.0,inf,inf,inf,inf,1707875007,2084754876775745
S47ANA0M403318,constant,924449,717140,560465,22955,5213.0,inf,inf,inf,inf,1707875012,2084764269999435
S47ANA0M403318,constant,979032,717153,708773,24227,5450.0,inf,inf,inf,inf,1707875016,2084773660183955
S47ANA0M403318,constant,1033559,716942,855952,25786,5798.0,inf,inf,inf,inf,1707875021,2084783072638921
S47ANA0M403318,constant,1088088,717028,1003347,27057,5925.0,inf,inf,inf,inf,1707875026,2084792483208457
