SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S47ANA0M400923,constant,17390,17390,0,84,77.0,93.0,128.0,624.0,1168.0,1707848514,3084745039507470
S47ANA0M400923,constant,34859,34859,0,56,77.0,93.0,215.0,1468.0,3984.0,1707848518,3084756093419721
S47ANA0M400923,constant,52317,52317,0,82,76.0,93.0,522.0,2007.0,3136.0,1707848523,3084767156060592
S47ANA0M400923,constant,69574,69574,0,126,77.0,94.0,833.0,2305.0,3011.0,1707848528,3084778198258098
S47ANA0M400923,constant,87012,87012,0,178,77.0,97.0,1160.0,2759.0,4725.0,1707848532,3084789254520174
S47ANA0M400923,constant,104470,104470,0,197,77.0,105.0,1550.0,2892.0,3547.0,1707848537,3084800307112020
S47ANA0M400923,constant,121958,121958,0,222,78.0,121.0,1875.0,3016.0,3657.0,1707848541,3084811359092682
S47ANA0M400923,constant,139326,139326,0,249,78.0,133.0,2058.0,3132.0,3766.0,1707848546,3084822432520845
S47ANA0M400923,constant,156418,156418,0,297,79.0,149.0,2271.0,3375.0,4329.0,1707848551,3084833498070387
S47ANA0M400923,constant,174419,174419,0,356,79.0,184.0,2424.0,3520.0,5031.0,1707848555,3084844579376652
S47ANA0M400923,constant,192305,192305,0,400,80.0,422.0,2742.0,3723.0,4810.0,1707848560,3084855658856634
S47ANA0M400923,constant,208875,208875,0,443,81.0,630.0,2937.0,3937.0,4949.0,1707848565,3084866732068464
S47ANA0M400923,constant,226514,226514,0,527,82.0,781.0,2993.0,3904.0,4536.0,1707848569,3084877824706329
S47ANA0M400923,constant,243910,243910,0,529,84.0,932.0,3034.0,3979.0,4879.0,1707848574,3084888924807936
S47ANA0M400923,constant,261285,261285,0,598,89.0,1201.0,3304.0,4564.0,5693.0,1707848578,3084900021503670
S47ANA0M400923,constant,279113,279113,0,699,95.0,1417.0,3392.0,4313.0,5083.0,1707848583,3084911136039459
S47ANA0M400923,constant,296244,296244,0,632,100.0,1507.0,3373.0,4282.0,4928.0,1707848588,3084922256529744
S47ANA0M400923,constant,313900,313900,0,756,130.0,1732.0,3605.0,4770.0,5777.0,1707848592,3084933373647498
S47ANA0M400923,constant,331411,331411,0,772,389.0,2167.0,3919.0,5081.0,6281.0,1707848597,3084944494544055
S47ANA0M400923,constant,349123,349123,0,837,478.0,2231.0,3977.0,5364.0,6653.0,1707848602,3084955630361493
