SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S5CVNA0N101050,constant,11220,11220,0,14,17.0,89.0,94.0,436.0,774.0,1767936164,96504788155760712
S5CVNA0N101050,constant,23042,23042,0,44,17.0,89.0,127.0,601.0,829.0,1767936166,96504794421270810
S5CVNA0N101050,constant,34473,34473,0,69,17.0,90.0,178.0,760.0,1681.0,1767936169,96504800669033340
S5CVNA0N101050,constant,46197,46197,0,99,17.0,90.0,221.0,861.0,1570.0,1767936172,96504806905513533
S5CVNA0N101050,constant,57502,57502,0,136,17.0,91.0,378.0,1164.0,2347.0,1767936174,96504813134245875
S5CVNA0N101050,constant,69088,69088,0,166,17.0,91.0,470.0,1455.0,3790.0,1767936177,96504819390305247
S5CVNA0N101050,constant,81528,81528,0,196,17.0,92.0,579.0,1597.0,2317.0,1767936179,96504825634942179
S5CVNA0N101050,constant,91978,91978,0,220,18.0,92.0,691.0,2023.0,4230.0,1767936182,96504831874555722
S5CVNA0N101050,constant,104765,104765,0,269,18.0,92.0,844.0,2888.0,5474.0,1767936185,96504838124396514
S5CVNA0N101050,constant,115299,115299,0,289,18.0,93.0,864.0,2254.0,3118.0,1767936187,96504844357441980
S5CVNA0N101050,constant,127495,127495,0,310,18.0,93.0,995.0,2410.0,3148.0,1767936190,96504850612409955
S5CVNA0N101050,constant,138122,138122,0,365,18.0,94.0,1186.0,2717.0,5348.0,1767936192,96504856852638741
S5CVNA0N101050,constant,150842,150842,0,387,19.0,96.0,1313.0,2826.0,5460.0,1767936195,96504863109233616
S5CVNA0N101050,constant,161369,161369,0,423,19.0,105.0,1372.0,2606.0,3178.0,1767936198,96504869356309431
S5CVNA0N101050,constant,173264,173264,0,461,19.0,122.0,1447.0,2713.0,3263.0,1767936200,96504875604346845
S5CVNA0N101050,constant,184637,184637,0,492,20.0,142.0,1643.0,3332.0,5398.0,1767936203,96504881856497202
S5CVNA0N101050,constant,197055,197055,0,560,20.0,174.0,1779.0,2904.0,3535.0,1767936205,96504888113888112
S5CVNA0N101050,constant,208244,208244,0,544,21.0,210.0,1890.0,3268.0,5393.0,1767936208,96504894366443757
S5CVNA0N101050,constant,219361,219361,0,623,21.0,259.0,2000.0,3082.0,4327.0,1767936211,96504900620324619
S5CVNA0N101050,constant,231766,231766,0,618,22.0,318.0,2023.0,3006.0,3619.0,1767936213,96504906879064695
S5CVNA0N101050,constant,243495,243495,0,617,23.0,390.0,2177.0,3621.0,5607.0,1767936216,96504913131979161
S5CVNA0N101050,constant,255038,255038,0,670,24.0,446.0,2198.0,3228.0,4851.0,1767936218,96504919388737656
S5CVNA0N101050,constant,265792,265792,0,855,24.0,542.0,2330.0,3405.0,5150.0,1767936221,96504925655692188
S5CVNA0N101050,constant,278929,278929,0,812,25.0,588.0,2362.0,3299.0,4202.0,1767936224,96504931917998253
S5CVNA0N101050,constant,289641,289641,0,1117,28.0,725.0,2559.0,3846.0,5532.0,1767936226,96504938176398624
S5CVNA0N101050,constant,300621,300621,0,905,28.0,770.0,2547.0,3578.0,5400.0,1767936229,96504944436249981
S5CVNA0N101050,constant,312670,312670,0,860,30.0,867.0,2654.0,3560.0,4907.0,1767936232,96504950707909032
S5CVNA0N101050,constant,321965,321965,0,3436,32.0,980.0,2922.0,10411.0,11392.0,1767936234,96504956970778479
S5CVNA0N101050,constant,335098,335098,0,1056,32.0,974.0,2754.0,3721.0,5377.0,1767936237,96504963244912185
S5CVNA0N101050,constant,348310,348310,0,1025,35.0,1186.0,2940.0,4230.0,5747.0,1767936239,96504969520527213
