SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S47ANA0M403400,constant,19790,19790,0,26,15.0,78.0,97.0,533.0,851.0,1710125166,9432498426644931
S47ANA0M403400,constant,39775,39775,0,70,16.0,80.0,180.0,757.0,1557.0,1710125170,9432509480458395
S47ANA0M403400,constant,59694,59694,0,97,16.0,89.0,288.0,928.0,1975.0,1710125175,9432520506297357
S47ANA0M403400,constant,79446,79446,0,128,16.0,90.0,523.0,2050.0,5191.0,1710125180,9432531557105412
S47ANA0M403400,constant,99439,99439,0,176,16.0,91.0,636.0,1812.0,2806.0,1710125184,9432542616228777
S47ANA0M403400,constant,119489,119489,0,211,17.0,91.0,777.0,2083.0,2910.0,1710125189,9432553674546471
S47ANA0M403400,constant,139170,139170,0,276,17.0,92.0,942.0,2635.0,5301.0,1710125194,9432564730187652
S47ANA0M403400,constant,159174,159174,0,354,18.0,93.0,1124.0,2514.0,3330.0,1710125198,9432575796968448
S47ANA0M403400,constant,179221,179221,0,387,18.0,99.0,1415.0,2923.0,5184.0,1710125203,9432586866664605
S47ANA0M403400,constant,199463,199463,0,426,19.0,128.0,1517.0,2722.0,3405.0,1710125207,9432597951202059
S47ANA0M403400,constant,219538,219538,0,494,20.0,178.0,1800.0,3071.0,4941.0,1710125212,9432609030758532
S47ANA0M403400,constant,239431,239431,0,512,22.0,276.0,2014.0,3561.0,5585.0,1710125217,9432620107708920
S47ANA0M403400,constant,259252,259252,0,621,23.0,398.0,2178.0,3668.0,5217.0,1710125221,9432631207025004
S47ANA0M403400,constant,277930,277930,0,617,25.0,461.0,2262.0,3153.0,3804.0,1710125226,9432642306012570
S47ANA0M403400,constant,298928,298928,0,727,27.0,598.0,2439.0,3526.0,4858.0,1710125230,9432653419075107
S47ANA0M403400,constant,318741,318741,0,782,30.0,829.0,2747.0,4077.0,5515.0,1710125235,9432664527388479
S47ANA0M403400,constant,338523,338443,218,1299,34.0,1252.0,4881.0,8194.0,inf,1710125240,9432675647992014
S47ANA0M403400,constant,358455,357626,2243,915,47.0,2284.0,6446.0,inf,inf,1710125244,9432686777706030
S47ANA0M403400,constant,378130,353630,66260,1006,4096.0,9330.0,inf,inf,inf,1710125249,9432697921968615
S47ANA0M403400,constant,398007,356425,112571,1127,4770.0,inf,inf,inf,inf,1710125254,9432709096655088
S47ANA0M403400,constant,418088,356913,165743,1238,5360.0,inf,inf,inf,inf,1710125258,9432720282268062
S47ANA0M403400,constant,438657,355189,225974,1307,6286.0,inf,inf,inf,inf,1710125263,9432731495287248
S47ANA0M403400,constant,458071,352746,284973,1297,6937.0,inf,inf,inf,inf,1710125268,9432742706543790
S47ANA0M403400,constant,479147,349952,349676,1428,7550.0,inf,inf,inf,inf,1710125272,9432753920788293
S47ANA0M403400,constant,497878,352326,393614,1493,8055.0,inf,inf,inf,inf,1710125277,9432765152245653
S47ANA0M403400,constant,518581,365271,414532,1542,7890.0,inf,inf,inf,inf,1710125282,9432776382384780
S47ANA0M403400,constant,538232,362866,474639,1592,8453.0,inf,inf,inf,inf,1710125286,9432787605100524
S47ANA0M403400,constant,558230,360567,534250,1763,9171.0,inf,inf,inf,inf,1710125291,9432798852344478
S47ANA0M403400,constant,577264,356121,598978,1675,9820.0,inf,inf,inf,inf,1710125296,9432810080178936
S47ANA0M403400,constant,598101,353637,661145,1807,10483.0,inf,inf,inf,inf,1710125300,9432821332460892
