SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KB01161,constant,9615,9615,0,12,75.0,89.0,93.0,2107.0,3555.0,1767982313,3659581898164743
S39WNA0KB01161,constant,19613,19613,0,48,75.0,90.0,203.0,2501.0,3120.0,1767982315,3659588160684735
S39WNA0KB01161,constant,29727,29727,0,79,75.0,90.0,732.0,2539.0,3810.0,1767982318,3659594419316400
S39WNA0KB01161,constant,39399,39399,0,88,76.0,90.0,1071.0,2818.0,4055.0,1767982321,3659600662494342
S39WNA0KB01161,constant,49045,49045,0,126,76.0,90.0,1460.0,2880.0,3820.0,1767982323,3659606894587986
S39WNA0KB01161,constant,59474,59474,0,176,76.0,91.0,1770.0,3028.0,4131.0,1767982326,3659613139280148
S39WNA0KB01161,constant,69276,69276,0,165,76.0,91.0,1798.0,2887.0,3998.0,1767982328,3659619380956026
S39WNA0KB01161,constant,78955,78955,0,211,76.0,92.0,1828.0,2920.0,3860.0,1767982331,3659625629244444
S39WNA0KB01161,constant,88972,88972,0,224,76.0,93.0,1952.0,3023.0,3921.0,1767982334,3659631862294719
S39WNA0KB01161,constant,99064,99064,0,257,77.0,93.0,2021.0,3016.0,3940.0,1767982336,3659638113468243
S39WNA0KB01161,constant,108534,108534,0,281,77.0,94.0,2120.0,3056.0,4050.0,1767982339,3659644350128019
S39WNA0KB01161,constant,118437,118437,0,344,77.0,96.0,2183.0,3103.0,3963.0,1767982341,3659650604217102
S39WNA0KB01161,constant,127715,127715,0,340,77.0,98.0,2226.0,3220.0,4019.0,1767982344,3659656845918948
S39WNA0KB01161,constant,137860,137860,0,422,78.0,99.0,2192.0,3094.0,3926.0,1767982347,3659663099890914
S39WNA0KB01161,constant,148475,148475,0,449,78.0,101.0,2036.0,2905.0,3922.0,1767982349,3659669355161805
S39WNA0KB01161,constant,158313,158313,0,404,78.0,120.0,2591.0,4675.0,7854.0,1767982352,3659675596238484
S39WNA0KB01161,constant,168247,168247,0,497,79.0,121.0,2525.0,3611.0,4401.0,1767982354,3659681856868728
S39WNA0KB01161,constant,179485,179485,0,543,79.0,132.0,2500.0,3525.0,4315.0,1767982357,3659688102266211
S39WNA0KB01161,constant,188350,188350,0,529,79.0,141.0,2508.0,3513.0,4217.0,1767982360,3659694358619532
S39WNA0KB01161,constant,198892,198892,0,563,80.0,153.0,2519.0,3605.0,4280.0,1767982362,3659700609701916
S39WNA0KB01161,constant,208162,208162,0,616,80.0,164.0,2475.0,3485.0,4145.0,1767982365,3659706865395924
S39WNA0KB01161,constant,217315,217315,0,716,80.0,236.0,2476.0,3557.0,4123.0,1767982367,3659713115460969
S39WNA0KB01161,constant,227997,227997,0,722,81.0,390.0,2520.0,3621.0,4233.0,1767982370,3659719377710586
S39WNA0KB01161,constant,237561,237561,0,675,81.0,393.0,2486.0,3584.0,4123.0,1767982373,3659725636273551
S39WNA0KB01161,constant,249295,249295,0,794,83.0,815.0,2893.0,4737.0,8053.0,1767982375,3659731901220552
S39WNA0KB01161,constant,258581,258581,0,864,83.0,743.0,2719.0,3980.0,4450.0,1767982378,3659738157656406
S39WNA0KB01161,constant,267484,267484,0,876,84.0,825.0,2766.0,3974.0,4492.0,1767982380,3659744420070204
S39WNA0KB01161,constant,276969,276969,0,919,85.0,847.0,2767.0,4033.0,4551.0,1767982383,3659750683540056
S39WNA0KB01161,constant,286930,286930,0,883,85.0,852.0,2701.0,3873.0,4433.0,1767982386,3659756945420646
S39WNA0KB01161,constant,297119,297119,0,1037,87.0,934.0,2734.0,3944.0,4526.0,1767982388,3659763212811819
