SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S47ANA0M403400,constant,23040,23040,0,49,77.0,92.0,121.0,150.0,168.0,1767984026,32549847398112801
S47ANA0M403400,constant,45543,45543,0,123,77.0,93.0,135.0,163.0,196.0,1767984029,32549853661256745
S47ANA0M403400,constant,68935,68935,0,171,78.0,95.0,144.0,181.0,211.0,1767984031,32549859891515919
S47ANA0M403400,constant,91829,91829,0,248,79.0,98.0,151.0,194.0,249.0,1767984034,32549866136418888
S47ANA0M403400,constant,115263,115263,0,341,80.0,103.0,158.0,207.0,276.0,1767984036,32549872386807084
S47ANA0M403400,constant,138465,138465,0,377,82.0,110.0,164.0,224.0,282.0,1767984039,32549878631764308
S47ANA0M403400,constant,161005,161005,0,468,83.0,117.0,172.0,232.0,298.0,1767984042,32549884868938059
S47ANA0M403400,constant,185420,185420,0,559,85.0,124.0,181.0,249.0,341.0,1767984044,32549891126799627
S47ANA0M403400,constant,208330,208330,0,599,87.0,129.0,192.0,261.0,323.0,1767984047,32549897372917059
S47ANA0M403400,constant,232078,232078,0,686,90.0,134.0,200.0,281.0,361.0,1767984050,32549903627840334
S47ANA0M403400,constant,254846,254846,0,745,91.0,139.0,213.0,299.0,378.0,1767984052,32549909878087908
S47ANA0M403400,constant,277559,277559,0,826,92.0,144.0,224.0,321.0,438.0,1767984055,32549916131105436
S47ANA0M403400,constant,300185,300185,0,943,93.0,149.0,239.0,350.0,485.0,1767984057,32549922388296999
S47ANA0M403400,constant,323511,323511,0,1001,94.0,154.0,249.0,352.0,471.0,1767984060,32549928642596022
S47ANA0M403400,constant,347439,347439,0,1048,95.0,160.0,267.0,387.0,536.0,1767984063,32549934899948328
S47ANA0M403400,constant,370645,370645,0,1202,96.0,167.0,283.0,415.0,572.0,1767984065,32549941161061500
S47ANA0M403400,constant,391937,391937,0,1300,98.0,174.0,302.0,450.0,633.0,1767984068,32549947423903761
S47ANA0M403400,constant,416325,416325,0,1374,100.0,182.0,321.0,476.0,628.0,1767984070,32549953685291718
S47ANA0M403400,constant,440426,440426,0,1460,103.0,192.0,343.0,514.0,703.0,1767984073,32549959954764180
S47ANA0M403400,constant,463093,463093,0,1487,107.0,204.0,374.0,564.0,749.0,1767984076,32549966215951506
S47ANA0M403400,constant,487421,487421,0,1656,111.0,217.0,402.0,630.0,877.0,1767984078,32549972488730013
S47ANA0M403400,constant,509479,509479,0,1733,116.0,232.0,435.0,682.0,911.0,1767984081,32549978758755231
S47ANA0M403400,constant,531407,531407,0,1864,122.0,250.0,477.0,743.0,1048.0,1767984083,32549985026918475
S47ANA0M403400,constant,557313,557313,0,1950,130.0,272.0,526.0,801.0,1098.0,1767984086,32549991304942443
S47ANA0M403400,constant,578299,578299,0,1965,137.0,299.0,581.0,911.0,1336.0,1767984089,32549997577247583
S47ANA0M403400,constant,602428,602428,0,2168,144.0,330.0,662.0,995.0,1315.0,1767984091,32550003862517745
S47ANA0M403400,constant,626364,626364,0,2186,152.0,367.0,732.0,1113.0,1450.0,1767984094,32550010141876332
S47ANA0M403400,constant,647205,647205,0,2299,160.0,410.0,834.0,1305.0,1834.0,1767984097,32550016424934669
S47ANA0M403400,constant,670900,670900,0,2234,171.0,472.0,965.0,1410.0,1905.0,1767984099,32550022711894224
S47ANA0M403400,constant,695283,695283,0,2573,203.0,598.0,1206.0,1738.0,2314.0,1767984102,32550029001023892
