SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM000024DB4,constant,24723,24723,0,48,17.0,91.0,339.0,1048.0,1222.0,1710127473,2807984584531533
SDM000024DB4,constant,49682,49682,0,106,18.0,85.0,250.0,386.0,1081.0,1710127478,2807995656243663
SDM000024DB4,constant,74376,74376,0,115,18.0,85.0,276.0,389.0,563.0,1710127483,2808006695974938
SDM000024DB4,constant,99449,99449,0,178,18.0,85.0,290.0,416.0,1077.0,1710127487,2808017747001855
SDM000024DB4,constant,124240,124240,0,245,18.0,86.0,303.0,503.0,1170.0,1710127492,2808028802617818
SDM000024DB4,constant,149223,149223,0,306,18.0,86.0,308.0,475.0,1143.0,1710127496,2808039874262661
SDM000024DB4,constant,174060,174060,0,343,19.0,87.0,321.0,502.0,1162.0,1710127501,2808050927980320
SDM000024DB4,constant,198921,198921,0,400,19.0,88.0,336.0,554.0,1612.0,1710127506,2808062000007477
SDM000024DB4,constant,224424,224424,0,481,19.0,92.0,366.0,636.0,1982.0,1710127510,2808073087590726
SDM000024DB4,constant,249144,249144,0,561,20.0,104.0,396.0,844.0,2096.0,1710127515,2808084177544212
SDM000024DB4,constant,273937,273937,0,633,20.0,120.0,412.0,838.0,2011.0,1710127520,2808095261918652
SDM000024DB4,constant,298951,298951,0,682,20.0,131.0,423.0,835.0,2031.0,1710127524,2808106359720519
SDM000024DB4,constant,323298,323298,0,770,21.0,143.0,437.0,840.0,2086.0,1710127529,2808117460733235
SDM000024DB4,constant,348987,348987,0,879,22.0,166.0,444.0,892.0,2172.0,1710127533,2808128569692930
SDM000024DB4,constant,373401,373401,0,906,22.0,202.0,546.0,2468.0,2811.0,1710127538,2808139678361175
SDM000024DB4,constant,398417,398417,0,1049,23.0,229.0,575.0,1712.0,2418.0,1710127543,2808150807220824
SDM000024DB4,constant,424466,418896,15064,1222,164.0,5581.0,inf,inf,inf,1710127547,2808161935681101
SDM000024DB4,constant,448596,435495,35468,1425,1322.0,7816.0,inf,inf,inf,1710127552,2808173107192146
SDM000024DB4,constant,473636,447951,69419,1593,2395.0,9182.0,inf,inf,inf,1710127557,2808184313639787
SDM000024DB4,constant,497355,452337,121895,1531,4206.0,12164.0,inf,inf,inf,1710127561,2808195509381262
SDM000024DB4,constant,523605,442700,218972,1783,5886.0,inf,inf,inf,inf,1710127566,2808206733280785
SDM000024DB4,constant,548478,436342,303246,1785,6359.0,inf,inf,inf,inf,1710127571,2808217962962589
SDM000024DB4,constant,572497,465374,290091,1829,5867.0,inf,inf,inf,inf,1710127575,2808229187330007
SDM000024DB4,constant,598353,443208,419871,2051,6759.0,inf,inf,inf,inf,1710127580,2808240425673198
SDM000024DB4,constant,623950,454913,457477,2100,6741.0,inf,inf,inf,inf,1710127585,2808251668103151
SDM000024DB4,constant,648014,463983,497464,2265,6781.0,inf,inf,inf,inf,1710127589,2808262923187125
SDM000024DB4,constant,672978,463992,565187,2370,7121.0,inf,inf,inf,inf,1710127594,2808274170969372
SDM000024DB4,constant,698263,456118,654611,2434,7706.0,inf,inf,inf,inf,1710127599,2808285429650157
SDM000024DB4,constant,723189,452597,731676,2481,8221.0,inf,inf,inf,inf,1710127603,2808296690540781
SDM000024DB4,constant,746489,447764,808477,2516,8790.0,inf,inf,inf,inf,1710127608,2808307952715150
