SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S5CVNA0N101050,constant,24655,24655,0,32,15.0,78.0,128.0,604.0,886.0,1710127466,2787074936210181
S5CVNA0N101050,constant,49806,49806,0,90,15.0,84.0,257.0,859.0,1788.0,1710127471,2787086008792743
S5CVNA0N101050,constant,74643,74643,0,139,16.0,89.0,474.0,1684.0,4996.0,1710127475,2787097030085868
S5CVNA0N101050,constant,99651,99651,0,204,16.0,90.0,638.0,1912.0,3460.0,1710127480,2787108100228149
S5CVNA0N101050,constant,124313,124313,0,246,16.0,91.0,787.0,2078.0,2901.0,1710127485,2787119158734351
S5CVNA0N101050,constant,149053,149053,0,333,17.0,92.0,1029.0,2698.0,5170.0,1710127489,2787130204033416
S5CVNA0N101050,constant,174211,174211,0,448,18.0,96.0,1310.0,2649.0,3307.0,1710127494,2787141283587876
S5CVNA0N101050,constant,199238,199238,0,502,18.0,134.0,1644.0,3108.0,5291.0,1710127498,2787152361361269
S5CVNA0N101050,constant,224067,224067,0,531,19.0,177.0,1705.0,2843.0,4581.0,1710127503,2787163441895241
S5CVNA0N101050,constant,248811,248811,0,646,21.0,273.0,1933.0,2985.0,3627.0,1710127508,2787174533128131
S5CVNA0N101050,constant,273258,273258,0,732,22.0,401.0,2116.0,3281.0,5359.0,1710127512,2787185626808316
S5CVNA0N101050,constant,298314,298314,0,822,25.0,624.0,2392.0,3590.0,5558.0,1710127517,2787196721288595
S5CVNA0N101050,constant,323199,323199,0,930,28.0,790.0,2555.0,3685.0,5638.0,1710127521,2787207835459851
S5CVNA0N101050,constant,348514,348259,689,1973,36.0,1892.0,5725.0,8539.0,inf,1710127526,2787218954716272
S5CVNA0N101050,constant,373154,363655,25726,1186,2163.0,6405.0,inf,inf,inf,1710127531,2787230088795264
S5CVNA0N101050,constant,399666,367582,86754,1289,4308.0,11070.0,inf,inf,inf,1710127535,2787241266559188
S5CVNA0N101050,constant,423100,362787,163224,1342,5270.0,inf,inf,inf,inf,1710127540,2787252450457341
S5CVNA0N101050,constant,449139,368109,219247,1416,5705.0,inf,inf,inf,inf,1710127545,2787263653048950
S5CVNA0N101050,constant,472831,365695,290280,1542,6553.0,inf,inf,inf,inf,1710127549,2787274861491957
S5CVNA0N101050,constant,498826,368372,352856,1616,7106.0,inf,inf,inf,inf,1710127554,2787286092594390
S5CVNA0N101050,constant,524184,369189,419093,1845,7724.0,inf,inf,inf,inf,1710127559,2787297321726090
S5CVNA0N101050,constant,548949,359135,513613,1796,8997.0,inf,inf,inf,inf,1710127563,2787308546871429
S5CVNA0N101050,constant,572458,361399,571293,1835,9348.0,inf,inf,inf,inf,1710127568,2787319783287810
S5CVNA0N101050,constant,597138,361586,637793,1963,9887.0,inf,inf,inf,inf,1710127573,2787331020114441
S5CVNA0N101050,constant,622851,365692,696264,2117,10447.0,inf,inf,inf,inf,1710127577,2787342263419971
S5CVNA0N101050,constant,648252,365957,763320,2068,10790.0,inf,inf,inf,inf,1710127582,2787353523601545
S5CVNA0N101050,constant,672283,358773,848484,2276,12247.0,inf,inf,inf,inf,1710127587,2787364769404890
S5CVNA0N101050,constant,698258,363373,906177,2381,12996.0,inf,inf,inf,inf,1710127592,2787376027788597
S5CVNA0N101050,constant,723535,358766,986870,2388,inf,inf,inf,inf,inf,1710127596,2787387291635535
S5CVNA0N101050,constant,747391,365806,1032338,2540,inf,inf,inf,inf,inf,1710127601,2787398559451437
