SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KC02089,constant,17284,17284,0,27,74.0,88.0,101.0,2246.0,3515.0,1707848513,184468686168588
S39WNA0KC02089,constant,34873,34873,0,74,74.0,88.0,755.0,2713.0,3833.0,1707848518,184479716713878
S39WNA0KC02089,constant,52235,52235,0,129,74.0,88.0,1302.0,2835.0,3857.0,1707848522,184490772234927
S39WNA0KC02089,constant,69659,69659,0,167,74.0,89.0,1562.0,2884.0,3977.0,1707848527,184501820506947
S39WNA0KC02089,constant,86832,86832,0,234,74.0,89.0,1844.0,3003.0,4152.0,1707848531,184512855031749
S39WNA0KC02089,constant,104743,104743,0,288,74.0,91.0,2060.0,3139.0,4628.0,1707848536,184523925472434
S39WNA0KC02089,constant,121910,121910,0,320,75.0,93.0,2169.0,3465.0,5157.0,1707848541,184534974192657
S39WNA0KC02089,constant,139482,139482,0,397,75.0,97.0,2256.0,3538.0,4740.0,1707848545,184546038039654
S39WNA0KC02089,constant,157151,157151,0,447,75.0,101.0,2331.0,3344.0,4229.0,1707848550,184557112506771
S39WNA0KC02089,constant,174377,174377,0,474,76.0,114.0,2362.0,3521.0,4644.0,1707848554,184568188589037
S39WNA0KC02089,constant,192016,192016,0,568,76.0,128.0,2419.0,3725.0,5250.0,1707848559,184579244693487
S39WNA0KC02089,constant,209387,209387,0,602,77.0,153.0,2498.0,3864.0,5061.0,1707848564,184590345139305
S39WNA0KC02089,constant,226876,226876,0,670,77.0,235.0,2541.0,3785.0,4555.0,1707848568,184601436622818
S39WNA0KC02089,constant,244212,244212,0,697,78.0,435.0,2582.0,3964.0,5223.0,1707848573,184612527397128
S39WNA0KC02089,constant,261872,261872,0,754,79.0,618.0,2657.0,4058.0,5671.0,1707848577,184623630306639
S39WNA0KC02089,constant,279068,279068,0,856,80.0,718.0,2714.0,4059.0,4740.0,1707848582,184634730262134
S39WNA0KC02089,constant,296047,296047,0,835,82.0,865.0,2788.0,4189.0,5437.0,1707848587,184645842146958
S39WNA0KC02089,constant,313758,313758,0,941,86.0,1077.0,2953.0,4334.0,6790.0,1707848591,184656951006621
S39WNA0KC02089,constant,331413,331413,0,985,88.0,1148.0,2997.0,4298.0,5434.0,1707848596,184668070220484
S39WNA0KC02089,constant,348904,348904,0,1144,92.0,1412.0,3287.0,4617.0,6878.0,1707848601,184679204649894
