SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM000024DB4,constant,25020,25020,0,38,80.0,86.0,110.0,310.0,402.0,1708978505,50486104544463
SDM000024DB4,constant,49831,49831,0,77,80.0,86.0,167.0,338.0,423.0,1708978509,50497145921541
SDM000024DB4,constant,74844,74844,0,146,80.0,87.0,235.0,357.0,533.0,1708978514,50508192252249
SDM000024DB4,constant,99770,99770,0,198,81.0,88.0,275.0,373.0,472.0,1708978519,50519237210208
SDM000024DB4,constant,124764,124764,0,224,81.0,89.0,286.0,383.0,1335.0,1708978523,50530294421847
SDM000024DB4,constant,149332,149332,0,314,81.0,93.0,297.0,392.0,1010.0,1708978528,50541360215391
SDM000024DB4,constant,174048,174048,0,327,82.0,96.0,306.0,404.0,1533.0,1708978532,50552417723436
SDM000024DB4,constant,199259,199259,0,436,82.0,101.0,315.0,417.0,1550.0,1708978537,50563474631223
SDM000024DB4,constant,224375,224375,0,453,83.0,107.0,322.0,425.0,1830.0,1708978542,50574566122311
SDM000024DB4,constant,249285,249285,0,548,84.0,116.0,329.0,437.0,1745.0,1708978546,50585634316050
SDM000024DB4,constant,273949,273949,0,636,84.0,125.0,336.0,463.0,1877.0,1708978551,50596729407654
SDM000024DB4,constant,298145,298145,0,667,85.0,133.0,344.0,508.0,2135.0,1708978555,50607809132181
SDM000024DB4,constant,323935,323935,0,745,85.0,141.0,351.0,540.0,2275.0,1708978560,50618913486141
SDM000024DB4,constant,348722,348722,0,805,85.0,153.0,359.0,613.0,2295.0,1708978565,50630013928089
SDM000024DB4,constant,373460,373460,0,948,86.0,168.0,366.0,698.0,2378.0,1708978569,50641118215245
SDM000024DB4,constant,398979,398979,0,979,87.0,184.0,378.0,773.0,2389.0,1708978574,50652235988520
SDM000024DB4,constant,423728,423728,0,1158,87.0,198.0,390.0,917.0,2433.0,1708978579,50663355812037
SDM000024DB4,constant,447571,447571,0,1199,88.0,214.0,407.0,1136.0,2538.0,1708978583,50674481741247
SDM000024DB4,constant,473496,473496,0,1247,89.0,228.0,427.0,1116.0,2467.0,1708978588,50685619763073
SDM000024DB4,constant,498262,498262,0,1306,89.0,242.0,458.0,1338.0,2537.0,1708978593,50696756520819
SDM000024DB4,constant,523578,523578,0,1417,90.0,254.0,489.0,1425.0,2545.0,1708978597,50707898465160
SDM000024DB4,constant,548581,548581,0,1445,92.0,268.0,523.0,1601.0,2587.0,1708978602,50719033259949
SDM000024DB4,constant,573442,573442,0,1557,93.0,279.0,551.0,1718.0,2628.0,1708978606,50730194596632
SDM000024DB4,constant,598271,598271,0,1653,94.0,291.0,598.0,1771.0,2684.0,1708978611,50741359819365
SDM000024DB4,constant,623056,623056,0,1784,96.0,301.0,631.0,1835.0,2733.0,1708978616,50752527905238
SDM000024DB4,constant,648233,648233,0,1817,98.0,313.0,673.0,1824.0,2744.0,1708978620,50763697094637
SDM000024DB4,constant,672822,672822,0,1943,100.0,324.0,733.0,1935.0,2740.0,1708978625,50774877000270
SDM000024DB4,constant,698113,698113,0,2235,103.0,337.0,788.0,1987.0,2803.0,1708978630,50786062465554
SDM000024DB4,constant,723247,723247,0,2208,106.0,356.0,864.0,2068.0,2797.0,1708978634,50797250324895
SDM000024DB4,constant,746356,746356,0,2316,109.0,373.0,924.0,2123.0,2832.0,1708978639,50808442275234
SDM000024DB4,constant,772111,772111,0,2399,113.0,397.0,1004.0,2123.0,2797.0,1708978644,50819646309831
SDM000024DB4,constant,796970,796970,0,2555,118.0,428.0,1103.0,2241.0,2812.0,1708978648,50830857906147
SDM000024DB4,constant,821626,821626,0,2752,124.0,467.0,1203.0,2318.0,2864.0,1708978653,50842064864457
SDM000024DB4,constant,848385,848385,0,2903,131.0,512.0,1329.0,2371.0,2880.0,1708978658,50853295046769
SDM000024DB4,constant,872799,872799,0,3092,140.0,567.0,1449.0,2426.0,2930.0,1708978662,50864522267412
SDM000024DB4,constant,897729,897729,0,3103,152.0,644.0,1604.0,2528.0,3007.0,1708978667,50875758564192
SDM000024DB4,constant,921245,921245,0,3481,165.0,723.0,1751.0,2644.0,3129.0,1708978672,50886996542934
SDM000024DB4,constant,947814,947814,0,3644,186.0,836.0,1934.0,2791.0,3351.0,1708978676,50898243909312
SDM000024DB4,constant,973796,973796,0,3873,212.0,949.0,2095.0,2928.0,3616.0,1708978681,50909506197381
SDM000024DB4,constant,995606,995606,0,4278,246.0,1079.0,2254.0,3050.0,3773.0,1708978686,50920764108402
