SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KC01659,constant,11359,11359,0,18,17.0,85.0,90.0,2165.0,2905.0,1767939499,96515216128987917
S39WNA0KC01659,constant,22671,22671,0,45,17.0,86.0,127.0,2459.0,3375.0,1767939501,96515222407639509
S39WNA0KC01659,constant,34278,34278,0,58,17.0,87.0,952.0,2718.0,3867.0,1767939504,96515228637085170
S39WNA0KC01659,constant,46034,46034,0,105,17.0,87.0,1115.0,3406.0,4968.0,1767939506,96515234890782072
S39WNA0KC01659,constant,57724,57724,0,150,17.0,87.0,1605.0,2942.0,3988.0,1767939509,96515241128174172
S39WNA0KC01659,constant,68898,68898,0,159,17.0,87.0,1804.0,3162.0,4125.0,1767939512,96515247360937017
S39WNA0KC01659,constant,80277,80277,0,197,18.0,88.0,1930.0,3054.0,4045.0,1767939514,96515253611081136
S39WNA0KC01659,constant,92475,92475,0,239,18.0,88.0,1966.0,3161.0,4189.0,1767939517,96515259865829865
S39WNA0KC01659,constant,103964,103964,0,280,18.0,88.0,2169.0,3443.0,4373.0,1767939519,96515266104930282
S39WNA0KC01659,constant,114875,114875,0,317,18.0,89.0,2269.0,3404.0,4195.0,1767939522,96515272345473936
S39WNA0KC01659,constant,127347,127347,0,329,18.0,89.0,2266.0,3457.0,4192.0,1767939525,96515278599454251
S39WNA0KC01659,constant,138595,138595,0,395,18.0,89.0,2220.0,3148.0,4065.0,1767939527,96515284848681561
S39WNA0KC01659,constant,150112,150112,0,412,19.0,90.0,2376.0,3666.0,4466.0,1767939530,96515291095800972
S39WNA0KC01659,constant,162231,162231,0,404,19.0,91.0,2380.0,3420.0,4212.0,1767939532,96515297347031613
S39WNA0KC01659,constant,173559,173559,0,503,19.0,93.0,2473.0,3864.0,5986.0,1767939535,96515303593977051
S39WNA0KC01659,constant,184560,184560,0,548,20.0,95.0,2440.0,3460.0,4180.0,1767939538,96515309843046195
S39WNA0KC01659,constant,195421,195421,0,600,20.0,101.0,2457.0,3902.0,6077.0,1767939540,96515316092832975
S39WNA0KC01659,constant,208982,208982,0,638,21.0,166.0,2503.0,3572.0,4235.0,1767939543,96515322358030335
S39WNA0KC01659,constant,220169,220169,0,666,22.0,224.0,2544.0,3939.0,5425.0,1767939545,96515328608690565
S39WNA0KC01659,constant,231081,231081,0,715,22.0,355.0,2530.0,3584.0,4203.0,1767939548,96515334854677599
S39WNA0KC01659,constant,242620,242620,0,746,23.0,390.0,2558.0,4047.0,7057.0,1767939551,96515341128726723
S39WNA0KC01659,constant,255243,255243,0,798,24.0,565.0,2590.0,3952.0,7005.0,1767939553,96515347392390936
S39WNA0KC01659,constant,266303,266303,0,767,25.0,529.0,2592.0,3654.0,4262.0,1767939556,96515353643907246
S39WNA0KC01659,constant,277210,277210,0,849,26.0,605.0,2596.0,3970.0,6550.0,1767939558,96515359910204877
S39WNA0KC01659,constant,288872,288872,0,1000,29.0,836.0,2655.0,4060.0,6443.0,1767939561,96515366169943356
S39WNA0KC01659,constant,299868,299868,0,997,28.0,780.0,2622.0,3646.0,4217.0,1767939564,96515372435697570
S39WNA0KC01659,constant,311676,311676,0,2191,31.0,1139.0,2984.0,4616.0,6724.0,1767939566,96515378699489778
S39WNA0KC01659,constant,324662,324662,0,1079,32.0,1221.0,2826.0,4161.0,6910.0,1767939569,96515384972640228
S39WNA0KC01659,constant,335676,335676,0,1085,34.0,1254.0,2931.0,4365.0,7018.0,1767939572,96515391240014307
S39WNA0KC01659,constant,347618,347618,0,1103,34.0,1097.0,2813.0,4124.0,6074.0,1767939574,96515397512885766
