SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S47ANA0M400923,constant,8186,8186,0,21,77.0,93.0,100.0,276.0,690.0,1767986713,3670141782727788
S47ANA0M400923,constant,16400,16400,0,33,77.0,93.0,119.0,483.0,1167.0,1767986715,3670148054326677
S47ANA0M400923,constant,24368,24368,0,56,77.0,94.0,154.0,753.0,1568.0,1767986718,3670154284792140
S47ANA0M400923,constant,32821,32821,0,82,77.0,94.0,181.0,1055.0,2173.0,1767986721,3670160529878325
S47ANA0M400923,constant,41028,41028,0,97,77.0,94.0,404.0,1313.0,2328.0,1767986723,3670166760237828
S47ANA0M400923,constant,48913,48913,0,103,77.0,94.0,465.0,1591.0,2506.0,1767986726,3670173008841486
S47ANA0M400923,constant,57721,57721,0,151,78.0,95.0,562.0,1844.0,2758.0,1767986728,3670179258548625
S47ANA0M400923,constant,65441,65441,0,172,78.0,95.0,726.0,2068.0,2823.0,1767986731,3670185493863840
S47ANA0M400923,constant,73934,73934,0,198,78.0,96.0,889.0,2286.0,3110.0,1767986734,3670191731987184
S47ANA0M400923,constant,81585,81585,0,209,78.0,97.0,1031.0,2566.0,3058.0,1767986736,3670197977136960
S47ANA0M400923,constant,90912,90912,0,245,78.0,99.0,1179.0,2535.0,3176.0,1767986739,3670204227536856
S47ANA0M400923,constant,98445,98445,0,280,78.0,100.0,1145.0,2405.0,3167.0,1767986741,3670210471534092
S47ANA0M400923,constant,107558,107558,0,286,78.0,105.0,1772.0,5102.0,5780.0,1767986744,3670216720087440
S47ANA0M400923,constant,115266,115266,0,367,78.0,118.0,1867.0,3121.0,3758.0,1767986747,3670222961227239
S47ANA0M400923,constant,123547,123547,0,360,79.0,128.0,1999.0,3168.0,3672.0,1767986749,3670229204142645
S47ANA0M400923,constant,131983,131983,0,363,79.0,132.0,2063.0,3206.0,3831.0,1767986752,3670235456389629
S47ANA0M400923,constant,140361,140361,0,398,79.0,144.0,2267.0,3304.0,4042.0,1767986754,3670241710109283
S47ANA0M400923,constant,148027,148027,0,475,79.0,152.0,2338.0,3324.0,3837.0,1767986757,3670247956580946
S47ANA0M400923,constant,157359,157359,0,472,79.0,172.0,2392.0,3348.0,3895.0,1767986760,3670254209048463
S47ANA0M400923,constant,164230,164230,0,525,79.0,247.0,2458.0,3448.0,4039.0,1767986762,3670260452970024
S47ANA0M400923,constant,172953,172953,0,567,80.0,322.0,2539.0,3509.0,4088.0,1767986765,3670266706884351
S47ANA0M400923,constant,182647,182647,0,542,80.0,408.0,2610.0,3505.0,4149.0,1767986767,3670272965352054
S47ANA0M400923,constant,190514,190514,0,547,80.0,463.0,2648.0,3537.0,4261.0,1767986770,3670279219466022
S47ANA0M400923,constant,198587,198587,0,613,80.0,539.0,2675.0,3611.0,4242.0,1767986773,3670285472743461
S47ANA0M400923,constant,206852,206852,0,652,81.0,611.0,2709.0,3637.0,4204.0,1767986775,3670291728325005
S47ANA0M400923,constant,214482,214482,0,695,81.0,680.0,2748.0,3618.0,4252.0,1767986778,3670297984318083
S47ANA0M400923,constant,223305,223305,0,898,81.0,658.0,2800.0,4815.0,5799.0,1767986780,3670304248550691
S47ANA0M400923,constant,231401,231401,0,695,82.0,1044.0,3179.0,4455.0,5624.0,1767986783,3670310505794409
S47ANA0M400923,constant,240379,240379,0,740,83.0,1103.0,3149.0,4202.0,4821.0,1767986786,3670316765624841
S47ANA0M400923,constant,247822,247822,0,820,84.0,1128.0,3183.0,4083.0,4581.0,1767986788,3670323029690190
