SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S47ANA0M403393,constant,7978,7978,0,17,75.0,92.0,95.0,164.0,638.0,1767984517,32551025339103474
S47ANA0M403393,constant,16697,16697,0,30,76.0,92.0,120.0,527.0,1022.0,1767984520,32551031613418461
S47ANA0M403393,constant,24464,24464,0,59,76.0,92.0,163.0,827.0,1456.0,1767984522,32551037828246619
S47ANA0M403393,constant,32575,32575,0,81,76.0,93.0,188.0,1101.0,2257.0,1767984525,32551044083342523
S47ANA0M403393,constant,41073,41073,0,99,76.0,93.0,310.0,1391.0,2373.0,1767984527,32551050341197086
S47ANA0M403393,constant,49673,49673,0,133,76.0,93.0,505.0,1744.0,2665.0,1767984530,32551056586953810
S47ANA0M403393,constant,57865,57865,0,133,76.0,93.0,535.0,1761.0,2483.0,1767984533,32551062822500469
S47ANA0M403393,constant,65711,65711,0,180,77.0,94.0,757.0,2082.0,3069.0,1767984535,32551069056940287
S47ANA0M403393,constant,74103,74103,0,211,77.0,95.0,810.0,2226.0,2939.0,1767984538,32551075305291288
S47ANA0M403393,constant,82325,82325,0,220,77.0,95.0,993.0,2318.0,2941.0,1767984540,32551081537708551
S47ANA0M403393,constant,90368,90368,0,228,77.0,97.0,1153.0,2766.0,5218.0,1767984543,32551087793072316
S47ANA0M403393,constant,99110,99110,0,273,77.0,100.0,1503.0,3922.0,5520.0,1767984546,32551094039110665
S47ANA0M403393,constant,106927,106927,0,332,77.0,105.0,1536.0,2769.0,3364.0,1767984548,32551100279633445
S47ANA0M403393,constant,114925,114925,0,305,77.0,110.0,1588.0,2825.0,3461.0,1767984551,32551106520494049
S47ANA0M403393,constant,123307,123307,0,372,77.0,125.0,2009.0,4086.0,5566.0,1767984553,32551112766579657
S47ANA0M403393,constant,131421,131421,0,345,77.0,130.0,2015.0,3147.0,3827.0,1767984556,32551119015919509
S47ANA0M403393,constant,140380,140380,0,390,77.0,140.0,2183.0,3251.0,3889.0,1767984559,32551125271376046
S47ANA0M403393,constant,148484,148484,0,434,78.0,151.0,2258.0,3238.0,3829.0,1767984561,32551131525558312
S47ANA0M403393,constant,156389,156389,0,494,78.0,177.0,2411.0,3493.0,4434.0,1767984564,32551137769830549
S47ANA0M403393,constant,165871,165871,0,440,78.0,231.0,2466.0,3412.0,3949.0,1767984566,32551144030924944
S47ANA0M403393,constant,173365,173365,0,532,78.0,317.0,2474.0,3428.0,4082.0,1767984569,32551150283997948
S47ANA0M403393,constant,181623,181623,0,532,78.0,408.0,2605.0,3589.0,4208.0,1767984572,32551156528516176
S47ANA0M403393,constant,189636,189636,0,550,78.0,461.0,2627.0,3534.0,4158.0,1767984574,32551162786310526
S47ANA0M403393,constant,197727,197727,0,616,79.0,544.0,2701.0,3618.0,4356.0,1767984577,32551169035211679
S47ANA0M403393,constant,206766,206766,0,557,79.0,577.0,2669.0,3553.0,4197.0,1767984579,32551175293375083
S47ANA0M403393,constant,215144,215144,0,627,79.0,670.0,2721.0,3578.0,4207.0,1767984582,32551181553430308
S47ANA0M403393,constant,222052,222052,0,764,80.0,745.0,2825.0,4803.0,5700.0,1767984585,32551187806881123
S47ANA0M403393,constant,231004,231004,0,728,80.0,843.0,2955.0,4030.0,5346.0,1767984587,32551194071006616
S47ANA0M403393,constant,239513,239513,0,826,81.0,1109.0,3184.0,4309.0,5625.0,1767984590,32551200329715048
S47ANA0M403393,constant,248822,248822,0,792,81.0,1119.0,3165.0,4028.0,4579.0,1767984592,32551206595989840
