SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KC02087,constant,24694,24694,0,145,14.0,16.0,26.0,37.0,347.0,1707848686,3083936347111062
S39WNA0KC02087,constant,49742,49742,0,70,14.0,16.0,30.0,43.0,400.0,1707848691,3083947413604269
S39WNA0KC02087,constant,74381,74381,0,118,14.0,17.0,32.0,47.0,193.0,1707848696,3083958461740215
S39WNA0KC02087,constant,99455,99455,0,175,15.0,20.0,34.0,64.0,441.0,1707848700,3083969491134957
S39WNA0KC02087,constant,124733,124733,0,224,15.0,23.0,36.0,67.0,435.0,1707848705,3083980539964182
S39WNA0KC02087,constant,149400,149400,0,277,15.0,26.0,37.0,366.0,1853.0,1707848709,3083991589668786
S39WNA0KC02087,constant,174078,174078,0,340,16.0,28.0,43.0,1021.0,1629.0,1707848714,3084002634480489
S39WNA0KC02087,constant,199093,199093,0,400,16.0,30.0,415.0,1960.0,3133.0,1707848719,3084013695837165
S39WNA0KC02087,constant,223734,223734,0,502,17.0,32.0,816.0,2144.0,2768.0,1707848723,3084024752723403
S39WNA0KC02087,constant,248967,248967,0,548,18.0,34.0,1726.0,2974.0,3405.0,1707848728,3084035834563350
S39WNA0KC02087,constant,274837,274837,0,620,19.0,36.0,1588.0,2937.0,4506.0,1707848732,3084046922719923
S39WNA0KC02087,constant,298919,298919,0,640,22.0,44.0,2331.0,4963.0,5793.0,1707848737,3084057997339053
S39WNA0KC02087,constant,323945,323941,13,736,25.0,269.0,3141.0,5828.0,7147.0,1707848742,3084069088298271
S39WNA0KC02087,constant,348969,348378,1597,860,30.0,1317.0,6460.0,inf,inf,1707848746,3084080193717102
S39WNA0KC02087,constant,373515,369964,9613,947,42.0,3526.0,12258.0,inf,inf,1707848751,3084091309341129
S39WNA0KC02087,constant,398456,393188,14260,984,260.0,4331.0,inf,inf,inf,1707848756,3084102447530940
S39WNA0KC02087,constant,423934,408551,41623,1074,1323.0,6184.0,inf,inf,inf,1707848760,3084113595761166
S39WNA0KC02087,constant,448198,422482,69671,1187,2163.0,8125.0,inf,inf,inf,1707848765,3084124748054451
S39WNA0KC02087,constant,473599,427375,125104,1388,3817.0,15276.0,inf,inf,inf,1707848770,3084135928181511
S39WNA0KC02087,constant,498519,414478,227302,1432,4936.0,inf,inf,inf,inf,1707848774,3084147118801710
