SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KC02074,constant,11419,11419,0,11,16.0,85.0,90.0,1980.0,2628.0,1767939992,96516400563928971
S39WNA0KC02074,constant,22982,22982,0,42,16.0,85.0,240.0,2719.0,3885.0,1767939995,96516406834574382
S39WNA0KC02074,constant,34156,34156,0,50,16.0,86.0,875.0,2845.0,3523.0,1767939997,96516413047510746
S39WNA0KC02074,constant,46083,46083,0,89,17.0,86.0,1247.0,2909.0,4218.0,1767940000,96516419314063194
S39WNA0KC02074,constant,57546,57546,0,129,17.0,86.0,1644.0,2908.0,4022.0,1767940002,96516425554182903
S39WNA0KC02074,constant,69189,69189,0,162,17.0,87.0,1802.0,3052.0,4248.0,1767940005,96516431801781441
S39WNA0KC02074,constant,80943,80943,0,181,17.0,87.0,1965.0,3186.0,4187.0,1767940008,96516438037231725
S39WNA0KC02074,constant,92858,92858,0,202,17.0,87.0,2113.0,3355.0,4378.0,1767940010,96516444288581304
S39WNA0KC02074,constant,104360,104360,0,250,17.0,87.0,2205.0,3621.0,4257.0,1767940013,96516450530905614
S39WNA0KC02074,constant,115796,115796,0,295,17.0,88.0,2174.0,3259.0,4219.0,1767940016,96516456775845975
S39WNA0KC02074,constant,127463,127463,0,307,18.0,88.0,2282.0,3693.0,5284.0,1767940018,96516463024417740
S39WNA0KC02074,constant,139565,139565,0,364,18.0,89.0,2291.0,3535.0,4366.0,1767940021,96516469275880707
S39WNA0KC02074,constant,149413,149413,0,393,18.0,89.0,2340.0,3597.0,4322.0,1767940023,96516475509829794
S39WNA0KC02074,constant,161827,161827,0,411,18.0,90.0,2407.0,3783.0,5124.0,1767940026,96516481764886959
S39WNA0KC02074,constant,172556,172556,0,434,19.0,91.0,2445.0,3640.0,5009.0,1767940029,96516488011698846
S39WNA0KC02074,constant,185563,185563,0,501,19.0,95.0,2452.0,3624.0,4737.0,1767940031,96516494274695253
S39WNA0KC02074,constant,197151,197151,0,538,19.0,108.0,2492.0,3737.0,4739.0,1767940034,96516500523994578
S39WNA0KC02074,constant,208316,208316,0,599,20.0,124.0,2500.0,3760.0,4758.0,1767940036,96516506779332072
S39WNA0KC02074,constant,219067,219067,0,635,20.0,224.0,2517.0,3666.0,4347.0,1767940039,96516513026428785
S39WNA0KC02074,constant,231749,231749,0,638,21.0,224.0,2530.0,3701.0,4702.0,1767940042,96516519296032752
S39WNA0KC02074,constant,243413,243413,0,676,21.0,312.0,2561.0,3739.0,5609.0,1767940044,96516525551338092
S39WNA0KC02074,constant,254539,254539,0,781,22.0,491.0,2605.0,3883.0,6171.0,1767940047,96516531812511921
S39WNA0KC02074,constant,265598,265598,0,2344,23.0,583.0,2773.0,7608.0,8782.0,1767940049,96516538075315935
S39WNA0KC02074,constant,278366,278366,0,832,24.0,687.0,2640.0,3854.0,5947.0,1767940052,96516544335332757
S39WNA0KC02074,constant,289287,289287,0,953,25.0,775.0,2657.0,3909.0,5470.0,1767940055,96516550599111117
S39WNA0KC02074,constant,301185,301185,0,921,27.0,886.0,2638.0,3796.0,4926.0,1767940057,96516556863724569
S39WNA0KC02074,constant,313201,313201,0,1030,27.0,870.0,2680.0,4044.0,6388.0,1767940060,96516563130509055
S39WNA0KC02074,constant,323729,323729,0,1090,29.0,1038.0,2743.0,3872.0,5023.0,1767940062,96516569396886663
S39WNA0KC02074,constant,336093,336093,0,1100,29.0,1001.0,2686.0,3910.0,5427.0,1767940065,96516575667465216
S39WNA0KC02074,constant,347262,347262,0,1089,31.0,1096.0,2733.0,4027.0,5675.0,1767940068,96516581937932952
