SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S47ANA0M403318,constant,24640,24640,0,290,15.0,17.0,27.0,38.0,51.0,1707875140,2085020909121691
S47ANA0M403318,constant,49496,49496,0,581,15.0,18.0,32.0,44.0,61.0,1707875144,2085030104651385
S47ANA0M403318,constant,74249,74249,0,889,16.0,19.0,35.0,57.0,462.0,1707875149,2085039328639549
S47ANA0M403318,constant,98636,98636,0,1221,16.0,22.0,37.0,67.0,506.0,1707875154,2085048536178475
S47ANA0M403318,constant,123888,123888,0,1547,16.0,25.0,38.0,56.0,71.0,1707875158,2085057756101101
S47ANA0M403318,constant,149041,149041,0,1983,16.0,28.0,42.0,307.0,570.0,1707875163,2085066978631733
S47ANA0M403318,constant,173237,173237,0,2296,17.0,30.0,47.0,613.0,1283.0,1707875167,2085076182642961
S47ANA0M403318,constant,197902,197902,0,2816,17.0,32.0,52.0,1168.0,1674.0,1707875172,2085085413991013
S47ANA0M403318,constant,221943,221943,0,3416,18.0,34.0,149.0,1583.0,2332.0,1707875177,2085094631212385
S47ANA0M403318,constant,247812,247812,0,3752,19.0,36.0,826.0,2283.0,2843.0,1707875181,2085103875115943
S47ANA0M403318,constant,271622,271622,0,4383,21.0,38.0,1540.0,3560.0,5418.0,1707875186,2085113102457227
S47ANA0M403318,constant,297484,297484,0,5180,23.0,43.0,2271.0,4253.0,5114.0,1707875191,2085122351640767
S47ANA0M403318,constant,322154,322154,0,5550,26.0,56.0,2846.0,5833.0,6564.0,1707875195,2085131605383527
S47ANA0M403318,constant,346251,346224,73,6582,29.0,469.0,3038.0,5551.0,7031.0,1707875200,2085140860596973
S47ANA0M403318,constant,371976,369779,5945,6914,37.0,1763.0,8699.0,inf,inf,1707875204,2085150127672989
S47ANA0M403318,constant,396882,394528,6370,7430,46.0,2558.0,9045.0,inf,inf,1707875209,2085159401791537
S47ANA0M403318,constant,421217,415884,14450,7834,491.0,3788.0,inf,inf,inf,1707875214,2085168677791749
S47ANA0M403318,constant,446490,414744,85898,7138,3773.0,10338.0,inf,inf,inf,1707875218,2085177978644965
S47ANA0M403318,constant,471434,405876,177499,7697,4442.0,inf,inf,inf,inf,1707875223,2085187291799157
S47ANA0M403318,constant,495575,409985,231729,7770,5032.0,inf,inf,inf,inf,1707875228,2085196623646471
