SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM000024C8D,constant,24525,24525,0,28,17.0,85.0,785.0,1146.0,1181.0,1710127174,2807266238363037
SDM000024C8D,constant,49487,49487,0,157,18.0,85.0,166.0,329.0,405.0,1710127179,2807277310639155
SDM000024C8D,constant,74342,74342,0,134,18.0,85.0,232.0,350.0,422.0,1710127183,2807288371910586
SDM000024C8D,constant,99598,99598,0,183,18.0,85.0,265.0,362.0,428.0,1710127188,2807299428112593
SDM000024C8D,constant,124627,124627,0,228,18.0,85.0,283.0,375.0,536.0,1710127193,2807310491736504
SDM000024C8D,constant,149455,149455,0,295,18.0,86.0,291.0,384.0,660.0,1710127197,2807321546570340
SDM000024C8D,constant,174524,174524,0,376,19.0,86.0,300.0,387.0,1010.0,1710127202,2807332620341316
SDM000024C8D,constant,199095,199095,0,423,19.0,87.0,307.0,398.0,786.0,1710127206,2807343685540500
SDM000024C8D,constant,224685,224685,0,464,19.0,88.0,317.0,436.0,1385.0,1710127211,2807354769357402
SDM000024C8D,constant,249203,249203,0,535,20.0,89.0,328.0,481.0,1882.0,1710127216,2807365842467970
SDM000024C8D,constant,273962,273962,0,570,20.0,90.0,334.0,492.0,1945.0,1710127220,2807376938225991
SDM000024C8D,constant,298579,298579,0,632,20.0,93.0,342.0,501.0,1818.0,1710127225,2807388029720547
SDM000024C8D,constant,324211,324211,0,739,21.0,96.0,346.0,511.0,1705.0,1710127229,2807399134381773
SDM000024C8D,constant,348710,348710,0,776,21.0,100.0,352.0,520.0,1830.0,1710127234,2807410237490589
SDM000024C8D,constant,373738,373738,0,854,22.0,107.0,359.0,528.0,1750.0,1710127239,2807421353269635
SDM000024C8D,constant,398465,398465,0,976,23.0,122.0,370.0,548.0,2048.0,1710127243,2807432473619436
SDM000024C8D,constant,423434,423434,0,1004,24.0,143.0,383.0,559.0,2178.0,1710127248,2807443590668733
SDM000024C8D,constant,448685,448685,0,1169,25.0,160.0,400.0,566.0,2193.0,1710127253,2807454719241000
SDM000024C8D,constant,473213,473213,0,1157,26.0,175.0,413.0,587.0,2422.0,1710127257,2807465847595221
SDM000024C8D,constant,498629,498629,0,1331,27.0,189.0,421.0,584.0,2277.0,1710127262,2807476993542324
SDM000024C8D,constant,522960,522960,0,1382,29.0,204.0,432.0,621.0,2310.0,1710127267,2807488135754073
SDM000024C8D,constant,548385,548385,0,1468,31.0,216.0,440.0,623.0,2335.0,1710127271,2807499282172017
SDM000024C8D,constant,573479,573479,0,1496,35.0,229.0,456.0,679.0,2335.0,1710127276,2807510448446862
SDM000024C8D,constant,598290,598290,0,1587,40.0,241.0,471.0,731.0,2432.0,1710127281,2807521608597666
SDM000024C8D,constant,621897,618574,8989,2632,2464.0,5593.0,9087.0,inf,inf,1710127285,2807532771228813
SDM000024C8D,constant,647309,618885,76912,2696,3609.0,7027.0,inf,inf,inf,1710127290,2807544001333821
SDM000024C8D,constant,673176,618515,147885,2889,3893.0,7857.0,inf,inf,inf,1710127295,2807555237322441
SDM000024C8D,constant,697588,639430,157228,2929,3775.0,7862.0,inf,inf,inf,1710127299,2807566484151795
SDM000024C8D,constant,722758,653078,188412,3156,3815.0,8330.0,inf,inf,inf,1710127304,2807577729015696
SDM000024C8D,constant,745889,660167,231998,3308,3872.0,inf,inf,inf,inf,1710127309,2807588974499121
