SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM000024DB4,constant,21343,21343,0,29,82.0,87.0,100.0,274.0,395.0,1768160913,96997819460897838
SDM000024DB4,constant,43199,43199,0,102,83.0,88.0,123.0,299.0,389.0,1768160916,96997825695873642
SDM000024DB4,constant,65206,65206,0,133,83.0,88.0,137.0,330.0,420.0,1768160918,96997831952218662
SDM000024DB4,constant,87297,87297,0,211,84.0,89.0,150.0,337.0,446.0,1768160921,96997838200647861
SDM000024DB4,constant,109368,109368,0,283,84.0,90.0,203.0,358.0,462.0,1768160923,96997844444552094
SDM000024DB4,constant,130481,130481,0,337,85.0,92.0,220.0,352.0,432.0,1768160926,96997850684856063
SDM000024DB4,constant,153030,153030,0,401,85.0,95.0,248.0,375.0,1115.0,1768160929,96997856930578647
SDM000024DB4,constant,174743,174743,0,469,85.0,98.0,268.0,376.0,648.0,1768160931,96997863179836707
SDM000024DB4,constant,196054,196054,0,449,86.0,100.0,277.0,380.0,1450.0,1768160934,96997869424174155
SDM000024DB4,constant,218800,218800,0,586,86.0,104.0,301.0,764.0,1215.0,1768160936,96997875678198405
SDM000024DB4,constant,240983,240983,0,625,86.0,107.0,293.0,409.0,1309.0,1768160939,96997881929588049
SDM000024DB4,constant,261292,261292,0,735,86.0,111.0,302.0,418.0,1134.0,1768160942,96997888177362234
SDM000024DB4,constant,283946,283946,0,818,87.0,116.0,311.0,452.0,2077.0,1768160944,96997894437659790
SDM000024DB4,constant,304701,304701,0,890,87.0,122.0,329.0,906.0,1852.0,1768160947,96997900691340720
SDM000024DB4,constant,327611,327611,0,954,87.0,124.0,323.0,463.0,1281.0,1768160949,96997906949228427
SDM000024DB4,constant,349430,349430,0,1141,88.0,128.0,331.0,571.0,2291.0,1768160952,96997913207436924
SDM000024DB4,constant,371004,371004,0,1087,88.0,132.0,339.0,545.0,1920.0,1768160955,96997919469872730
SDM000024DB4,constant,393999,393999,0,1214,89.0,136.0,345.0,575.0,2106.0,1768160957,96997925732882043
SDM000024DB4,constant,414102,414102,0,1270,89.0,139.0,350.0,611.0,2302.0,1768160960,96997931994015951
SDM000024DB4,constant,437436,437436,0,1416,90.0,143.0,367.0,747.0,2323.0,1768160963,96997938263362857
SDM000024DB4,constant,459037,459037,0,1459,90.0,148.0,380.0,860.0,2414.0,1768160965,96997944532416741
SDM000024DB4,constant,479242,479242,0,1520,91.0,153.0,390.0,878.0,2345.0,1768160968,96997950798600933
SDM000024DB4,constant,501625,501625,0,1697,92.0,158.0,410.0,986.0,2498.0,1768160970,96997957066110402
SDM000024DB4,constant,524586,524586,0,1674,93.0,167.0,435.0,1013.0,2470.0,1768160973,96997963337283240
SDM000024DB4,constant,545634,545634,0,1861,94.0,174.0,456.0,1321.0,2586.0,1768160976,96997969611688068
SDM000024DB4,constant,567477,567477,0,1781,95.0,183.0,480.0,1253.0,2477.0,1768160978,96997975892985405
SDM000024DB4,constant,588855,588855,0,1934,96.0,198.0,515.0,1134.0,2364.0,1768160981,96997982167082343
SDM000024DB4,constant,611642,611642,0,2104,97.0,205.0,579.0,1442.0,2564.0,1768160983,96997988450357958
SDM000024DB4,constant,631824,631824,0,2180,98.0,218.0,605.0,1541.0,2524.0,1768160986,96997994730104661
SDM000024DB4,constant,653342,653342,0,2314,100.0,232.0,651.0,1526.0,2580.0,1768160989,96998001017938575
SDM000024DB4,constant,678000,678000,0,2355,101.0,244.0,669.0,1514.0,2559.0,1768160991,96998007305770842
SDM000024DB4,constant,700320,700320,0,2466,103.0,259.0,749.0,1810.0,2590.0,1768160994,96998013595798374
SDM000024DB4,constant,721076,721076,0,2591,105.0,278.0,836.0,1875.0,2630.0,1768160997,96998019882645810
SDM000024DB4,constant,742352,742352,0,2614,107.0,295.0,910.0,1921.0,2726.0,1768160999,96998026176597894
SDM000024DB4,constant,764315,764315,0,2759,109.0,307.0,949.0,1947.0,2719.0,1768161002,96998032472321565
SDM000024DB4,constant,786210,786210,0,2848,112.0,324.0,1037.0,2045.0,2756.0,1768161004,96998038771930074
SDM000024DB4,constant,809941,809941,0,2972,115.0,345.0,1168.0,2224.0,2893.0,1768161007,96998045073295140
SDM000024DB4,constant,831764,831764,0,3265,118.0,375.0,1291.0,2285.0,2880.0,1768161010,96998051375822856
SDM000024DB4,constant,852282,852282,0,3318,122.0,403.0,1360.0,2319.0,2845.0,1768161012,96998057678910375
SDM000024DB4,constant,872516,872516,0,3527,125.0,448.0,1520.0,2473.0,2962.0,1768161015,96998063988460764
SDM000024DB4,constant,895006,895006,0,3553,130.0,490.0,1589.0,2487.0,3120.0,1768161018,96998070300339642
SDM000024DB4,constant,918845,918845,0,3616,136.0,535.0,1714.0,2622.0,3120.0,1768161020,96998076614531847
SDM000024DB4,constant,938805,938805,0,3904,142.0,605.0,1859.0,2720.0,3269.0,1768161023,96998082923532888
SDM000024DB4,constant,962056,962056,0,3928,150.0,679.0,1954.0,2766.0,3218.0,1768161025,96998089245344454
SDM000024DB4,constant,981949,981949,0,4176,159.0,760.0,2104.0,2925.0,3635.0,1768161028,96998095561905141
SDM000024DB4,constant,1002640,1002640,0,4563,172.0,844.0,2209.0,2971.0,3546.0,1768161031,96998101885473678
SDM000024DB4,constant,1026890,1026890,0,5215,200.0,960.0,2343.0,3192.0,3919.0,1768161033,96998108210950527
SDM000024DB4,constant,1040620,1038026,2344,9773,1137.0,2554.0,9050.0,inf,inf,1768161036,96998114534824356
SDM000024DB4,constant,1065175,1037280,25136,12229,1912.0,3468.0,inf,inf,inf,1768161039,96998120887899531
SDM000024DB4,constant,1082071,1037837,39897,14049,1987.0,3561.0,inf,inf,inf,1768161041,96998127228156762
