SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM000024DB4,constant,27831,27831,0,67,23.0,87.0,123.0,341.0,429.0,1767975615,96553108114868250
SDM000024DB4,constant,55771,55771,0,124,24.0,88.0,233.0,361.0,409.0,1767975617,96553114358919264
SDM000024DB4,constant,84570,84570,0,237,26.0,88.0,281.0,377.0,747.0,1767975620,96553120605014208
SDM000024DB4,constant,112615,112615,0,317,27.0,89.0,295.0,393.0,1203.0,1767975623,96553126846529298
SDM000024DB4,constant,139410,139410,0,422,32.0,90.0,307.0,395.0,1315.0,1767975625,96553133081030616
SDM000024DB4,constant,168486,168486,0,550,30.0,93.0,316.0,409.0,2221.0,1767975628,96553139340619485
SDM000024DB4,constant,195856,195856,0,613,29.0,96.0,325.0,412.0,1439.0,1767975630,96553145583478698
SDM000024DB4,constant,225394,225394,0,778,35.0,103.0,330.0,427.0,1771.0,1767975633,96553151837953485
SDM000024DB4,constant,252150,252150,0,841,31.0,117.0,339.0,450.0,1870.0,1767975636,96553158090207858
SDM000024DB4,constant,280297,280297,0,1016,33.0,136.0,352.0,776.0,2164.0,1767975638,96553164342664062
SDM000024DB4,constant,307303,307303,0,1179,42.0,159.0,368.0,550.0,2263.0,1767975641,96553170595768509
SDM000024DB4,constant,337593,337593,0,1316,42.0,177.0,381.0,565.0,2303.0,1767975644,96553176857990238
SDM000024DB4,constant,365383,365383,0,1405,39.0,196.0,391.0,602.0,2349.0,1767975646,96553183117064952
SDM000024DB4,constant,392799,392799,0,1626,43.0,217.0,410.0,1037.0,2414.0,1767975649,96553189373734491
SDM000024DB4,constant,421707,421707,0,1824,47.0,228.0,413.0,792.0,2579.0,1767975651,96553195642351911
SDM000024DB4,constant,449632,449632,0,1966,50.0,242.0,423.0,928.0,2533.0,1767975654,96553201911578112
SDM000024DB4,constant,477555,477555,0,2210,50.0,256.0,442.0,1164.0,2452.0,1767975657,96553208175830772
SDM000024DB4,constant,504616,504616,0,2242,58.0,267.0,465.0,1227.0,2592.0,1767975659,96553214446898076
SDM000024DB4,constant,533231,533231,0,2446,62.0,277.0,483.0,1143.0,2558.0,1767975662,96553220725185516
SDM000024DB4,constant,559402,559402,0,2717,67.0,288.0,505.0,1301.0,2574.0,1767975664,96553226996795994
SDM000024DB4,constant,589534,589534,0,2979,73.0,300.0,530.0,1576.0,2569.0,1767975667,96553233279174504
SDM000024DB4,constant,616672,616672,0,3376,74.0,310.0,550.0,1594.0,2635.0,1767975670,96553239558391164
SDM000024DB4,constant,645176,645176,0,3569,82.0,321.0,571.0,1634.0,2704.0,1767975672,96553245841238310
SDM000024DB4,constant,673353,673353,0,3986,84.0,332.0,603.0,1806.0,2735.0,1767975675,96553252127718666
SDM000024DB4,constant,701457,701457,0,4172,87.0,347.0,643.0,1912.0,2753.0,1767975677,96553258418599140
SDM000024DB4,constant,729819,729819,0,4515,92.0,363.0,685.0,1992.0,2831.0,1767975680,96553264709097750
SDM000024DB4,constant,757013,757013,0,4764,108.0,385.0,723.0,2043.0,2799.0,1767975683,96553271001416676
SDM000024DB4,constant,783103,783103,0,4765,154.0,457.0,848.0,1975.0,2743.0,1767975685,96553277298808737
SDM000024DB4,constant,812503,812503,0,4816,245.0,776.0,1407.0,2176.0,2895.0,1767975688,96553283600270379
SDM000024DB4,constant,841615,825890,14202,4410,1889.0,4776.0,inf,inf,inf,1767975691,96553289905891455
