SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KC02074,constant,19762,19762,0,33,15.0,85.0,1413.0,2922.0,3928.0,1710125635,2806591014841005
S39WNA0KC02074,constant,39469,39469,0,60,15.0,76.0,937.0,2647.0,3637.0,1710125640,2806602045331140
S39WNA0KC02074,constant,59439,59439,0,105,15.0,84.0,1431.0,3077.0,4694.0,1710125645,2806613117230176
S39WNA0KC02074,constant,79436,79436,0,138,15.0,85.0,1919.0,3201.0,4146.0,1710125649,2806624163213400
S39WNA0KC02074,constant,99562,99562,0,169,16.0,86.0,1952.0,3046.0,3974.0,1710125654,2806635235530384
S39WNA0KC02074,constant,119606,119606,0,218,16.0,87.0,2226.0,3551.0,4762.0,1710125658,2806646295384432
S39WNA0KC02074,constant,138949,138949,0,299,17.0,88.0,2289.0,3419.0,4196.0,1710125663,2806657347625164
S39WNA0KC02074,constant,159198,159198,0,323,18.0,111.0,2506.0,3992.0,6951.0,1710125668,2806668429710808
S39WNA0KC02074,constant,179279,179279,0,375,33.0,670.0,3463.0,6478.0,8164.0,1710125672,2806679509075455
S39WNA0KC02074,constant,199108,199108,0,452,38.0,897.0,3929.0,7385.0,9374.0,1710125677,2806690594211670
S39WNA0KC02074,constant,218955,218955,0,477,38.0,756.0,2772.0,4197.0,5509.0,1710125682,2806701693668898
S39WNA0KC02074,constant,238851,238851,0,509,47.0,1200.0,3787.0,6808.0,9207.0,1710125686,2806712781039117
S39WNA0KC02074,constant,258984,258984,0,627,61.0,1407.0,3490.0,5977.0,7610.0,1710125691,2806723899505635
S39WNA0KC02074,constant,278402,276360,5535,797,80.0,2844.0,16054.0,inf,inf,1710125695,2806735002276357
S39WNA0KC02074,constant,299086,290934,22074,859,2696.0,9069.0,inf,inf,inf,1710125700,2806746142329123
S39WNA0KC02074,constant,319022,302275,45289,851,4834.0,11370.0,inf,inf,inf,1710125705,2806757318045109
S39WNA0KC02074,constant,339191,293510,123530,902,6494.0,inf,inf,inf,inf,1710125709,2806768501979505
S39WNA0KC02074,constant,358314,294445,172883,994,7506.0,inf,inf,inf,inf,1710125714,2806779697757175
S39WNA0KC02074,constant,378675,288772,243382,1081,8690.0,inf,inf,inf,inf,1710125719,2806790905428609
S39WNA0KC02074,constant,398114,292904,284942,1176,9182.0,inf,inf,inf,inf,1710125723,2806802116193397
S39WNA0KC02074,constant,418511,286937,356060,1124,10584.0,inf,inf,inf,inf,1710125728,2806813336810062
S39WNA0KC02074,constant,439298,284264,419204,1226,11141.0,inf,inf,inf,inf,1710125733,2806824562843104
S39WNA0KC02074,constant,458944,283101,475842,1276,12237.0,inf,inf,inf,inf,1710125737,2806835780987787
S39WNA0KC02074,constant,478479,302930,475075,1385,11151.0,inf,inf,inf,inf,1710125742,2806847009634411
S39WNA0KC02074,constant,498390,289615,564870,1375,12645.0,inf,inf,inf,inf,1710125747,2806858242088146
S39WNA0KC02074,constant,517673,291370,612043,1485,13429.0,inf,inf,inf,inf,1710125751,2806869481037655
S39WNA0KC02074,constant,538200,289331,673064,1537,14524.0,inf,inf,inf,inf,1710125756,2806880721914658
S39WNA0KC02074,constant,558352,280573,751344,1602,20422.0,inf,inf,inf,inf,1710125761,2806891964831376
S39WNA0KC02074,constant,578535,296815,761710,1657,16249.0,inf,inf,inf,inf,1710125765,2806903216527438
S39WNA0KC02074,constant,597453,287924,837618,1708,inf,inf,inf,inf,inf,1710125770,2806914463195770
