SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KC01659,constant,9859,9859,0,10,74.0,88.0,92.0,2570.0,6867.0,1767939301,96514740935345481
S39WNA0KC01659,constant,19935,19935,0,39,74.0,88.0,140.0,2814.0,4718.0,1767939303,96514747208327901
S39WNA0KC01659,constant,29758,29758,0,42,74.0,89.0,451.0,2707.0,4031.0,1767939306,96514753431582117
S39WNA0KC01659,constant,38997,38997,0,72,74.0,89.0,1179.0,2953.0,4053.0,1767939308,96514759677061707
S39WNA0KC01659,constant,49372,49372,0,81,75.0,89.0,1526.0,2959.0,3845.0,1767939311,96514765921166154
S39WNA0KC01659,constant,59033,59033,0,133,75.0,89.0,1666.0,3058.0,4020.0,1767939314,96514772171149896
S39WNA0KC01659,constant,69495,69495,0,136,75.0,90.0,1776.0,3007.0,4138.0,1767939316,96514778407875417
S39WNA0KC01659,constant,78899,78899,0,204,75.0,90.0,2033.0,3395.0,4439.0,1767939319,96514784647076532
S39WNA0KC01659,constant,88596,88596,0,177,75.0,91.0,2025.0,3083.0,3948.0,1767939321,96514790891374131
S39WNA0KC01659,constant,98911,98911,0,270,75.0,91.0,2051.0,3096.0,3961.0,1767939324,96514797140102247
S39WNA0KC01659,constant,108818,108818,0,265,75.0,92.0,2043.0,3069.0,4024.0,1767939327,96514803383455509
S39WNA0KC01659,constant,118713,118713,0,294,75.0,94.0,2270.0,3848.0,5839.0,1767939329,96514809626353311
S39WNA0KC01659,constant,128763,128763,0,315,75.0,96.0,2302.0,3892.0,5592.0,1767939332,96514815879235422
S39WNA0KC01659,constant,138496,138496,0,337,76.0,98.0,2319.0,3292.0,4186.0,1767939334,96514822122150600
S39WNA0KC01659,constant,149272,149272,0,380,76.0,101.0,2355.0,3319.0,4114.0,1767939337,96514828373291133
S39WNA0KC01659,constant,159271,159271,0,425,76.0,108.0,2361.0,3415.0,4191.0,1767939340,96514834626691656
S39WNA0KC01659,constant,168359,168359,0,454,76.0,115.0,2366.0,3376.0,4222.0,1767939342,96514840871473218
S39WNA0KC01659,constant,178498,178498,0,477,76.0,123.0,2386.0,3370.0,4128.0,1767939345,96514847129671365
S39WNA0KC01659,constant,188254,188254,0,509,76.0,129.0,2337.0,3336.0,4112.0,1767939347,96514853378570079
S39WNA0KC01659,constant,197858,197858,0,487,77.0,155.0,2470.0,3811.0,4870.0,1767939350,96514859635902192
S39WNA0KC01659,constant,207149,207149,0,602,77.0,226.0,2534.0,3738.0,4515.0,1767939353,96514865887420494
S39WNA0KC01659,constant,218849,218849,0,666,77.0,337.0,2531.0,3717.0,4558.0,1767939355,96514872147469086
S39WNA0KC01659,constant,227788,227788,0,682,77.0,411.0,2587.0,4124.0,6422.0,1767939358,96514878401148075
S39WNA0KC01659,constant,237869,237869,0,659,77.0,513.0,2594.0,3795.0,4407.0,1767939360,96514884657021216
S39WNA0KC01659,constant,248864,248864,0,757,78.0,631.0,2661.0,3848.0,4508.0,1767939363,96514890918981363
S39WNA0KC01659,constant,258448,258448,0,750,78.0,687.0,2658.0,3870.0,4376.0,1767939366,96514897182629397
S39WNA0KC01659,constant,268124,268124,0,764,78.0,638.0,2567.0,3730.0,4373.0,1767939368,96514903442142474
S39WNA0KC01659,constant,277566,277566,0,852,80.0,960.0,2863.0,4364.0,7313.0,1767939371,96514909706343909
S39WNA0KC01659,constant,287286,287286,0,877,80.0,882.0,2731.0,3988.0,4518.0,1767939374,96514915966837815
S39WNA0KC01659,constant,299030,299030,0,846,81.0,951.0,2836.0,4268.0,6247.0,1767939376,96514922235141354
