SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KC02074,constant,17246,17246,0,71,74.0,88.0,101.0,2259.0,3347.0,1707848822,3972391247191485
S39WNA0KC02074,constant,34747,34747,0,63,74.0,88.0,728.0,2697.0,3801.0,1707848827,3972402306539016
S39WNA0KC02074,constant,52024,52024,0,106,74.0,88.0,1366.0,2898.0,3938.0,1707848831,3972413348437821
S39WNA0KC02074,constant,69562,69562,0,123,74.0,88.0,1621.0,2863.0,3962.0,1707848836,3972424417516221
S39WNA0KC02074,constant,87134,87134,0,161,74.0,89.0,1790.0,3291.0,4895.0,1707848841,3972435461160864
S39WNA0KC02074,constant,104673,104673,0,201,74.0,91.0,2049.0,3171.0,4486.0,1707848845,3972446532965508
S39WNA0KC02074,constant,121908,121908,0,218,74.0,93.0,2156.0,3525.0,5636.0,1707848850,3972457573581312
S39WNA0KC02074,constant,139520,139520,0,265,75.0,97.0,2264.0,3248.0,4139.0,1707848854,3972468638387376
S39WNA0KC02074,constant,156952,156952,0,293,75.0,100.0,2289.0,3250.0,4108.0,1707848859,3972479709577635
S39WNA0KC02074,constant,174437,174437,0,304,75.0,109.0,2252.0,3268.0,4332.0,1707848864,3972490782582693
S39WNA0KC02074,constant,192190,192190,0,347,76.0,131.0,2423.0,3728.0,5883.0,1707848868,3972501864125169
S39WNA0KC02074,constant,209483,209483,0,375,76.0,156.0,2521.0,3853.0,5011.0,1707848873,3972512941488645
S39WNA0KC02074,constant,226658,226658,0,421,77.0,198.0,2496.0,3634.0,4326.0,1707848878,3972524032954296
S39WNA0KC02074,constant,243844,243844,0,449,78.0,416.0,2549.0,3955.0,5941.0,1707848882,3972535122580239
S39WNA0KC02074,constant,261190,261190,0,558,79.0,650.0,2708.0,4118.0,5452.0,1707848887,3972546213498084
S39WNA0KC02074,constant,278772,278772,0,551,80.0,696.0,2690.0,3959.0,4533.0,1707848891,3972557337041103
S39WNA0KC02074,constant,295916,295916,0,572,81.0,839.0,2753.0,4122.0,6019.0,1707848896,3972568434153468
S39WNA0KC02074,constant,313948,313948,0,620,86.0,1053.0,2938.0,4278.0,5576.0,1707848901,3972579550178568
S39WNA0KC02074,constant,331443,331443,0,701,87.0,1087.0,2913.0,4235.0,5754.0,1707848905,3972590674745058
S39WNA0KC02074,constant,348705,348705,0,726,92.0,1369.0,3206.0,4509.0,5960.0,1707848910,3972601787522160
