SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S47ANA0M400877,constant,9907,9907,0,6,56.0,91.0,94.0,444.0,787.0,1710132879,673481184285642
S47ANA0M400877,constant,19649,19649,0,23,58.0,91.0,135.0,659.0,1040.0,1710132883,673492182941838
S47ANA0M400877,constant,29881,29881,0,39,56.0,90.0,187.0,856.0,1530.0,1710132888,673503262247514
S47ANA0M400877,constant,39839,39839,0,45,57.0,91.0,396.0,2078.0,5377.0,1710132893,673514306993427
S47ANA0M400877,constant,49641,49641,0,69,56.0,91.0,501.0,1577.0,2926.0,1710132897,673525303157862
S47ANA0M400877,constant,59390,59390,0,69,37.0,91.0,608.0,1830.0,2803.0,1710132902,673536347358309
S47ANA0M400877,constant,69733,69733,0,95,48.0,92.0,729.0,2123.0,2987.0,1710132907,673547426027316
S47ANA0M400877,constant,79428,79428,0,124,42.0,92.0,858.0,2281.0,3036.0,1710132911,673558458688437
S47ANA0M400877,constant,89576,89576,0,125,56.0,93.0,1023.0,2419.0,3699.0,1710132916,673569501854751
S47ANA0M400877,constant,99380,99380,0,167,56.0,94.0,1123.0,2474.0,3525.0,1710132920,673580554096575
S47ANA0M400877,constant,109428,109428,0,150,56.0,98.0,1478.0,2995.0,5019.0,1710132925,673591597945830
S47ANA0M400877,constant,119154,119154,0,196,57.0,108.0,1575.0,2787.0,3445.0,1710132930,673602640768749
S47ANA0M400877,constant,129410,129410,0,199,57.0,121.0,1662.0,2866.0,3521.0,1710132934,673613710362279
S47ANA0M400877,constant,139598,139598,0,210,57.0,133.0,1783.0,3141.0,5392.0,1710132939,673624775918037
S47ANA0M400877,constant,149200,149200,0,213,59.0,171.0,2055.0,3155.0,3746.0,1710132943,673635832610328
S47ANA0M400877,constant,159543,159543,0,274,58.0,229.0,2153.0,3181.0,4159.0,1710132948,673646896860540
S47ANA0M400877,constant,169097,169097,0,269,57.0,249.0,2068.0,3014.0,3561.0,1710132953,673657968521328
S47ANA0M400877,constant,180044,180044,0,280,62.0,420.0,2410.0,3428.0,4326.0,1710132957,673669045873884
S47ANA0M400877,constant,189187,189187,0,270,59.0,465.0,2379.0,3294.0,3801.0,1710132962,673680113338902
S47ANA0M400877,constant,198931,198931,0,342,66.0,507.0,2457.0,3782.0,5470.0,1710132966,673691187939303
S47ANA0M400877,constant,209388,209388,0,335,62.0,648.0,2601.0,3485.0,4016.0,1710132971,673702279140174
S47ANA0M400877,constant,218666,218666,0,372,72.0,671.0,2595.0,3891.0,5501.0,1710132976,673713363528552
S47ANA0M400877,constant,229245,229245,0,358,65.0,820.0,2783.0,3647.0,4215.0,1710132980,673724445026742
S47ANA0M400877,constant,239127,239127,0,337,71.0,820.0,2709.0,3551.0,4185.0,1710132985,673735551904701
S47ANA0M400877,constant,249504,249504,0,370,73.0,1000.0,2941.0,3826.0,4472.0,1710132990,673746657262959
S47ANA0M400877,constant,258822,258822,0,454,74.0,999.0,2845.0,3950.0,5542.0,1710132994,673757743398396
S47ANA0M400877,constant,269114,269114,0,427,73.0,1166.0,3027.0,3840.0,4397.0,1710132999,673768849173405
S47ANA0M400877,constant,279041,279041,0,453,74.0,1240.0,3047.0,4256.0,5659.0,1710133004,673779962423193
S47ANA0M400877,constant,288976,288976,0,497,74.0,1322.0,3127.0,3926.0,4542.0,1710133008,673791072921126
S47ANA0M400877,constant,298737,298737,0,526,75.0,1478.0,3219.0,4378.0,5621.0,1710133013,673802186316564
