SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S47ANA0M403400,constant,17335,17335,0,162,76.0,92.0,128.0,588.0,1456.0,1707848511,3968572702312920
S47ANA0M403400,constant,34669,34669,0,68,76.0,92.0,208.0,1173.0,2226.0,1707848515,3968583749994213
S47ANA0M403400,constant,52119,52119,0,81,76.0,92.0,487.0,1845.0,2815.0,1707848520,3968594800594431
S47ANA0M403400,constant,69579,69579,0,115,76.0,94.0,870.0,2480.0,4459.0,1707848525,3968605850978553
S47ANA0M403400,constant,86936,86936,0,137,76.0,96.0,1221.0,2807.0,4485.0,1707848529,3968616894298374
S47ANA0M403400,constant,104479,104479,0,185,76.0,104.0,1557.0,2925.0,4401.0,1707848534,3968627949381063
S47ANA0M403400,constant,121749,121749,0,225,77.0,119.0,1863.0,3082.0,3916.0,1707848538,3968639019185289
S47ANA0M403400,constant,139383,139383,0,241,77.0,133.0,2119.0,3226.0,4800.0,1707848543,3968650090849860
S47ANA0M403400,constant,156652,156652,0,300,78.0,150.0,2355.0,3427.0,4402.0,1707848548,3968661146238441
S47ANA0M403400,constant,174802,174802,0,351,78.0,218.0,2560.0,3691.0,5178.0,1707848552,3968672235753618
S47ANA0M403400,constant,191803,191803,0,413,79.0,423.0,2731.0,3829.0,5122.0,1707848557,3968683315726506
S47ANA0M403400,constant,208975,208975,0,390,80.0,621.0,2913.0,3974.0,5121.0,1707848561,3968694390005940
S47ANA0M403400,constant,227074,227074,0,450,81.0,805.0,3018.0,4044.0,5071.0,1707848566,3968705493187026
S47ANA0M403400,constant,244197,244197,0,476,83.0,989.0,3144.0,4203.0,5490.0,1707848571,3968716581277008
S47ANA0M403400,constant,261482,261482,0,509,89.0,1184.0,3232.0,4195.0,5242.0,1707848575,3968727688864080
S47ANA0M403400,constant,278795,278795,0,556,93.0,1399.0,3372.0,4312.0,5398.0,1707848580,3968738800467597
S47ANA0M403400,constant,295546,295546,0,602,101.0,1556.0,3433.0,4353.0,5292.0,1707848585,3968749906882500
S47ANA0M403400,constant,313421,313421,0,679,169.0,1828.0,3664.0,4669.0,5710.0,1707848589,3968761031728173
S47ANA0M403400,constant,331962,331962,0,695,305.0,2018.0,3764.0,4860.0,5709.0,1707848594,3968772160467372
S47ANA0M403400,constant,347897,347897,0,889,530.0,2344.0,4075.0,5360.0,6431.0,1707848599,3968783289346320
