SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM000024C8D,constant,19667,19667,0,45,19.0,20.0,23.0,26.0,29.0,1767975517,96552874339411770
SDM000024C8D,constant,39131,39131,0,99,19.0,21.0,24.0,28.0,31.0,1767975520,96552880576104156
SDM000024C8D,constant,59650,59650,0,172,19.0,21.0,25.0,29.0,33.0,1767975523,96552886846578558
SDM000024C8D,constant,78967,78967,0,251,19.0,21.0,26.0,30.0,35.0,1767975525,96552893075818173
SDM000024C8D,constant,98827,98827,0,282,19.0,22.0,27.0,31.0,36.0,1767975528,96552899325847419
SDM000024C8D,constant,117871,117871,0,364,19.0,22.0,27.0,32.0,36.0,1767975530,96552905554569345
SDM000024C8D,constant,138268,138268,0,429,19.0,23.0,28.0,34.0,39.0,1767975533,96552911808495141
SDM000024C8D,constant,158500,158500,0,495,20.0,23.0,29.0,36.0,42.0,1767975536,96552918054936309
SDM000024C8D,constant,178010,178010,0,609,20.0,24.0,30.0,37.0,43.0,1767975538,96552924299866461
SDM000024C8D,constant,199042,199042,0,717,20.0,25.0,32.0,39.0,46.0,1767975541,96552930550296279
SDM000024C8D,constant,217063,217063,0,793,20.0,25.0,33.0,40.0,46.0,1767975543,96552936794310132
SDM000024C8D,constant,238846,238846,0,873,20.0,26.0,34.0,41.0,46.0,1767975546,96552943047756570
SDM000024C8D,constant,257293,257293,0,964,21.0,27.0,36.0,44.0,49.0,1767975549,96552949296298932
SDM000024C8D,constant,277121,277121,0,1041,21.0,28.0,37.0,47.0,55.0,1767975551,96552955545756939
SDM000024C8D,constant,296629,296629,0,1124,21.0,29.0,39.0,48.0,56.0,1767975554,96552961803280245
SDM000024C8D,constant,317251,317251,0,1230,22.0,30.0,41.0,50.0,58.0,1767975557,96552968061401574
SDM000024C8D,constant,337262,337262,0,1370,22.0,31.0,44.0,55.0,64.0,1767975559,96552974314196223
SDM000024C8D,constant,356828,356828,0,1448,23.0,33.0,48.0,58.0,70.0,1767975562,96552980572626528
SDM000024C8D,constant,376282,376282,0,1614,23.0,35.0,50.0,61.0,70.0,1767975564,96552986833412685
SDM000024C8D,constant,396619,396619,0,1728,24.0,37.0,54.0,66.0,74.0,1767975567,96552993091246470
SDM000024C8D,constant,417030,417030,0,1899,24.0,40.0,57.0,68.0,79.0,1767975570,96552999356031078
SDM000024C8D,constant,436333,436333,0,1966,25.0,44.0,61.0,75.0,88.0,1767975572,96553005618676062
SDM000024C8D,constant,456881,456881,0,2150,26.0,48.0,66.0,82.0,100.0,1767975575,96553011878728311
SDM000024C8D,constant,476350,476350,0,2379,28.0,52.0,72.0,95.0,121.0,1767975577,96553018148250603
SDM000024C8D,constant,497336,497336,0,2545,30.0,59.0,98.0,180.0,298.0,1767975580,96553024420202685
SDM000024C8D,constant,514431,510632,3436,2721,2642.0,6456.0,13283.0,inf,inf,1767975583,96553030682344413
SDM000024C8D,constant,536371,508657,25006,2292,4531.0,8568.0,inf,inf,inf,1767975585,96553037008203117
SDM000024C8D,constant,554617,507689,42386,2334,4867.0,9329.0,inf,inf,inf,1767975588,96553043327180433
SDM000024C8D,constant,576020,506652,62698,2296,5111.0,inf,inf,inf,inf,1767975591,96553049649540228
SDM000024C8D,constant,595796,508372,78834,2411,5266.0,inf,inf,inf,inf,1767975593,96553055979600456
