SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
SDM00001C5D1,constant,16200,16200,0,21,18.0,20.0,22.0,25.0,28.0,1767934939,96501849777639807
SDM00001C5D1,constant,32851,32851,0,58,18.0,20.0,23.0,27.0,30.0,1767934942,96501856044733053
SDM00001C5D1,constant,49195,49195,0,121,18.0,20.0,24.0,28.0,31.0,1767934945,96501862287886662
SDM00001C5D1,constant,65898,65898,0,148,18.0,20.0,25.0,29.0,33.0,1767934947,96501868523279610
SDM00001C5D1,constant,82032,82032,0,188,18.0,21.0,25.0,29.0,33.0,1767934950,96501874759156143
SDM00001C5D1,constant,98338,98338,0,246,19.0,21.0,26.0,30.0,34.0,1767934952,96501881003335587
SDM00001C5D1,constant,116269,116269,0,288,19.0,22.0,27.0,32.0,36.0,1767934955,96501887259661167
SDM00001C5D1,constant,132353,132353,0,327,19.0,22.0,27.0,32.0,38.0,1767934958,96501893495180649
SDM00001C5D1,constant,148884,148884,0,360,19.0,23.0,28.0,33.0,38.0,1767934960,96501899743494768
SDM00001C5D1,constant,165306,165306,0,443,19.0,23.0,28.0,34.0,41.0,1767934963,96501905990293605
SDM00001C5D1,constant,180697,180697,0,465,19.0,23.0,29.0,36.0,42.0,1767934965,96501912224978349
SDM00001C5D1,constant,198058,198058,0,563,19.0,24.0,30.0,36.0,41.0,1767934968,96501918477916002
SDM00001C5D1,constant,214522,214522,0,600,20.0,24.0,31.0,37.0,43.0,1767934971,96501924729735255
SDM00001C5D1,constant,231697,231697,0,656,20.0,25.0,32.0,39.0,45.0,1767934973,96501930983200275
SDM00001C5D1,constant,248147,248147,0,680,20.0,25.0,33.0,39.0,46.0,1767934976,96501937231769934
SDM00001C5D1,constant,263855,263855,0,797,20.0,26.0,34.0,41.0,48.0,1767934978,96501943480742994
SDM00001C5D1,constant,280750,280750,0,836,20.0,27.0,35.0,43.0,52.0,1767934981,96501949732926663
SDM00001C5D1,constant,296498,296498,0,845,21.0,27.0,36.0,44.0,52.0,1767934984,96501955977467736
SDM00001C5D1,constant,313892,313892,0,939,21.0,28.0,38.0,47.0,55.0,1767934986,96501962237868501
SDM00001C5D1,constant,330117,330117,0,1052,21.0,29.0,40.0,49.0,56.0,1767934989,96501968499887493
SDM00001C5D1,constant,348175,348175,0,1080,22.0,30.0,42.0,53.0,62.0,1767934992,96501974758736415
SDM00001C5D1,constant,363888,363888,0,1061,22.0,32.0,46.0,58.0,68.0,1767934994,96501981014401548
SDM00001C5D1,constant,380803,380803,0,1203,23.0,33.0,49.0,61.0,72.0,1767934997,96501987274173180
SDM00001C5D1,constant,396881,396881,0,1172,23.0,35.0,51.0,62.0,72.0,1767934999,96501993532330191
SDM00001C5D1,constant,413469,413469,0,1241,23.0,37.0,54.0,65.0,78.0,1767935002,96501999792728850
SDM00001C5D1,constant,428587,428587,0,1320,24.0,40.0,57.0,69.0,79.0,1767935005,96502006056325965
SDM00001C5D1,constant,447301,447301,0,1376,25.0,45.0,62.0,78.0,95.0,1767935007,96502012320530511
SDM00001C5D1,constant,464086,464086,0,1474,26.0,49.0,68.0,88.0,110.0,1767935010,96502018584895860
SDM00001C5D1,constant,479422,479422,0,1535,28.0,56.0,130.0,329.0,481.0,1767935012,96502024851968172
SDM00001C5D1,constant,496318,486608,8762,2289,4368.0,7882.0,inf,inf,inf,1767935015,96502031120622408
