SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KC02089,constant,54297,54297,0,103,75.0,89.0,119.0,148.0,179.0,1707848409,184218476081184
S39WNA0KC02089,constant,109382,109382,0,235,77.0,91.0,133.0,161.0,198.0,1707848413,184229567250012
S39WNA0KC02089,constant,164225,164225,0,339,78.0,95.0,141.0,179.0,213.0,1707848418,184240608466407
S39WNA0KC02089,constant,219117,219117,0,472,81.0,99.0,149.0,194.0,236.0,1707848423,184251684873042
S39WNA0KC02089,constant,274075,274075,0,654,83.0,106.0,159.0,210.0,256.0,1707848427,184262760580695
S39WNA0KC02089,constant,328668,328668,0,807,86.0,115.0,170.0,223.0,274.0,1707848432,184273851625302
S39WNA0KC02089,constant,382850,382850,0,959,87.0,123.0,183.0,242.0,306.0,1707848436,184284951089058
S39WNA0KC02089,constant,439176,439176,0,1253,89.0,132.0,196.0,262.0,328.0,1707848441,184296071291727
S39WNA0KC02089,constant,492986,492986,0,1486,91.0,139.0,210.0,283.0,360.0,1707848446,184307196387420
S39WNA0KC02089,constant,548010,548010,0,1592,93.0,147.0,227.0,309.0,393.0,1707848450,184318335216969
S39WNA0KC02089,constant,604702,604702,0,1789,96.0,157.0,245.0,336.0,428.0,1707848455,184329487242189
S39WNA0KC02089,constant,658692,658692,0,1970,100.0,167.0,266.0,365.0,466.0,1707848460,184340651116461
S39WNA0KC02089,constant,713010,713010,0,2233,104.0,180.0,290.0,402.0,528.0,1707848464,184351818893922
S39WNA0KC02089,constant,767150,767150,0,2382,109.0,194.0,318.0,440.0,563.0,1707848469,184363004247024
S39WNA0KC02089,constant,822326,822326,0,2843,116.0,213.0,355.0,500.0,646.0,1707848474,184374201406353
S39WNA0KC02089,constant,875862,875862,0,3157,124.0,236.0,395.0,556.0,755.0,1707848478,184385409742353
S39WNA0KC02089,constant,931480,931480,0,3528,137.0,267.0,458.0,676.0,1100.0,1707848483,184396632812349
S39WNA0KC02089,constant,988116,988116,0,3742,167.0,334.0,588.0,1009.0,1973.0,1707848488,184407872723919
S39WNA0KC02089,constant,1040991,1017788,62762,5454,575.0,6186.0,inf,inf,inf,1707848492,184419117575574
S39WNA0KC02089,constant,1096431,1018989,209234,6805,2310.0,4580.0,inf,inf,inf,1707848497,184430452571604
